item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型1_007_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型1_007,,12.0
G2_车型1_007_0002,G2,standard,0,35,0,50,35,25,8,1,LWH,车型1_007,,12.0
G3_车型1_007_0001,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型1_007,,0.0
G3_车型1_007_0002,G3,fragile,0,140,0,50,70,40,15,2,WLH,车型1_007,,0.0
G2_车型1_007_0003,G2,standard,50,0,0,50,35,25,8,1,LWH,车型1_007,,12.0
G2_车型1_007_0004,G2,standard,50,35,0,50,35,25,8,1,LWH,车型1_007,,12.0
G3_车型1_007_0003,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型1_007,,0.0
G3_车型1_007_0004,G3,fragile,50,140,0,50,70,40,15,2,WLH,车型1_007,,0.0
G2_车型1_007_0005,G2,standard,100,0,0,50,35,25,8,1,LWH,车型1_007,,12.0
G2_车型1_007_0006,G2,standard,100,35,0,50,35,25,8,1,LWH,车型1_007,,12.0
G3_车型1_007_0005,G3,fragile,100,70,0,50,70,40,15,2,WLH,车型1_007,,0.0
G3_车型1_007_0006,G3,fragile,100,140,0,50,70,40,15,2,WLH,车型1_007,,0.0
G2_车型1_007_0007,G2,standard,150,0,0,50,35,25,8,1,LWH,车型1_007,,12.0
G2_车型1_007_0008,G2,standard,150,35,0,50,35,25,8,1,LWH,车型1_007,,12.0
G3_车型1_007_0007,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型1_007,,0.0
G3_车型1_007_0008,G3,fragile,150,140,0,50,70,40,15,2,WLH,车型1_007,,0.0
G2_车型1_007_0009,G2,standard,200,0,0,50,35,25,8,1,LWH,车型1_007,,12.0
G2_车型1_007_0010,G2,standard,200,35,0,50,35,25,8,1,LWH,车型1_007,,12.0
G3_车型1_007_0009,G3,fragile,200,70,0,50,70,40,15,2,WLH,车型1_007,,0.0
G3_车型1_007_0010,G3,fragile,200,140,0,50,70,40,15,2,WLH,车型1_007,,0.0
G2_车型1_007_0011,G2,standard,250,0,0,50,35,25,8,1,LWH,车型1_007,,12.0
G2_车型1_007_0012,G2,standard,250,35,0,50,35,25,8,1,LWH,车型1_007,,12.0
G3_车型1_007_0011,G3,fragile,250,70,0,50,70,40,15,2,WLH,车型1_007,,0.0
G3_车型1_007_0012,G3,fragile,250,140,0,50,70,40,15,2,WLH,车型1_007,,0.0
G4_车型1_007_0001,G4,oriented,300,0,0,80,60,50,25,1,LWH,车型1_007,,25.0
G4_车型1_007_0002,G4,oriented,300,60,0,80,60,50,25,1,LWH,车型1_007,,25.0
G4_车型1_007_0003,G4,oriented,300,120,0,80,60,50,25,1,LWH,车型1_007,,25.0
G1_车型1_007_0001,G1,standard,300,180,0,60,30,40,12,2,LHW,车型1_007,,12.0
G2_车型1_007_0013,G2,standard,380,0,0,35,50,25,8,3,WLH,车型1_007,,12.0
G2_车型1_007_0014,G2,standard,380,50,0,35,50,25,8,3,WLH,车型1_007,,12.0
G2_车型1_007_0015,G2,standard,380,100,0,35,50,25,8,3,WLH,车型1_007,,12.0
G1_车型1_007_0002,G1,standard,380,150,0,30,60,40,12,5,HLW,车型1_007,,12.0
G4_车型1_007_0004,G4,oriented,300,0,50,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0001,25.0
G4_车型1_007_0005,G4,oriented,300,0,100,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0004,25.0
G4_车型1_007_0006,G4,oriented,300,0,150,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0005,0.0
G4_车型1_007_0007,G4,oriented,300,60,50,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0002,25.0
G4_车型1_007_0008,G4,oriented,300,60,100,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0007,25.0
G4_车型1_007_0009,G4,oriented,300,60,150,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0008,0.0
G4_车型1_007_0010,G4,oriented,300,120,50,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0003,25.0
G4_车型1_007_0011,G4,oriented,300,120,100,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0010,25.0
G4_车型1_007_0012,G4,oriented,300,120,150,80,60,50,25,1,LWH,车型1_007,G4_车型1_007_0011,0.0
G1_车型1_007_0003,G1,standard,380,150,40,30,60,40,12,5,HLW,车型1_007,G1_车型1_007_0002,12.0
