item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型1_009_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0002,G2,standard,0,35,0,50,35,25,8,1,LWH,车型1_009,,12.0
G3_车型1_009_0001,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型1_009,,0.0
G3_车型1_009_0002,G3,fragile,0,140,0,50,70,40,15,2,WLH,车型1_009,,0.0
G2_车型1_009_0003,G2,standard,50,0,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0004,G2,standard,50,35,0,50,35,25,8,1,LWH,车型1_009,,12.0
G3_车型1_009_0003,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型1_009,,0.0
G3_车型1_009_0004,G3,fragile,50,140,0,50,70,40,15,2,WLH,车型1_009,,0.0
G2_车型1_009_0005,G2,standard,100,0,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0006,G2,standard,100,35,0,50,35,25,8,1,LWH,车型1_009,,12.0
G3_车型1_009_0005,G3,fragile,100,70,0,50,70,40,15,2,WLH,车型1_009,,0.0
G3_车型1_009_0006,G3,fragile,100,140,0,50,70,40,15,2,WLH,车型1_009,,0.0
G2_车型1_009_0007,G2,standard,150,0,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0008,G2,standard,150,35,0,50,35,25,8,1,LWH,车型1_009,,12.0
G3_车型1_009_0007,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型1_009,,0.0
G3_车型1_009_0008,G3,fragile,150,140,0,50,70,40,15,2,WLH,车型1_009,,0.0
G2_车型1_009_0009,G2,standard,200,0,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0010,G2,standard,200,35,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0011,G2,standard,200,70,0,50,35,25,8,1,LWH,车型1_009,,8.0
G3_车型1_009_0009,G3,fragile,200,105,0,50,70,40,15,2,WLH,车型1_009,,0.0
G2_车型1_009_0012,G2,standard,200,175,0,50,35,25,8,1,LWH,车型1_009,,8.0
G2_车型1_009_0013,G2,standard,250,0,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0014,G2,standard,250,35,0,50,35,25,8,1,LWH,车型1_009,,12.0
G2_车型1_009_0015,G2,standard,250,70,0,50,35,25,8,1,LWH,车型1_009,,8.0
G3_车型1_009_0010,G3,fragile,250,105,0,50,70,40,15,2,WLH,车型1_009,,0.0
G1_车型1_009_0001,G1,standard,250,175,0,40,30,60,12,4,WHL,车型1_009,,12.0
G4_车型1_009_0001,G4,oriented,300,0,0,80,60,50,25,1,LWH,车型1_009,,25.0
G4_车型1_009_0002,G4,oriented,300,60,0,80,60,50,25,1,LWH,车型1_009,,25.0
G4_车型1_009_0003,G4,oriented,300,120,0,80,60,50,25,1,LWH,车型1_009,,25.0
G2_车型1_009_0016,G2,standard,300,180,0,50,25,35,8,2,LHW,车型1_009,,8.0
G2_车型1_009_0017,G2,standard,380,0,0,35,50,25,8,3,WLH,车型1_009,,12.0
G2_车型1_009_0018,G2,standard,380,50,0,35,50,25,8,3,WLH,车型1_009,,12.0
G2_车型1_009_0019,G2,standard,380,100,0,35,50,25,8,3,WLH,车型1_009,,8.0
G2_车型1_009_0020,G2,standard,380,150,0,35,50,25,8,3,WLH,车型1_009,,8.0
G1_车型1_009_0002,G1,standard,250,175,60,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0001,12.0
G1_车型1_009_0003,G1,standard,250,175,120,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0002,0.0
G4_车型1_009_0004,G4,oriented,300,0,50,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0001,25.0
G4_车型1_009_0005,G4,oriented,300,0,100,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0004,25.0
G4_车型1_009_0006,G4,oriented,300,0,150,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0005,0.0
G4_车型1_009_0007,G4,oriented,300,60,50,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0002,25.0
G4_车型1_009_0008,G4,oriented,300,60,100,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0007,25.0
G4_车型1_009_0009,G4,oriented,300,60,150,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0008,0.0
G4_车型1_009_0010,G4,oriented,300,120,50,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0003,25.0
G4_车型1_009_0011,G4,oriented,300,120,100,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0010,25.0
G4_车型1_009_0012,G4,oriented,300,120,150,80,60,50,25,1,LWH,车型1_009,G4_车型1_009_0011,0.0
G2_车型1_009_0021,G2,standard,300,180,35,50,25,35,8,2,LHW,车型1_009,G2_车型1_009_0016,8.0
G2_车型1_009_0022,G2,standard,300,180,70,50,25,35,8,2,LHW,车型1_009,G2_车型1_009_0021,8.0
G2_车型1_009_0023,G2,standard,300,180,105,50,25,35,8,2,LHW,车型1_009,G2_车型1_009_0022,8.0
G2_车型1_009_0024,G2,standard,300,180,140,50,25,35,8,2,LHW,车型1_009,G2_车型1_009_0023,8.0
G2_车型1_009_0025,G2,standard,300,180,175,50,25,35,8,2,LHW,车型1_009,G2_车型1_009_0024,0.0
G1_车型1_009_0004,G1,standard,0,0,25,40,30,60,12,4,WHL,车型1_009,G2_车型1_009_0001,12.0
G1_车型1_009_0005,G1,standard,0,0,85,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0004,12.0
G1_车型1_009_0006,G1,standard,0,0,145,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0005,0.0
G1_车型1_009_0007,G1,standard,50,0,25,40,30,60,12,4,WHL,车型1_009,G2_车型1_009_0003,12.0
G1_车型1_009_0008,G1,standard,50,0,85,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0007,12.0
G1_车型1_009_0009,G1,standard,50,0,145,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0008,0.0
G1_车型1_009_0010,G1,standard,100,0,25,40,30,60,12,4,WHL,车型1_009,G2_车型1_009_0005,12.0
G1_车型1_009_0011,G1,standard,100,0,85,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0010,12.0
G1_车型1_009_0012,G1,standard,100,0,145,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0011,0.0
G1_车型1_009_0013,G1,standard,150,0,25,40,30,60,12,4,WHL,车型1_009,G2_车型1_009_0007,12.0
G1_车型1_009_0014,G1,standard,150,0,85,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0013,12.0
G1_车型1_009_0015,G1,standard,150,0,145,40,30,60,12,4,WHL,车型1_009,G1_车型1_009_0014,0.0
G1_车型1_009_0016,G1,standard,200,0,25,40,30,60,12,4,WHL,车型1_009,G2_车型1_009_0009,12.0
