item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_012_0001,G3,fragile,0,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0002,G3,fragile,50,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0003,G3,fragile,100,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0004,G3,fragile,150,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0005,G3,fragile,200,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0006,G3,fragile,250,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0007,G3,fragile,300,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0008,G3,fragile,350,0,0,50,40,70,15,4,WHL,车型1_012
G3_012_0009,G3,fragile,0,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0010,G3,fragile,50,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0011,G3,fragile,100,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0012,G3,fragile,150,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0013,G3,fragile,200,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0014,G3,fragile,250,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0015,G3,fragile,300,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0016,G3,fragile,350,40,0,50,40,70,15,4,WHL,车型1_012
G3_012_0017,G3,fragile,0,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0018,G3,fragile,50,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0019,G3,fragile,100,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0020,G3,fragile,150,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0021,G3,fragile,200,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0022,G3,fragile,250,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0023,G3,fragile,300,80,0,50,40,70,15,4,WHL,车型1_012
G3_012_0024,G3,fragile,350,80,0,50,40,70,15,4,WHL,车型1_012
G4_012_0001,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型1_012
G4_012_0002,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型1_012
G4_012_0003,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型1_012
G4_012_0004,G4,oriented,240,120,0,80,60,50,25,1,LWH,车型1_012
G4_012_0005,G4,oriented,320,120,0,80,60,50,25,1,LWH,车型1_012
G2_012_0001,G2,standard,0,180,0,50,25,35,8,2,LHW,车型1_012
G1_012_0001,G1,standard,50,180,0,60,30,40,12,2,LHW,车型1_012
G1_012_0002,G1,standard,110,180,0,60,30,40,12,2,LHW,车型1_012
G1_012_0003,G1,standard,170,180,0,60,30,40,12,2,LHW,车型1_012
G1_012_0004,G1,standard,230,180,0,60,30,40,12,2,LHW,车型1_012
G1_012_0005,G1,standard,290,180,0,60,30,40,12,2,LHW,车型1_012
G1_012_0006,G1,standard,350,180,0,60,30,40,12,2,LHW,车型1_012
G4_012_0006,G4,oriented,0,120,60,80,60,50,25,1,LWH,车型1_012
G4_012_0007,G4,oriented,80,120,60,80,60,50,25,1,LWH,车型1_012
G4_012_0008,G4,oriented,160,120,60,80,60,50,25,1,LWH,车型1_012
G4_012_0009,G4,oriented,240,120,60,80,60,50,25,1,LWH,车型1_012
G4_012_0010,G4,oriented,320,120,60,80,60,50,25,1,LWH,车型1_012
G2_012_0002,G2,standard,0,180,60,50,25,35,8,2,LHW,车型1_012
G1_012_0007,G1,standard,50,180,60,60,30,40,12,2,LHW,车型1_012
G1_012_0008,G1,standard,110,180,60,60,30,40,12,2,LHW,车型1_012
G1_012_0009,G1,standard,170,180,60,60,30,40,12,2,LHW,车型1_012
G1_012_0010,G1,standard,230,180,60,60,30,40,12,2,LHW,车型1_012
G1_012_0011,G1,standard,290,180,60,60,30,40,12,2,LHW,车型1_012
G1_012_0012,G1,standard,350,180,60,60,30,40,12,2,LHW,车型1_012
G4_012_0011,G4,oriented,0,120,120,80,60,50,25,1,LWH,车型1_012
G4_012_0012,G4,oriented,80,120,120,80,60,50,25,1,LWH,车型1_012
G4_012_0013,G4,oriented,160,120,120,80,60,50,25,1,LWH,车型1_012
G4_012_0014,G4,oriented,240,120,120,80,60,50,25,1,LWH,车型1_012
G4_012_0015,G4,oriented,320,120,120,80,60,50,25,1,LWH,车型1_012
G2_012_0003,G2,standard,0,180,120,50,25,35,8,2,LHW,车型1_012
G2_012_0004,G2,standard,50,180,120,50,25,35,8,2,LHW,车型1_012
G1_012_0013,G1,standard,100,180,120,60,30,40,12,2,LHW,车型1_012
G1_012_0014,G1,standard,160,180,120,60,30,40,12,2,LHW,车型1_012
G1_012_0015,G1,standard,220,180,120,60,30,40,12,2,LHW,车型1_012
G1_012_0016,G1,standard,280,180,120,60,30,40,12,2,LHW,车型1_012
G1_012_0017,G1,standard,340,180,120,60,30,40,12,2,LHW,车型1_012
G2_012_0005,G2,standard,0,120,180,50,35,25,8,1,LWH,车型1_012
G2_012_0006,G2,standard,50,120,180,50,35,25,8,1,LWH,车型1_012
G2_012_0007,G2,standard,100,120,180,50,35,25,8,1,LWH,车型1_012
G2_012_0008,G2,standard,150,120,180,50,35,25,8,1,LWH,车型1_012
G2_012_0009,G2,standard,200,120,180,50,35,25,8,1,LWH,车型1_012
G1_012_0018,G1,standard,250,120,180,60,40,30,12,1,LWH,车型1_012
G1_012_0019,G1,standard,310,120,180,60,40,30,12,1,LWH,车型1_012
G1_012_0020,G1,standard,370,120,180,40,60,30,12,3,WLH,车型1_012
G2_012_0010,G2,standard,0,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0011,G2,standard,50,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0012,G2,standard,100,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0013,G2,standard,150,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0014,G2,standard,200,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0015,G2,standard,250,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0016,G2,standard,300,180,180,50,25,35,8,2,LHW,车型1_012
G2_012_0017,G2,standard,350,180,180,50,25,35,8,2,LHW,车型1_012
