item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_009_0001,G3,fragile,0,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0002,G3,fragile,50,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0003,G3,fragile,100,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0004,G3,fragile,150,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0005,G3,fragile,200,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0006,G3,fragile,250,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0007,G3,fragile,300,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0008,G3,fragile,350,0,0,50,40,70,15,4,WHL,车型1_009
G3_009_0009,G3,fragile,0,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0010,G3,fragile,50,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0011,G3,fragile,100,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0012,G3,fragile,150,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0013,G3,fragile,200,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0014,G3,fragile,250,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0015,G3,fragile,300,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0016,G3,fragile,350,40,0,50,40,70,15,4,WHL,车型1_009
G3_009_0017,G3,fragile,0,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0018,G3,fragile,50,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0019,G3,fragile,100,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0020,G3,fragile,150,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0021,G3,fragile,200,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0022,G3,fragile,250,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0023,G3,fragile,300,80,0,50,40,70,15,4,WHL,车型1_009
G3_009_0024,G3,fragile,350,80,0,50,40,70,15,4,WHL,车型1_009
G4_009_0001,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型1_009
G4_009_0002,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型1_009
G4_009_0003,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型1_009
G4_009_0004,G4,oriented,240,120,0,80,60,50,25,1,LWH,车型1_009
G4_009_0005,G4,oriented,320,120,0,80,60,50,25,1,LWH,车型1_009
G1_009_0001,G1,standard,0,180,0,60,30,40,12,2,LHW,车型1_009
G1_009_0002,G1,standard,60,180,0,60,30,40,12,2,LHW,车型1_009
G1_009_0003,G1,standard,120,180,0,60,30,40,12,2,LHW,车型1_009
G1_009_0004,G1,standard,180,180,0,60,30,40,12,2,LHW,车型1_009
G1_009_0005,G1,standard,240,180,0,60,30,40,12,2,LHW,车型1_009
G1_009_0006,G1,standard,300,180,0,60,30,40,12,2,LHW,车型1_009
G1_009_0007,G1,standard,360,180,0,60,30,40,12,2,LHW,车型1_009
G4_009_0006,G4,oriented,0,120,60,80,60,50,25,1,LWH,车型1_009
G4_009_0007,G4,oriented,80,120,60,80,60,50,25,1,LWH,车型1_009
G4_009_0008,G4,oriented,160,120,60,80,60,50,25,1,LWH,车型1_009
G4_009_0009,G4,oriented,240,120,60,80,60,50,25,1,LWH,车型1_009
G4_009_0010,G4,oriented,320,120,60,80,60,50,25,1,LWH,车型1_009
G1_009_0008,G1,standard,0,180,60,60,30,40,12,2,LHW,车型1_009
G1_009_0009,G1,standard,60,180,60,60,30,40,12,2,LHW,车型1_009
G1_009_0010,G1,standard,120,180,60,60,30,40,12,2,LHW,车型1_009
G1_009_0011,G1,standard,180,180,60,60,30,40,12,2,LHW,车型1_009
G1_009_0012,G1,standard,240,180,60,60,30,40,12,2,LHW,车型1_009
G1_009_0013,G1,standard,300,180,60,60,30,40,12,2,LHW,车型1_009
G1_009_0014,G1,standard,360,180,60,60,30,40,12,2,LHW,车型1_009
G4_009_0011,G4,oriented,0,120,120,80,60,50,25,1,LWH,车型1_009
G4_009_0012,G4,oriented,80,120,120,80,60,50,25,1,LWH,车型1_009
G4_009_0013,G4,oriented,160,120,120,80,60,50,25,1,LWH,车型1_009
G4_009_0014,G4,oriented,240,120,120,80,60,50,25,1,LWH,车型1_009
G4_009_0015,G4,oriented,320,120,120,80,60,50,25,1,LWH,车型1_009
G1_009_0015,G1,standard,0,180,120,60,30,40,12,2,LHW,车型1_009
G1_009_0016,G1,standard,60,180,120,60,30,40,12,2,LHW,车型1_009
G1_009_0017,G1,standard,120,180,120,60,30,40,12,2,LHW,车型1_009
G1_009_0018,G1,standard,180,180,120,60,30,40,12,2,LHW,车型1_009
G1_009_0019,G1,standard,240,180,120,60,30,40,12,2,LHW,车型1_009
G1_009_0020,G1,standard,300,180,120,60,30,40,12,2,LHW,车型1_009
G1_009_0021,G1,standard,360,180,120,60,30,40,12,2,LHW,车型1_009
G2_009_0001,G2,standard,0,120,180,50,35,25,8,1,LWH,车型1_009
G2_009_0002,G2,standard,50,120,180,50,35,25,8,1,LWH,车型1_009
G1_009_0022,G1,standard,100,120,180,60,40,30,12,1,LWH,车型1_009
G1_009_0023,G1,standard,160,120,180,60,40,30,12,1,LWH,车型1_009
G1_009_0024,G1,standard,220,120,180,60,40,30,12,1,LWH,车型1_009
G1_009_0025,G1,standard,280,120,180,60,40,30,12,1,LWH,车型1_009
G1_009_0026,G1,standard,340,120,180,60,40,30,12,1,LWH,车型1_009
G2_009_0003,G2,standard,0,160,180,50,35,25,8,1,LWH,车型1_009
G1_009_0027,G1,standard,50,160,180,60,40,30,12,1,LWH,车型1_009
G1_009_0028,G1,standard,110,160,180,60,40,30,12,1,LWH,车型1_009
G1_009_0029,G1,standard,170,160,180,60,40,30,12,1,LWH,车型1_009
G1_009_0030,G1,standard,230,160,180,60,40,30,12,1,LWH,车型1_009
G1_009_0031,G1,standard,290,160,180,60,40,30,12,1,LWH,车型1_009
G1_009_0032,G1,standard,350,160,180,60,40,30,12,1,LWH,车型1_009
