item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G5_028_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0002,G5,oriented,40,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0003,G5,oriented,80,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0004,G5,oriented,120,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0005,G5,oriented,160,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0006,G5,oriented,200,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0007,G5,oriented,240,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0008,G5,oriented,280,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0009,G5,oriented,320,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0010,G5,oriented,360,0,0,40,40,60,18,1,LWH,车型1_028
G5_028_0011,G5,oriented,0,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0012,G5,oriented,40,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0013,G5,oriented,80,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0014,G5,oriented,120,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0015,G5,oriented,160,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0016,G5,oriented,200,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0017,G5,oriented,240,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0018,G5,oriented,280,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0019,G5,oriented,320,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0020,G5,oriented,360,40,0,40,40,60,18,1,LWH,车型1_028
G5_028_0021,G5,oriented,0,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0022,G5,oriented,40,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0023,G5,oriented,80,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0024,G5,oriented,120,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0025,G5,oriented,160,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0026,G5,oriented,200,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0027,G5,oriented,240,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0028,G5,oriented,280,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0029,G5,oriented,320,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0030,G5,oriented,360,80,0,40,40,60,18,1,LWH,车型1_028
G5_028_0031,G5,oriented,0,120,0,40,40,60,18,1,LWH,车型1_028
G5_028_0032,G5,oriented,40,120,0,40,40,60,18,1,LWH,车型1_028
G5_028_0033,G5,oriented,80,120,0,40,40,60,18,1,LWH,车型1_028
G5_028_0034,G5,oriented,120,120,0,40,40,60,18,1,LWH,车型1_028
