item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P5_6.2米箱货_003_0001,P5,0,0,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0002,P5,0,322,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0003,P5,0,644,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0004,P5,0,966,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0005,P5,0,1288,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0006,P5,0,1610,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0007,P5,323,0,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0008,P5,323,322,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0009,P5,323,644,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0010,P5,323,966,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0011,P5,323,1288,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0012,P5,323,1610,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0013,P5,646,0,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0014,P5,646,322,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0015,P5,646,644,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0016,P5,646,966,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0017,P5,646,1288,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0018,P5,646,1610,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0019,P5,969,0,0,323,322,385,1,LWH,6.2米箱货_003
P5_6.2米箱货_003_0020,P5,969,322,0,323,322,385,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0001,P6,969,644,0,226,435,370,3,WLH,6.2米箱货_003
P6_6.2米箱货_003_0002,P6,969,1079,0,226,435,370,3,WLH,6.2米箱货_003
P6_6.2米箱货_003_0003,P6,969,1514,0,226,435,370,3,WLH,6.2米箱货_003
P6_6.2米箱货_003_0004,P6,1292,0,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0005,P6,1292,226,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0006,P6,1292,452,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0007,P6,1292,678,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0008,P6,1292,904,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0009,P6,1292,1130,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0010,P6,1292,1356,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0011,P6,1292,1582,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0012,P6,1727,0,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0013,P6,1727,226,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0014,P6,1727,452,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0015,P6,1727,678,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0016,P6,1727,904,0,435,226,370,1,LWH,6.2米箱货_003
P6_6.2米箱货_003_0017,P6,1727,1130,0,435,226,370,1,LWH,6.2米箱货_003
