item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P3_6.2米箱货_004_0001,P3,0,0,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0002,P3,0,265,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0003,P3,0,530,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0004,P3,0,795,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0005,P3,0,1060,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0006,P3,0,1325,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0007,P3,0,1590,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0008,P3,318,0,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0009,P3,318,265,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0010,P3,318,530,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0011,P3,318,795,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0012,P3,318,1060,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0013,P3,318,1325,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0014,P3,318,1590,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0015,P3,636,0,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0016,P3,636,265,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0017,P3,636,530,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0018,P3,636,795,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0019,P3,636,1060,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0020,P3,636,1325,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0021,P3,636,1590,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0022,P3,954,0,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0023,P3,954,265,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0024,P3,954,530,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0025,P3,954,795,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0026,P3,954,1060,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0027,P3,954,1325,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0028,P3,954,1590,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0029,P3,1272,0,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0030,P3,1272,265,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0031,P3,1272,530,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0032,P3,1272,795,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0033,P3,1272,1060,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0034,P3,1272,1325,0,318,265,380,1,LWH,6.2米箱货_004
P3_6.2米箱货_004_0035,P3,1272,1590,0,318,265,380,1,LWH,6.2米箱货_004
