item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G3_车型1_002_0001,G3,fragile,0,0,0,50,70,40,15,2,WLH,车型1_002,G3#0252,,0.0
G3_车型1_002_0002,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型1_002,G3#0145,,0.0
G3_车型1_002_0003,G3,fragile,0,140,0,50,70,40,15,2,WLH,车型1_002,G3#0134,,0.0
G3_车型1_002_0004,G3,fragile,50,0,0,50,70,40,15,2,WLH,车型1_002,G3#0247,,0.0
G3_车型1_002_0005,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型1_002,G3#0207,,0.0
G3_车型1_002_0006,G3,fragile,50,140,0,50,70,40,15,2,WLH,车型1_002,G3#0087,,0.0
G3_车型1_002_0007,G3,fragile,100,0,0,50,70,40,15,2,WLH,车型1_002,G3#0006,,0.0
G3_车型1_002_0008,G3,fragile,100,70,0,50,70,40,15,2,WLH,车型1_002,G3#0284,,0.0
G3_车型1_002_0009,G3,fragile,100,140,0,50,70,40,15,2,WLH,车型1_002,G3#0124,,0.0
G3_车型1_002_0010,G3,fragile,150,0,0,50,70,40,15,2,WLH,车型1_002,G3#0191,,0.0
G3_车型1_002_0011,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型1_002,G3#0035,,0.0
G3_车型1_002_0012,G3,fragile,150,140,0,50,70,40,15,2,WLH,车型1_002,G3#0232,,0.0
G3_车型1_002_0013,G3,fragile,200,0,0,50,70,40,15,2,WLH,车型1_002,G3#0182,,0.0
G3_车型1_002_0014,G3,fragile,200,70,0,50,70,40,15,2,WLH,车型1_002,G3#0253,,0.0
G3_车型1_002_0015,G3,fragile,200,140,0,50,70,40,15,2,WLH,车型1_002,G3#0108,,0.0
G3_车型1_002_0016,G3,fragile,250,0,0,70,50,40,15,1,LWH,车型1_002,G3#0116,,0.0
G3_车型1_002_0017,G3,fragile,250,50,0,70,50,40,15,1,LWH,车型1_002,G3#0049,,0.0
G3_车型1_002_0018,G3,fragile,250,100,0,70,50,40,15,1,LWH,车型1_002,G3#0254,,0.0
G3_车型1_002_0019,G3,fragile,250,150,0,70,50,40,15,1,LWH,车型1_002,G3#0243,,0.0
G3_车型1_002_0020,G3,fragile,320,0,0,70,50,40,15,1,LWH,车型1_002,G3#0277,,0.0
G3_车型1_002_0021,G3,fragile,320,50,0,70,50,40,15,1,LWH,车型1_002,G3#0074,,0.0
G3_车型1_002_0022,G3,fragile,320,100,0,70,50,40,15,1,LWH,车型1_002,G3#0269,,0.0
G3_车型1_002_0023,G3,fragile,320,150,0,70,50,40,15,1,LWH,车型1_002,G3#0101,,0.0
