item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G2_车型1_030_0001,G2,standard,0,0,0,35,50,25,8,3,WLH,车型1_030,G2#0314,,8.0
G2_车型1_030_0002,G2,standard,0,50,0,35,50,25,8,3,WLH,车型1_030,G2#0081,,0.0
G2_车型1_030_0003,G2,standard,0,100,0,35,50,25,8,3,WLH,车型1_030,G2#0441,,0.0
G2_车型1_030_0004,G2,standard,0,150,0,35,50,25,8,3,WLH,车型1_030,G2#0617,,0.0
G2_车型1_030_0005,G2,standard,35,0,0,35,50,25,8,3,WLH,车型1_030,G2#0843,,8.0
G2_车型1_030_0006,G2,standard,35,50,0,35,50,25,8,3,WLH,车型1_030,G2#0185,,0.0
G2_车型1_030_0007,G2,standard,35,100,0,35,50,25,8,3,WLH,车型1_030,G2#0559,,0.0
G2_车型1_030_0008,G2,standard,35,150,0,35,50,25,8,3,WLH,车型1_030,G2#0984,,0.0
G2_车型1_030_0009,G2,standard,70,0,0,35,50,25,8,3,WLH,车型1_030,G2#0329,,8.0
G2_车型1_030_0010,G2,standard,70,50,0,35,50,25,8,3,WLH,车型1_030,G2#0106,,0.0
G2_车型1_030_0011,G2,standard,70,100,0,35,50,25,8,3,WLH,车型1_030,G2#0082,,0.0
G2_车型1_030_0012,G2,standard,70,150,0,35,50,25,8,3,WLH,车型1_030,G2#0336,,0.0
G2_车型1_030_0013,G2,standard,105,0,0,35,50,25,8,3,WLH,车型1_030,G2#0677,,8.0
G2_车型1_030_0014,G2,standard,105,50,0,35,50,25,8,3,WLH,车型1_030,G2#0303,,0.0
G2_车型1_030_0015,G2,standard,105,100,0,35,50,25,8,3,WLH,车型1_030,G2#0435,,0.0
G2_车型1_030_0016,G2,standard,105,150,0,35,50,25,8,3,WLH,车型1_030,G2#0745,,0.0
G2_车型1_030_0017,G2,standard,140,0,0,35,50,25,8,3,WLH,车型1_030,G2#0085,,8.0
G2_车型1_030_0018,G2,standard,140,50,0,35,50,25,8,3,WLH,车型1_030,G2#0821,,0.0
G2_车型1_030_0019,G2,standard,140,100,0,35,50,25,8,3,WLH,车型1_030,G2#0274,,0.0
G2_车型1_030_0020,G2,standard,140,150,0,35,50,25,8,3,WLH,车型1_030,G2#0532,,0.0
G2_车型1_030_0021,G2,standard,175,0,0,35,50,25,8,3,WLH,车型1_030,G2#0817,,0.0
