item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G5_车型1_023_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型1_023,G5#0314,,18.0
G5_车型1_023_0002,G5,oriented,0,40,0,40,40,60,18,1,LWH,车型1_023,G5#0162,,18.0
G5_车型1_023_0003,G5,oriented,0,80,0,40,40,60,18,1,LWH,车型1_023,G5#0099,,18.0
G5_车型1_023_0004,G5,oriented,0,120,0,40,40,60,18,1,LWH,车型1_023,G5#0412,,18.0
G5_车型1_023_0005,G5,oriented,0,160,0,40,40,60,18,1,LWH,车型1_023,G5#0119,,18.0
G5_车型1_023_0006,G5,oriented,0,0,60,40,40,60,18,1,LWH,车型1_023,G5#0129,G5_车型1_023_0001,18.0
G5_车型1_023_0007,G5,oriented,0,0,120,40,40,60,18,1,LWH,车型1_023,G5#0499,G5_车型1_023_0006,0.0
G5_车型1_023_0008,G5,oriented,0,40,60,40,40,60,18,1,LWH,车型1_023,G5#0440,G5_车型1_023_0002,18.0
G5_车型1_023_0009,G5,oriented,0,40,120,40,40,60,18,1,LWH,车型1_023,G5#0488,G5_车型1_023_0008,0.0
G5_车型1_023_0010,G5,oriented,0,80,60,40,40,60,18,1,LWH,车型1_023,G5#0181,G5_车型1_023_0003,18.0
G5_车型1_023_0011,G5,oriented,0,80,120,40,40,60,18,1,LWH,车型1_023,G5#0170,G5_车型1_023_0010,0.0
G5_车型1_023_0012,G5,oriented,0,120,60,40,40,60,18,1,LWH,车型1_023,G5#0282,G5_车型1_023_0004,18.0
G5_车型1_023_0013,G5,oriented,0,120,120,40,40,60,18,1,LWH,车型1_023,G5#0218,G5_车型1_023_0012,0.0
G5_车型1_023_0014,G5,oriented,0,160,60,40,40,60,18,1,LWH,车型1_023,G5#0177,G5_车型1_023_0005,18.0
G5_车型1_023_0015,G5,oriented,0,160,120,40,40,60,18,1,LWH,车型1_023,G5#0272,G5_车型1_023_0014,0.0
G5_车型1_023_0016,G5,oriented,40,0,0,40,40,60,18,1,LWH,车型1_023,G5#0284,,18.0
G5_车型1_023_0017,G5,oriented,40,40,0,40,40,60,18,1,LWH,车型1_023,G5#0453,,18.0
G5_车型1_023_0018,G5,oriented,40,80,0,40,40,60,18,1,LWH,车型1_023,G5#0496,,18.0
G5_车型1_023_0019,G5,oriented,40,120,0,40,40,60,18,1,LWH,车型1_023,G5#0298,,18.0
G5_车型1_023_0020,G5,oriented,40,160,0,40,40,60,18,1,LWH,车型1_023,G5#0157,,18.0
G5_车型1_023_0021,G5,oriented,40,0,60,40,40,60,18,1,LWH,车型1_023,G5#0369,G5_车型1_023_0016,18.0
G5_车型1_023_0022,G5,oriented,40,0,120,40,40,60,18,1,LWH,车型1_023,G5#0208,G5_车型1_023_0021,0.0
G5_车型1_023_0023,G5,oriented,40,40,60,40,40,60,18,1,LWH,车型1_023,G5#0114,G5_车型1_023_0017,18.0
G5_车型1_023_0024,G5,oriented,40,40,120,40,40,60,18,1,LWH,车型1_023,G5#0151,G5_车型1_023_0023,0.0
G5_车型1_023_0025,G5,oriented,40,80,60,40,40,60,18,1,LWH,车型1_023,G5#0048,G5_车型1_023_0018,18.0
G5_车型1_023_0026,G5,oriented,40,80,120,40,40,60,18,1,LWH,车型1_023,G5#0009,G5_车型1_023_0025,0.0
G5_车型1_023_0027,G5,oriented,40,120,60,40,40,60,18,1,LWH,车型1_023,G5#0230,G5_车型1_023_0019,18.0
G5_车型1_023_0028,G5,oriented,40,120,120,40,40,60,18,1,LWH,车型1_023,G5#0252,G5_车型1_023_0027,0.0
G5_车型1_023_0029,G5,oriented,40,160,60,40,40,60,18,1,LWH,车型1_023,G5#0331,G5_车型1_023_0020,18.0
G5_车型1_023_0030,G5,oriented,40,160,120,40,40,60,18,1,LWH,车型1_023,G5#0244,G5_车型1_023_0029,0.0
G5_车型1_023_0031,G5,oriented,80,0,0,40,40,60,18,1,LWH,车型1_023,G5#0345,,18.0
G5_车型1_023_0032,G5,oriented,80,40,0,40,40,60,18,1,LWH,车型1_023,G5#0350,,18.0
G5_车型1_023_0033,G5,oriented,80,80,0,40,40,60,18,1,LWH,车型1_023,G5#0416,,18.0
G5_车型1_023_0034,G5,oriented,80,120,0,40,40,60,18,1,LWH,车型1_023,G5#0209,,18.0
G5_车型1_023_0035,G5,oriented,80,160,0,40,40,60,18,1,LWH,车型1_023,G5#0124,,18.0
G5_车型1_023_0036,G5,oriented,80,0,60,40,40,60,18,1,LWH,车型1_023,G5#0044,G5_车型1_023_0031,18.0
G5_车型1_023_0037,G5,oriented,80,0,120,40,40,60,18,1,LWH,车型1_023,G5#0098,G5_车型1_023_0036,0.0
G5_车型1_023_0038,G5,oriented,80,40,60,40,40,60,18,1,LWH,车型1_023,G5#0265,G5_车型1_023_0032,18.0
G5_车型1_023_0039,G5,oriented,80,40,120,40,40,60,18,1,LWH,车型1_023,G5#0006,G5_车型1_023_0038,0.0
G5_车型1_023_0040,G5,oriented,80,80,60,40,40,60,18,1,LWH,车型1_023,G5#0285,G5_车型1_023_0033,18.0
G5_车型1_023_0041,G5,oriented,80,80,120,40,40,60,18,1,LWH,车型1_023,G5#0142,G5_车型1_023_0040,0.0
G5_车型1_023_0042,G5,oriented,80,120,60,40,40,60,18,1,LWH,车型1_023,G5#0306,G5_车型1_023_0034,18.0
G5_车型1_023_0043,G5,oriented,80,120,120,40,40,60,18,1,LWH,车型1_023,G5#0144,G5_车型1_023_0042,0.0
G5_车型1_023_0044,G5,oriented,80,160,60,40,40,60,18,1,LWH,车型1_023,G5#0437,G5_车型1_023_0035,18.0
G5_车型1_023_0045,G5,oriented,80,160,120,40,40,60,18,1,LWH,车型1_023,G5#0133,G5_车型1_023_0044,0.0
G5_车型1_023_0046,G5,oriented,120,0,0,40,40,60,18,1,LWH,车型1_023,G5#0182,,18.0
G5_车型1_023_0047,G5,oriented,120,40,0,40,40,60,18,1,LWH,车型1_023,G5#0489,,18.0
G5_车型1_023_0048,G5,oriented,120,80,0,40,40,60,18,1,LWH,车型1_023,G5#0250,,18.0
G5_车型1_023_0049,G5,oriented,120,120,0,40,40,60,18,1,LWH,车型1_023,G5#0494,,18.0
G5_车型1_023_0050,G5,oriented,120,160,0,40,40,60,18,1,LWH,车型1_023,G5#0167,,18.0
G5_车型1_023_0051,G5,oriented,120,0,60,40,40,60,18,1,LWH,车型1_023,G5#0254,G5_车型1_023_0046,18.0
G5_车型1_023_0052,G5,oriented,120,0,120,40,40,60,18,1,LWH,车型1_023,G5#0015,G5_车型1_023_0051,0.0
G5_车型1_023_0053,G5,oriented,120,40,60,40,40,60,18,1,LWH,车型1_023,G5#0486,G5_车型1_023_0047,18.0
G5_车型1_023_0054,G5,oriented,120,40,120,40,40,60,18,1,LWH,车型1_023,G5#0483,G5_车型1_023_0053,0.0
G5_车型1_023_0055,G5,oriented,120,80,60,40,40,60,18,1,LWH,车型1_023,G5#0452,G5_车型1_023_0048,18.0
G5_车型1_023_0056,G5,oriented,120,80,120,40,40,60,18,1,LWH,车型1_023,G5#0313,G5_车型1_023_0055,0.0
G5_车型1_023_0057,G5,oriented,120,120,60,40,40,60,18,1,LWH,车型1_023,G5#0292,G5_车型1_023_0049,18.0
G5_车型1_023_0058,G5,oriented,120,120,120,40,40,60,18,1,LWH,车型1_023,G5#0238,G5_车型1_023_0057,0.0
G5_车型1_023_0059,G5,oriented,120,160,60,40,40,60,18,1,LWH,车型1_023,G5#0419,G5_车型1_023_0050,18.0
G5_车型1_023_0060,G5,oriented,120,160,120,40,40,60,18,1,LWH,车型1_023,G5#0231,G5_车型1_023_0059,0.0
G5_车型1_023_0061,G5,oriented,160,0,0,40,40,60,18,1,LWH,车型1_023,G5#0482,,18.0
G5_车型1_023_0062,G5,oriented,160,40,0,40,40,60,18,1,LWH,车型1_023,G5#0045,,18.0
G5_车型1_023_0063,G5,oriented,160,80,0,40,40,60,18,1,LWH,车型1_023,G5#0126,,18.0
G5_车型1_023_0064,G5,oriented,160,120,0,40,40,60,18,1,LWH,车型1_023,G5#0166,,18.0
G5_车型1_023_0065,G5,oriented,160,160,0,40,40,60,18,1,LWH,车型1_023,G5#0138,,18.0
G5_车型1_023_0066,G5,oriented,160,0,60,40,40,60,18,1,LWH,车型1_023,G5#0422,G5_车型1_023_0061,18.0
G5_车型1_023_0067,G5,oriented,160,0,120,40,40,60,18,1,LWH,车型1_023,G5#0375,G5_车型1_023_0066,0.0
G5_车型1_023_0068,G5,oriented,160,40,60,40,40,60,18,1,LWH,车型1_023,G5#0224,G5_车型1_023_0062,18.0
G5_车型1_023_0069,G5,oriented,160,40,120,40,40,60,18,1,LWH,车型1_023,G5#0448,G5_车型1_023_0068,0.0
G5_车型1_023_0070,G5,oriented,160,80,60,40,40,60,18,1,LWH,车型1_023,G5#0248,G5_车型1_023_0063,18.0
G5_车型1_023_0071,G5,oriented,160,80,120,40,40,60,18,1,LWH,车型1_023,G5#0276,G5_车型1_023_0070,0.0
G5_车型1_023_0072,G5,oriented,160,120,60,40,40,60,18,1,LWH,车型1_023,G5#0316,G5_车型1_023_0064,18.0
G5_车型1_023_0073,G5,oriented,160,120,120,40,40,60,18,1,LWH,车型1_023,G5#0139,G5_车型1_023_0072,0.0
G5_车型1_023_0074,G5,oriented,160,160,60,40,40,60,18,1,LWH,车型1_023,G5#0465,G5_车型1_023_0065,18.0
G5_车型1_023_0075,G5,oriented,160,160,120,40,40,60,18,1,LWH,车型1_023,G5#0268,G5_车型1_023_0074,0.0
G5_车型1_023_0076,G5,oriented,200,0,0,40,40,60,18,1,LWH,车型1_023,G5#0376,,18.0
G5_车型1_023_0077,G5,oriented,200,40,0,40,40,60,18,1,LWH,车型1_023,G5#0091,,18.0
