item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G4_车型1_020_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型1_020,G4#0384,,25.0
G4_车型1_020_0002,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型1_020,G4#0343,,25.0
G4_车型1_020_0003,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型1_020,G4#0105,,25.0
G4_车型1_020_0004,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型1_020,G4#0134,,25.0
G4_车型1_020_0005,G4,oriented,80,60,0,80,60,50,25,1,LWH,车型1_020,G4#0162,,25.0
G4_车型1_020_0006,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型1_020,G4#0268,,25.0
G4_车型1_020_0007,G4,oriented,160,0,0,80,60,50,25,1,LWH,车型1_020,G4#0290,,25.0
G4_车型1_020_0008,G4,oriented,160,60,0,80,60,50,25,1,LWH,车型1_020,G4#0299,,25.0
G4_车型1_020_0009,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型1_020,G4#0337,,25.0
G4_车型1_020_0010,G4,oriented,240,0,0,80,60,50,25,1,LWH,车型1_020,G4#0215,,25.0
G4_车型1_020_0011,G4,oriented,240,60,0,80,60,50,25,1,LWH,车型1_020,G4#0374,,25.0
G4_车型1_020_0012,G4,oriented,240,120,0,80,60,50,25,1,LWH,车型1_020,G4#0318,,36.0
G4_车型1_020_0013,G4,oriented,320,0,0,80,60,50,25,1,LWH,车型1_020,G4#0021,,25.0
G4_车型1_020_0014,G4,oriented,320,60,0,80,60,50,25,1,LWH,车型1_020,G4#0371,,25.0
G4_车型1_020_0015,G4,oriented,320,120,0,80,60,50,25,1,LWH,车型1_020,G4#0389,,36.0
G4_车型1_020_0016,G4,oriented,0,0,50,80,60,50,25,1,LWH,车型1_020,G4#0127,G4_车型1_020_0001,25.0
G4_车型1_020_0017,G4,oriented,0,0,100,80,60,50,25,1,LWH,车型1_020,G4#0292,G4_车型1_020_0016,25.0
