item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G4_车型1_018_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型1_018,G4#0059,,25.0
G4_车型1_018_0002,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型1_018,G4#0243,,25.0
G4_车型1_018_0003,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型1_018,G4#0204,,25.0
G4_车型1_018_0004,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型1_018,G4#0256,,25.0
G4_车型1_018_0005,G4,oriented,80,60,0,80,60,50,25,1,LWH,车型1_018,G4#0079,,25.0
G4_车型1_018_0006,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型1_018,G4#0090,,25.0
G4_车型1_018_0007,G4,oriented,160,0,0,80,60,50,25,1,LWH,车型1_018,G4#0118,,25.0
G4_车型1_018_0008,G4,oriented,160,60,0,80,60,50,25,1,LWH,车型1_018,G4#0236,,25.0
G4_车型1_018_0009,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型1_018,G4#0210,,25.0
G4_车型1_018_0010,G4,oriented,240,0,0,80,60,50,25,1,LWH,车型1_018,G4#0334,,25.0
G4_车型1_018_0011,G4,oriented,240,60,0,80,60,50,25,1,LWH,车型1_018,G4#0057,,25.0
G4_车型1_018_0012,G4,oriented,240,120,0,80,60,50,25,1,LWH,车型1_018,G4#0396,,25.0
G4_车型1_018_0013,G4,oriented,320,0,0,80,60,50,25,1,LWH,车型1_018,G4#0220,,25.0
G4_车型1_018_0014,G4,oriented,320,60,0,80,60,50,25,1,LWH,车型1_018,G4#0010,,25.0
G4_车型1_018_0015,G4,oriented,320,120,0,80,60,50,25,1,LWH,车型1_018,G4#0224,,25.0
G4_车型1_018_0016,G4,oriented,0,0,50,80,60,50,25,1,LWH,车型1_018,G4#0393,G4_车型1_018_0001,25.0
G4_车型1_018_0017,G4,oriented,0,0,100,80,60,50,25,1,LWH,车型1_018,G4#0028,G4_车型1_018_0016,25.0
G4_车型1_018_0018,G4,oriented,0,0,150,80,60,50,25,1,LWH,车型1_018,G4#0180,G4_车型1_018_0017,0.0
G4_车型1_018_0019,G4,oriented,80,0,50,80,60,50,25,1,LWH,车型1_018,G4#0202,G4_车型1_018_0004,25.0
G4_车型1_018_0020,G4,oriented,80,0,100,80,60,50,25,1,LWH,车型1_018,G4#0041,G4_车型1_018_0019,25.0
G4_车型1_018_0021,G4,oriented,80,0,150,80,60,50,25,1,LWH,车型1_018,G4#0312,G4_车型1_018_0020,0.0
G4_车型1_018_0022,G4,oriented,160,0,50,80,60,50,25,1,LWH,车型1_018,G4#0064,G4_车型1_018_0007,25.0
G4_车型1_018_0023,G4,oriented,160,0,100,80,60,50,25,1,LWH,车型1_018,G4#0208,G4_车型1_018_0022,25.0
G4_车型1_018_0024,G4,oriented,160,0,150,80,60,50,25,1,LWH,车型1_018,G4#0189,G4_车型1_018_0023,0.0
G4_车型1_018_0025,G4,oriented,240,0,50,80,60,50,25,1,LWH,车型1_018,G4#0222,G4_车型1_018_0010,25.0
G4_车型1_018_0026,G4,oriented,240,0,100,80,60,50,25,1,LWH,车型1_018,G4#0172,G4_车型1_018_0025,25.0
G4_车型1_018_0027,G4,oriented,240,0,150,80,60,50,25,1,LWH,车型1_018,G4#0206,G4_车型1_018_0026,0.0
G4_车型1_018_0028,G4,oriented,320,0,50,80,60,50,25,1,LWH,车型1_018,G4#0211,G4_车型1_018_0013,25.0
G4_车型1_018_0029,G4,oriented,320,0,100,80,60,50,25,1,LWH,车型1_018,G4#0291,G4_车型1_018_0028,25.0
G4_车型1_018_0030,G4,oriented,320,0,150,80,60,50,25,1,LWH,车型1_018,G4#0092,G4_车型1_018_0029,0.0
G4_车型1_018_0031,G4,oriented,0,60,50,80,60,50,25,1,LWH,车型1_018,G4#0013,G4_车型1_018_0002,25.0
G4_车型1_018_0032,G4,oriented,0,60,100,80,60,50,25,1,LWH,车型1_018,G4#0212,G4_车型1_018_0031,25.0
G4_车型1_018_0033,G4,oriented,0,60,150,80,60,50,25,1,LWH,车型1_018,G4#0091,G4_车型1_018_0032,0.0
G4_车型1_018_0034,G4,oriented,80,60,50,80,60,50,25,1,LWH,车型1_018,G4#0084,G4_车型1_018_0005,25.0
G4_车型1_018_0035,G4,oriented,80,60,100,80,60,50,25,1,LWH,车型1_018,G4#0122,G4_车型1_018_0034,25.0
G4_车型1_018_0036,G4,oriented,80,60,150,80,60,50,25,1,LWH,车型1_018,G4#0307,G4_车型1_018_0035,0.0
G4_车型1_018_0037,G4,oriented,160,60,50,80,60,50,25,1,LWH,车型1_018,G4#0209,G4_车型1_018_0008,25.0
G4_车型1_018_0038,G4,oriented,160,60,100,80,60,50,25,1,LWH,车型1_018,G4#0182,G4_车型1_018_0037,25.0
G4_车型1_018_0039,G4,oriented,160,60,150,80,60,50,25,1,LWH,车型1_018,G4#0053,G4_车型1_018_0038,0.0
G4_车型1_018_0040,G4,oriented,240,60,50,80,60,50,25,1,LWH,车型1_018,G4#0128,G4_车型1_018_0011,25.0
G4_车型1_018_0041,G4,oriented,240,60,100,80,60,50,25,1,LWH,车型1_018,G4#0304,G4_车型1_018_0040,25.0
G4_车型1_018_0042,G4,oriented,240,60,150,80,60,50,25,1,LWH,车型1_018,G4#0184,G4_车型1_018_0041,0.0
G4_车型1_018_0043,G4,oriented,320,60,50,80,60,50,25,1,LWH,车型1_018,G4#0361,G4_车型1_018_0014,25.0
G4_车型1_018_0044,G4,oriented,320,60,100,80,60,50,25,1,LWH,车型1_018,G4#0187,G4_车型1_018_0043,25.0
G4_车型1_018_0045,G4,oriented,320,60,150,80,60,50,25,1,LWH,车型1_018,G4#0158,G4_车型1_018_0044,0.0
G4_车型1_018_0046,G4,oriented,0,120,50,80,60,50,25,1,LWH,车型1_018,G4#0221,G4_车型1_018_0003,25.0
G4_车型1_018_0047,G4,oriented,0,120,100,80,60,50,25,1,LWH,车型1_018,G4#0066,G4_车型1_018_0046,25.0
G4_车型1_018_0048,G4,oriented,0,120,150,80,60,50,25,1,LWH,车型1_018,G4#0022,G4_车型1_018_0047,0.0
G4_车型1_018_0049,G4,oriented,80,120,50,80,60,50,25,1,LWH,车型1_018,G4#0076,G4_车型1_018_0006,25.0
G4_车型1_018_0050,G4,oriented,80,120,100,80,60,50,25,1,LWH,车型1_018,G4#0324,G4_车型1_018_0049,25.0
G4_车型1_018_0051,G4,oriented,80,120,150,80,60,50,25,1,LWH,车型1_018,G4#0019,G4_车型1_018_0050,0.0
G4_车型1_018_0052,G4,oriented,160,120,50,80,60,50,25,1,LWH,车型1_018,G4#0280,G4_车型1_018_0009,25.0
G4_车型1_018_0053,G4,oriented,160,120,100,80,60,50,25,1,LWH,车型1_018,G4#0077,G4_车型1_018_0052,25.0
G4_车型1_018_0054,G4,oriented,160,120,150,80,60,50,25,1,LWH,车型1_018,G4#0039,G4_车型1_018_0053,0.0
G4_车型1_018_0055,G4,oriented,240,120,50,80,60,50,25,1,LWH,车型1_018,G4#0058,G4_车型1_018_0012,25.0
G4_车型1_018_0056,G4,oriented,240,120,100,80,60,50,25,1,LWH,车型1_018,G4#0316,G4_车型1_018_0055,25.0
G4_车型1_018_0057,G4,oriented,240,120,150,80,60,50,25,1,LWH,车型1_018,G4#0219,G4_车型1_018_0056,0.0
