item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G3_车型1_005_0001,G3,fragile,0,0,0,50,70,40,15,2,WLH,车型1_005,G3#0210,,0.0
G3_车型1_005_0002,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型1_005,G3#0086,,0.0
G3_车型1_005_0003,G3,fragile,0,140,0,50,70,40,15,2,WLH,车型1_005,G3#0052,,0.0
G3_车型1_005_0004,G3,fragile,50,0,0,50,70,40,15,2,WLH,车型1_005,G3#0139,,0.0
G3_车型1_005_0005,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型1_005,G3#0092,,0.0
G3_车型1_005_0006,G3,fragile,50,140,0,50,70,40,15,2,WLH,车型1_005,G3#0242,,0.0
G3_车型1_005_0007,G3,fragile,100,0,0,50,70,40,15,2,WLH,车型1_005,G3#0089,,0.0
G3_车型1_005_0008,G3,fragile,100,70,0,50,70,40,15,2,WLH,车型1_005,G3#0162,,0.0
G3_车型1_005_0009,G3,fragile,100,140,0,50,70,40,15,2,WLH,车型1_005,G3#0097,,0.0
G3_车型1_005_0010,G3,fragile,150,0,0,50,70,40,15,2,WLH,车型1_005,G3#0216,,0.0
G3_车型1_005_0011,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型1_005,G3#0213,,0.0
G3_车型1_005_0012,G3,fragile,150,140,0,50,70,40,15,2,WLH,车型1_005,G3#0196,,0.0
G3_车型1_005_0013,G3,fragile,200,0,0,50,70,40,15,2,WLH,车型1_005,G3#0078,,0.0
G3_车型1_005_0014,G3,fragile,200,70,0,50,70,40,15,2,WLH,车型1_005,G3#0147,,0.0
G3_车型1_005_0015,G3,fragile,200,140,0,50,70,40,15,2,WLH,车型1_005,G3#0034,,0.0
G3_车型1_005_0016,G3,fragile,250,0,0,70,50,40,15,1,LWH,车型1_005,G3#0022,,0.0
G3_车型1_005_0017,G3,fragile,250,50,0,70,50,40,15,1,LWH,车型1_005,G3#0071,,0.0
G3_车型1_005_0018,G3,fragile,250,100,0,70,50,40,15,1,LWH,车型1_005,G3#0061,,0.0
G3_车型1_005_0019,G3,fragile,250,150,0,70,50,40,15,1,LWH,车型1_005,G3#0085,,0.0
G3_车型1_005_0020,G3,fragile,320,0,0,70,50,40,15,1,LWH,车型1_005,G3#0125,,0.0
G3_车型1_005_0021,G3,fragile,320,50,0,70,50,40,15,1,LWH,车型1_005,G3#0227,,0.0
G3_车型1_005_0022,G3,fragile,320,100,0,70,50,40,15,1,LWH,车型1_005,G3#0192,,0.0
G3_车型1_005_0023,G3,fragile,320,150,0,70,50,40,15,1,LWH,车型1_005,G3#0155,,0.0
