item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G4_车型1_016_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型1_016,G4#0320,,25.0
G4_车型1_016_0002,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型1_016,G4#0173,,25.0
G4_车型1_016_0003,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型1_016,G4#0238,,25.0
G4_车型1_016_0004,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型1_016,G4#0395,,25.0
G4_车型1_016_0005,G4,oriented,80,60,0,80,60,50,25,1,LWH,车型1_016,G4#0163,,25.0
G4_车型1_016_0006,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型1_016,G4#0218,,25.0
G4_车型1_016_0007,G4,oriented,160,0,0,80,60,50,25,1,LWH,车型1_016,G4#0379,,25.0
G4_车型1_016_0008,G4,oriented,160,60,0,80,60,50,25,1,LWH,车型1_016,G4#0025,,25.0
G4_车型1_016_0009,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型1_016,G4#0392,,25.0
G4_车型1_016_0010,G4,oriented,240,0,0,80,60,50,25,1,LWH,车型1_016,G4#0175,,25.0
G4_车型1_016_0011,G4,oriented,240,60,0,80,60,50,25,1,LWH,车型1_016,G4#0362,,25.0
G4_车型1_016_0012,G4,oriented,240,120,0,80,60,50,25,1,LWH,车型1_016,G4#0151,,25.0
G4_车型1_016_0013,G4,oriented,320,0,0,80,60,50,25,1,LWH,车型1_016,G4#0229,,25.0
G4_车型1_016_0014,G4,oriented,320,60,0,80,60,50,25,1,LWH,车型1_016,G4#0205,,25.0
G4_车型1_016_0015,G4,oriented,320,120,0,80,60,50,25,1,LWH,车型1_016,G4#0194,,25.0
G4_车型1_016_0016,G4,oriented,0,0,50,80,60,50,25,1,LWH,车型1_016,G4#0109,G4_车型1_016_0001,25.0
G4_车型1_016_0017,G4,oriented,0,0,100,80,60,50,25,1,LWH,车型1_016,G4#0233,G4_车型1_016_0016,25.0
G4_车型1_016_0018,G4,oriented,0,0,150,80,60,50,25,1,LWH,车型1_016,G4#0335,G4_车型1_016_0017,0.0
G4_车型1_016_0019,G4,oriented,80,0,50,80,60,50,25,1,LWH,车型1_016,G4#0325,G4_车型1_016_0004,25.0
G4_车型1_016_0020,G4,oriented,80,0,100,80,60,50,25,1,LWH,车型1_016,G4#0063,G4_车型1_016_0019,25.0
G4_车型1_016_0021,G4,oriented,80,0,150,80,60,50,25,1,LWH,车型1_016,G4#0387,G4_车型1_016_0020,0.0
G4_车型1_016_0022,G4,oriented,160,0,50,80,60,50,25,1,LWH,车型1_016,G4#0287,G4_车型1_016_0007,25.0
G4_车型1_016_0023,G4,oriented,160,0,100,80,60,50,25,1,LWH,车型1_016,G4#0333,G4_车型1_016_0022,25.0
G4_车型1_016_0024,G4,oriented,160,0,150,80,60,50,25,1,LWH,车型1_016,G4#0252,G4_车型1_016_0023,0.0
G4_车型1_016_0025,G4,oriented,240,0,50,80,60,50,25,1,LWH,车型1_016,G4#0228,G4_车型1_016_0010,25.0
G4_车型1_016_0026,G4,oriented,240,0,100,80,60,50,25,1,LWH,车型1_016,G4#0214,G4_车型1_016_0025,25.0
G4_车型1_016_0027,G4,oriented,240,0,150,80,60,50,25,1,LWH,车型1_016,G4#0061,G4_车型1_016_0026,0.0
G4_车型1_016_0028,G4,oriented,320,0,50,80,60,50,25,1,LWH,车型1_016,G4#0024,G4_车型1_016_0013,25.0
G4_车型1_016_0029,G4,oriented,320,0,100,80,60,50,25,1,LWH,车型1_016,G4#0086,G4_车型1_016_0028,25.0
G4_车型1_016_0030,G4,oriented,320,0,150,80,60,50,25,1,LWH,车型1_016,G4#0132,G4_车型1_016_0029,0.0
G4_车型1_016_0031,G4,oriented,0,60,50,80,60,50,25,1,LWH,车型1_016,G4#0073,G4_车型1_016_0002,25.0
G4_车型1_016_0032,G4,oriented,0,60,100,80,60,50,25,1,LWH,车型1_016,G4#0274,G4_车型1_016_0031,25.0
G4_车型1_016_0033,G4,oriented,0,60,150,80,60,50,25,1,LWH,车型1_016,G4#0044,G4_车型1_016_0032,0.0
G4_车型1_016_0034,G4,oriented,80,60,50,80,60,50,25,1,LWH,车型1_016,G4#0263,G4_车型1_016_0005,25.0
G4_车型1_016_0035,G4,oriented,80,60,100,80,60,50,25,1,LWH,车型1_016,G4#0196,G4_车型1_016_0034,25.0
G4_车型1_016_0036,G4,oriented,80,60,150,80,60,50,25,1,LWH,车型1_016,G4#0309,G4_车型1_016_0035,0.0
G4_车型1_016_0037,G4,oriented,160,60,50,80,60,50,25,1,LWH,车型1_016,G4#0159,G4_车型1_016_0008,25.0
G4_车型1_016_0038,G4,oriented,160,60,100,80,60,50,25,1,LWH,车型1_016,G4#0114,G4_车型1_016_0037,25.0
G4_车型1_016_0039,G4,oriented,160,60,150,80,60,50,25,1,LWH,车型1_016,G4#0120,G4_车型1_016_0038,0.0
G4_车型1_016_0040,G4,oriented,240,60,50,80,60,50,25,1,LWH,车型1_016,G4#0288,G4_车型1_016_0011,25.0
G4_车型1_016_0041,G4,oriented,240,60,100,80,60,50,25,1,LWH,车型1_016,G4#0367,G4_车型1_016_0040,25.0
G4_车型1_016_0042,G4,oriented,240,60,150,80,60,50,25,1,LWH,车型1_016,G4#0246,G4_车型1_016_0041,0.0
G4_车型1_016_0043,G4,oriented,320,60,50,80,60,50,25,1,LWH,车型1_016,G4#0313,G4_车型1_016_0014,25.0
G4_车型1_016_0044,G4,oriented,320,60,100,80,60,50,25,1,LWH,车型1_016,G4#0074,G4_车型1_016_0043,25.0
G4_车型1_016_0045,G4,oriented,320,60,150,80,60,50,25,1,LWH,车型1_016,G4#0157,G4_车型1_016_0044,0.0
G4_车型1_016_0046,G4,oriented,0,120,50,80,60,50,25,1,LWH,车型1_016,G4#0200,G4_车型1_016_0003,25.0
G4_车型1_016_0047,G4,oriented,0,120,100,80,60,50,25,1,LWH,车型1_016,G4#0141,G4_车型1_016_0046,25.0
G4_车型1_016_0048,G4,oriented,0,120,150,80,60,50,25,1,LWH,车型1_016,G4#0167,G4_车型1_016_0047,0.0
G4_车型1_016_0049,G4,oriented,80,120,50,80,60,50,25,1,LWH,车型1_016,G4#0078,G4_车型1_016_0006,25.0
G4_车型1_016_0050,G4,oriented,80,120,100,80,60,50,25,1,LWH,车型1_016,G4#0323,G4_车型1_016_0049,25.0
G4_车型1_016_0051,G4,oriented,80,120,150,80,60,50,25,1,LWH,车型1_016,G4#0273,G4_车型1_016_0050,0.0
G4_车型1_016_0052,G4,oriented,160,120,50,80,60,50,25,1,LWH,车型1_016,G4#0045,G4_车型1_016_0009,25.0
G4_车型1_016_0053,G4,oriented,160,120,100,80,60,50,25,1,LWH,车型1_016,G4#0244,G4_车型1_016_0052,25.0
G4_车型1_016_0054,G4,oriented,160,120,150,80,60,50,25,1,LWH,车型1_016,G4#0269,G4_车型1_016_0053,0.0
G4_车型1_016_0055,G4,oriented,240,120,50,80,60,50,25,1,LWH,车型1_016,G4#0321,G4_车型1_016_0012,25.0
G4_车型1_016_0056,G4,oriented,240,120,100,80,60,50,25,1,LWH,车型1_016,G4#0033,G4_车型1_016_0055,25.0
G4_车型1_016_0057,G4,oriented,240,120,150,80,60,50,25,1,LWH,车型1_016,G4#0294,G4_车型1_016_0056,0.0
G4_车型1_016_0058,G4,oriented,320,120,50,80,60,50,25,1,LWH,车型1_016,G4#0277,G4_车型1_016_0015,25.0
G4_车型1_016_0059,G4,oriented,320,120,100,80,60,50,25,1,LWH,车型1_016,G4#0104,G4_车型1_016_0058,25.0
G4_车型1_016_0060,G4,oriented,320,120,150,80,60,50,25,1,LWH,车型1_016,G4#0262,G4_车型1_016_0059,0.0
