item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G2_车型1_028_0001,G2,standard,0,0,0,35,50,25,8,3,WLH,车型1_028,G2#0839,,8.0
G2_车型1_028_0002,G2,standard,0,50,0,35,50,25,8,3,WLH,车型1_028,G2#0611,,8.0
G2_车型1_028_0003,G2,standard,0,100,0,35,50,25,8,3,WLH,车型1_028,G2#0035,,8.0
G2_车型1_028_0004,G2,standard,0,150,0,35,50,25,8,3,WLH,车型1_028,G2#0136,,8.0
G2_车型1_028_0005,G2,standard,35,0,0,35,50,25,8,3,WLH,车型1_028,G2#0222,,8.0
G2_车型1_028_0006,G2,standard,35,50,0,35,50,25,8,3,WLH,车型1_028,G2#0732,,8.0
G2_车型1_028_0007,G2,standard,35,100,0,35,50,25,8,3,WLH,车型1_028,G2#0850,,8.0
G2_车型1_028_0008,G2,standard,35,150,0,35,50,25,8,3,WLH,车型1_028,G2#0590,,8.0
G2_车型1_028_0009,G2,standard,70,0,0,35,50,25,8,3,WLH,车型1_028,G2#0277,,8.0
G2_车型1_028_0010,G2,standard,70,50,0,35,50,25,8,3,WLH,车型1_028,G2#0445,,8.0
G2_车型1_028_0011,G2,standard,70,100,0,35,50,25,8,3,WLH,车型1_028,G2#0877,,8.0
G2_车型1_028_0012,G2,standard,70,150,0,35,50,25,8,3,WLH,车型1_028,G2#0961,,8.0
G2_车型1_028_0013,G2,standard,105,0,0,35,50,25,8,3,WLH,车型1_028,G2#0323,,8.0
G2_车型1_028_0014,G2,standard,105,50,0,35,50,25,8,3,WLH,车型1_028,G2#0613,,8.0
G2_车型1_028_0015,G2,standard,105,100,0,35,50,25,8,3,WLH,车型1_028,G2#0527,,8.0
G2_车型1_028_0016,G2,standard,105,150,0,35,50,25,8,3,WLH,车型1_028,G2#0715,,8.0
G2_车型1_028_0017,G2,standard,140,0,0,35,50,25,8,3,WLH,车型1_028,G2#0048,,8.0
G2_车型1_028_0018,G2,standard,140,50,0,35,50,25,8,3,WLH,车型1_028,G2#0097,,8.0
G2_车型1_028_0019,G2,standard,140,100,0,35,50,25,8,3,WLH,车型1_028,G2#0962,,8.0
G2_车型1_028_0020,G2,standard,140,150,0,35,50,25,8,3,WLH,车型1_028,G2#0039,,8.0
G2_车型1_028_0021,G2,standard,175,0,0,35,50,25,8,3,WLH,车型1_028,G2#0105,,8.0
G2_车型1_028_0022,G2,standard,175,50,0,35,50,25,8,3,WLH,车型1_028,G2#0107,,8.0
G2_车型1_028_0023,G2,standard,175,100,0,35,50,25,8,3,WLH,车型1_028,G2#0292,,8.0
G2_车型1_028_0024,G2,standard,175,150,0,35,50,25,8,3,WLH,车型1_028,G2#0135,,8.0
G2_车型1_028_0025,G2,standard,210,0,0,50,35,25,8,1,LWH,车型1_028,G2#0431,,8.0
G2_车型1_028_0026,G2,standard,210,35,0,50,35,25,8,1,LWH,车型1_028,G2#0549,,8.0
G2_车型1_028_0027,G2,standard,210,70,0,50,35,25,8,1,LWH,车型1_028,G2#0453,,8.0
G2_车型1_028_0028,G2,standard,210,105,0,50,35,25,8,1,LWH,车型1_028,G2#0560,,8.0
