record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G2_车型2_002_0001,G2,standard,0,210,0,50,35,25,8,1,LWH,车型2_002,,8.0,
item,G2_车型2_002_0002,G2,standard,50,210,0,50,35,25,8,1,LWH,车型2_002,,8.0,
item,G5_车型2_002_0001,G5,oriented,190,180,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G2_车型2_002_0003,G2,standard,190,220,0,35,25,50,8,4,WHL,车型2_002,,8.0,
item,G5_车型2_002_0002,G5,oriented,600,180,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G2_车型2_002_0004,G2,standard,600,220,0,35,25,50,8,4,WHL,车型2_002,,8.0,
item,G5_车型2_002_0003,G5,oriented,370,180,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G2_车型2_002_0005,G2,standard,370,220,0,35,25,50,8,4,WHL,车型2_002,,8.0,
item,G2_车型2_002_0006,G2,standard,570,120,0,25,50,35,8,5,HLW,车型2_002,,8.0,
item,G2_车型2_002_0007,G2,standard,570,170,0,25,50,35,8,5,HLW,车型2_002,,8.0,
item,G5_车型2_002_0004,G5,oriented,190,180,60,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0001,18.0,
item,G5_车型2_002_0005,G5,oriented,190,180,120,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0004,18.0,
item,G5_车型2_002_0006,G5,oriented,190,180,180,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0005,0.0,
item,G5_车型2_002_0007,G5,oriented,370,180,60,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0003,18.0,
item,G5_车型2_002_0008,G5,oriented,370,180,120,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0007,18.0,
item,G5_车型2_002_0009,G5,oriented,370,180,180,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0008,0.0,
item,G5_车型2_002_0010,G5,oriented,600,180,60,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0002,18.0,
item,G5_车型2_002_0011,G5,oriented,600,180,120,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0010,18.0,
item,G5_车型2_002_0012,G5,oriented,600,180,180,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0011,0.0,
item,G2_车型2_002_0008,G2,standard,190,220,50,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0003,8.0,
item,G2_车型2_002_0009,G2,standard,190,220,100,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0008,8.0,
item,G2_车型2_002_0010,G2,standard,190,220,150,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0009,0.0,
item,G2_车型2_002_0011,G2,standard,370,220,50,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0005,8.0,
item,G2_车型2_002_0012,G2,standard,370,220,100,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0011,8.0,
item,G2_车型2_002_0013,G2,standard,370,220,150,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0012,0.0,
item,G2_车型2_002_0014,G2,standard,600,220,50,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0004,8.0,
item,G2_车型2_002_0015,G2,standard,600,220,100,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0014,8.0,
item,G2_车型2_002_0016,G2,standard,600,220,150,35,25,50,8,4,WHL,车型2_002,G2_车型2_002_0015,0.0,
item,G2_车型2_002_0017,G2,standard,570,120,35,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0006,8.0,
item,G2_车型2_002_0018,G2,standard,570,120,70,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0017,8.0,
item,G2_车型2_002_0019,G2,standard,570,120,105,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0018,8.0,
item,G2_车型2_002_0020,G2,standard,570,120,140,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0019,8.0,
item,G2_车型2_002_0021,G2,standard,570,120,175,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0020,8.0,
item,G2_车型2_002_0022,G2,standard,570,120,210,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0021,0.0,
item,G2_车型2_002_0023,G2,standard,570,170,35,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0007,8.0,
item,G2_车型2_002_0024,G2,standard,570,170,70,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0023,8.0,
item,G2_车型2_002_0025,G2,standard,570,170,105,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0024,8.0,
item,G2_车型2_002_0026,G2,standard,570,170,140,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0025,8.0,
item,G2_车型2_002_0027,G2,standard,570,170,175,25,50,35,8,5,HLW,车型2_002,G2_车型2_002_0026,8.0,
