item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G2_011_0001,G2,standard,0,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0002,G2,standard,50,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0003,G2,standard,100,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0004,G2,standard,150,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0005,G2,standard,200,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0006,G2,standard,250,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0007,G2,standard,300,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0008,G2,standard,350,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0009,G2,standard,400,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0010,G2,standard,450,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0011,G2,standard,500,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0012,G2,standard,550,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0013,G2,standard,600,0,0,50,25,35,8,2,LHW,车型2_011
G2_011_0014,G2,standard,0,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0015,G2,standard,50,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0016,G2,standard,100,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0017,G2,standard,150,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0018,G2,standard,200,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0019,G2,standard,250,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0020,G2,standard,300,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0021,G2,standard,350,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0022,G2,standard,400,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0023,G2,standard,450,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0024,G2,standard,500,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0025,G2,standard,550,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0026,G2,standard,600,25,0,50,25,35,8,2,LHW,车型2_011
G2_011_0027,G2,standard,0,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0028,G2,standard,50,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0029,G2,standard,100,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0030,G2,standard,150,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0031,G2,standard,200,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0032,G2,standard,250,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0033,G2,standard,300,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0034,G2,standard,350,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0035,G2,standard,400,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0036,G2,standard,450,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0037,G2,standard,500,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0038,G2,standard,550,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0039,G2,standard,600,50,0,50,25,35,8,2,LHW,车型2_011
G2_011_0040,G2,standard,0,75,0,50,25,35,8,2,LHW,车型2_011
G2_011_0041,G2,standard,50,75,0,50,25,35,8,2,LHW,车型2_011
G2_011_0042,G2,standard,100,75,0,50,25,35,8,2,LHW,车型2_011
G2_011_0043,G2,standard,150,75,0,50,25,35,8,2,LHW,车型2_011
G2_011_0044,G2,standard,200,75,0,50,25,35,8,2,LHW,车型2_011
G2_011_0045,G2,standard,250,75,0,50,25,35,8,2,LHW,车型2_011
G2_011_0046,G2,standard,300,75,0,50,25,35,8,2,LHW,车型2_011
