item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G4_车型1_001_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型1_001,,25.0
G2_车型1_001_0001,G2,standard,0,60,0,25,50,35,8,5,HLW,车型1_001,,8.0
G2_车型1_001_0002,G2,standard,0,110,0,25,50,35,8,5,HLW,车型1_001,,8.0
G2_车型1_001_0003,G2,standard,0,160,0,25,50,35,8,5,HLW,车型1_001,,8.0
G2_车型1_001_0004,G2,standard,25,60,0,25,50,35,8,5,HLW,车型1_001,,8.0
G2_车型1_001_0005,G2,standard,25,110,0,25,50,35,8,5,HLW,车型1_001,,8.0
G2_车型1_001_0006,G2,standard,25,160,0,25,50,35,8,5,HLW,车型1_001,,8.0
G2_车型1_001_0007,G2,standard,0,60,35,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0001,8.0
G2_车型1_001_0008,G2,standard,0,110,35,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0002,8.0
G2_车型1_001_0009,G2,standard,0,160,35,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0003,8.0
G2_车型1_001_0010,G2,standard,25,60,35,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0004,8.0
G2_车型1_001_0011,G2,standard,25,110,35,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0005,8.0
G2_车型1_001_0012,G2,standard,25,160,35,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0006,8.0
G2_车型1_001_0013,G2,standard,0,60,70,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0007,8.0
G2_车型1_001_0014,G2,standard,0,110,70,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0008,8.0
G2_车型1_001_0015,G2,standard,0,160,70,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0009,8.0
G2_车型1_001_0016,G2,standard,25,60,70,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0010,8.0
G2_车型1_001_0017,G2,standard,25,110,70,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0011,8.0
G2_车型1_001_0018,G2,standard,25,160,70,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0012,8.0
G2_车型1_001_0019,G2,standard,0,60,105,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0013,8.0
G2_车型1_001_0020,G2,standard,0,110,105,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0014,8.0
G2_车型1_001_0021,G2,standard,0,160,105,25,50,35,8,5,HLW,车型1_001,G2_车型1_001_0015,8.0
