item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型1_008_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0002,G2,standard,0,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G5_车型1_008_0001,G5,oriented,0,70,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0002,G5,oriented,0,110,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0003,G5,oriented,0,150,0,40,40,60,18,1,LWH,车型1_008,,18.0
G2_车型1_008_0003,G2,standard,50,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0004,G2,standard,50,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G3_车型1_008_0001,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型1_008,,0.0
G3_车型1_008_0002,G3,fragile,50,140,0,50,70,40,15,2,WLH,车型1_008,,0.0
G2_车型1_008_0005,G2,standard,100,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0006,G2,standard,100,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G5_车型1_008_0004,G5,oriented,100,70,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0005,G5,oriented,100,110,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0006,G5,oriented,100,150,0,40,40,60,18,1,LWH,车型1_008,,18.0
G2_车型1_008_0007,G2,standard,150,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0008,G2,standard,150,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G3_车型1_008_0003,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型1_008,,0.0
G3_车型1_008_0004,G3,fragile,150,140,0,50,70,40,15,2,WLH,车型1_008,,0.0
G2_车型1_008_0009,G2,standard,200,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0010,G2,standard,200,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G5_车型1_008_0007,G5,oriented,200,70,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0008,G5,oriented,200,110,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0009,G5,oriented,200,150,0,40,40,60,18,1,LWH,车型1_008,,18.0
G2_车型1_008_0011,G2,standard,250,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0012,G2,standard,250,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G3_车型1_008_0005,G3,fragile,250,70,0,50,70,40,15,2,WLH,车型1_008,,0.0
G3_车型1_008_0006,G3,fragile,250,140,0,50,70,40,15,2,WLH,车型1_008,,0.0
G2_车型1_008_0013,G2,standard,300,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0014,G2,standard,300,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G5_车型1_008_0010,G5,oriented,300,70,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0011,G5,oriented,300,110,0,40,40,60,18,1,LWH,车型1_008,,18.0
G5_车型1_008_0012,G5,oriented,300,150,0,40,40,60,18,1,LWH,车型1_008,,18.0
G2_车型1_008_0015,G2,standard,350,0,0,50,35,25,8,1,LWH,车型1_008,,12.0
G2_车型1_008_0016,G2,standard,350,35,0,50,35,25,8,1,LWH,车型1_008,,12.0
G3_车型1_008_0007,G3,fragile,350,70,0,50,70,40,15,2,WLH,车型1_008,,0.0
G3_车型1_008_0008,G3,fragile,350,140,0,50,70,40,15,2,WLH,车型1_008,,0.0
G5_车型1_008_0013,G5,oriented,0,70,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0001,18.0
G5_车型1_008_0014,G5,oriented,0,70,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0013,0.0
G5_车型1_008_0015,G5,oriented,100,70,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0004,18.0
G5_车型1_008_0016,G5,oriented,100,70,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0015,0.0
G5_车型1_008_0017,G5,oriented,200,70,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0007,18.0
G5_车型1_008_0018,G5,oriented,200,70,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0017,0.0
G5_车型1_008_0019,G5,oriented,300,70,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0010,18.0
G5_车型1_008_0020,G5,oriented,300,70,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0019,0.0
G5_车型1_008_0021,G5,oriented,0,110,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0002,18.0
G5_车型1_008_0022,G5,oriented,0,110,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0021,0.0
G5_车型1_008_0023,G5,oriented,100,110,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0005,18.0
G5_车型1_008_0024,G5,oriented,100,110,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0023,0.0
G5_车型1_008_0025,G5,oriented,200,110,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0008,18.0
G5_车型1_008_0026,G5,oriented,200,110,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0025,0.0
G5_车型1_008_0027,G5,oriented,300,110,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0011,18.0
G5_车型1_008_0028,G5,oriented,300,110,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0027,0.0
G5_车型1_008_0029,G5,oriented,0,150,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0003,18.0
G5_车型1_008_0030,G5,oriented,0,150,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0029,0.0
G5_车型1_008_0031,G5,oriented,100,150,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0006,18.0
G5_车型1_008_0032,G5,oriented,100,150,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0031,0.0
G5_车型1_008_0033,G5,oriented,200,150,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0009,18.0
G5_车型1_008_0034,G5,oriented,200,150,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0033,0.0
G5_车型1_008_0035,G5,oriented,300,150,60,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0012,18.0
G5_车型1_008_0036,G5,oriented,300,150,120,40,40,60,18,1,LWH,车型1_008,G5_车型1_008_0035,0.0
G1_车型1_008_0001,G1,standard,0,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0001,12.0
G1_车型1_008_0002,G1,standard,0,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0001,12.0
G1_车型1_008_0003,G1,standard,0,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0002,0.0
G1_车型1_008_0004,G1,standard,50,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0003,12.0
G1_车型1_008_0005,G1,standard,50,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0004,12.0
G1_车型1_008_0006,G1,standard,50,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0005,0.0
G1_车型1_008_0007,G1,standard,100,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0005,12.0
G1_车型1_008_0008,G1,standard,100,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0007,12.0
G1_车型1_008_0009,G1,standard,100,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0008,0.0
G1_车型1_008_0010,G1,standard,150,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0007,12.0
G1_车型1_008_0011,G1,standard,150,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0010,12.0
G1_车型1_008_0012,G1,standard,150,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0011,0.0
G1_车型1_008_0013,G1,standard,200,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0009,12.0
G1_车型1_008_0014,G1,standard,200,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0013,12.0
G1_车型1_008_0015,G1,standard,200,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0014,0.0
G1_车型1_008_0016,G1,standard,250,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0011,12.0
G1_车型1_008_0017,G1,standard,250,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0016,12.0
G1_车型1_008_0018,G1,standard,250,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0017,0.0
G1_车型1_008_0019,G1,standard,300,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0013,12.0
G1_车型1_008_0020,G1,standard,300,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0019,12.0
G1_车型1_008_0021,G1,standard,300,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0020,0.0
G1_车型1_008_0022,G1,standard,350,0,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0015,12.0
G1_车型1_008_0023,G1,standard,350,0,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0022,12.0
G1_车型1_008_0024,G1,standard,350,0,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0023,0.0
G1_车型1_008_0025,G1,standard,0,35,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0002,12.0
G1_车型1_008_0026,G1,standard,0,35,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0025,12.0
G1_车型1_008_0027,G1,standard,0,35,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0026,0.0
G1_车型1_008_0028,G1,standard,50,35,25,40,30,60,12,4,WHL,车型1_008,G2_车型1_008_0004,12.0
G1_车型1_008_0029,G1,standard,50,35,85,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0028,12.0
G1_车型1_008_0030,G1,standard,50,35,145,40,30,60,12,4,WHL,车型1_008,G1_车型1_008_0029,0.0
