item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G3_车型1_029_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型1_029,,0.0
G3_车型1_029_0002,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型1_029,,0.0
G3_车型1_029_0003,G3,fragile,0,100,0,70,50,40,15,1,LWH,车型1_029,,0.0
G3_车型1_029_0004,G3,fragile,0,150,0,70,50,40,15,1,LWH,车型1_029,,0.0
G2_车型1_029_0001,G2,standard,70,0,0,50,35,25,8,1,LWH,车型1_029,,8.0
G3_车型1_029_0005,G3,fragile,70,35,0,50,70,40,15,2,WLH,车型1_029,,0.0
G3_车型1_029_0006,G3,fragile,70,105,0,50,70,40,15,2,WLH,车型1_029,,0.0
G2_车型1_029_0002,G2,standard,70,175,0,50,35,25,8,1,LWH,车型1_029,,8.0
G2_车型1_029_0003,G2,standard,120,0,0,50,35,25,8,1,LWH,车型1_029,,8.0
G3_车型1_029_0007,G3,fragile,120,35,0,50,70,40,15,2,WLH,车型1_029,,0.0
G3_车型1_029_0008,G3,fragile,120,105,0,50,70,40,15,2,WLH,车型1_029,,0.0
G2_车型1_029_0004,G2,standard,120,175,0,50,35,25,8,1,LWH,车型1_029,,8.0
G2_车型1_029_0005,G2,standard,170,0,0,50,35,25,8,1,LWH,车型1_029,,8.0
G3_车型1_029_0009,G3,fragile,170,35,0,50,70,40,15,2,WLH,车型1_029,,0.0
G3_车型1_029_0010,G3,fragile,170,105,0,50,70,40,15,2,WLH,车型1_029,,0.0
G2_车型1_029_0006,G2,standard,170,175,0,50,35,25,8,1,LWH,车型1_029,,8.0
G2_车型1_029_0007,G2,standard,220,0,0,50,35,25,8,1,LWH,车型1_029,,8.0
G3_车型1_029_0011,G3,fragile,220,35,0,50,70,40,15,2,WLH,车型1_029,,0.0
G3_车型1_029_0012,G3,fragile,220,105,0,50,70,40,15,2,WLH,车型1_029,,0.0
G2_车型1_029_0008,G2,standard,220,175,0,50,35,25,8,1,LWH,车型1_029,,8.0
G4_车型1_029_0001,G4,oriented,270,0,0,80,60,50,25,1,LWH,车型1_029,,25.0
G4_车型1_029_0002,G4,oriented,270,60,0,80,60,50,25,1,LWH,车型1_029,,36.0
G4_车型1_029_0003,G4,oriented,270,120,0,80,60,50,25,1,LWH,车型1_029,,36.0
G2_车型1_029_0009,G2,standard,270,180,0,50,25,35,8,2,LHW,车型1_029,,8.0
G3_车型1_029_0013,G3,fragile,350,0,0,70,50,40,15,1,LWH,车型1_029,,0.0
G3_车型1_029_0014,G3,fragile,350,50,0,70,50,40,15,1,LWH,车型1_029,,0.0
G3_车型1_029_0015,G3,fragile,350,100,0,70,50,40,15,1,LWH,车型1_029,,0.0
G3_车型1_029_0016,G3,fragile,350,150,0,70,50,40,15,1,LWH,车型1_029,,0.0
G4_车型1_029_0004,G4,oriented,270,0,50,80,60,50,25,1,LWH,车型1_029,G4_车型1_029_0001,36.0
G2_车型1_029_0010,G2,standard,270,180,35,50,25,35,8,2,LHW,车型1_029,G2_车型1_029_0009,8.0
G2_车型1_029_0011,G2,standard,270,180,70,50,25,35,8,2,LHW,车型1_029,G2_车型1_029_0010,8.0
G2_车型1_029_0012,G2,standard,270,180,105,50,25,35,8,2,LHW,车型1_029,G2_车型1_029_0011,8.0
G2_车型1_029_0013,G2,standard,270,180,140,50,25,35,8,2,LHW,车型1_029,G2_车型1_029_0012,8.0
G2_车型1_029_0014,G2,standard,270,180,175,50,25,35,8,2,LHW,车型1_029,G2_车型1_029_0013,0.0
G5_车型1_029_0001,G5,oriented,270,0,100,40,40,60,18,1,LWH,车型1_029,G4_车型1_029_0004,8.0
G2_车型1_029_0015,G2,standard,270,0,160,35,25,50,8,4,WHL,车型1_029,G5_车型1_029_0001,0.0
G5_车型1_029_0002,G5,oriented,310,0,100,40,40,60,18,1,LWH,车型1_029,G4_车型1_029_0004,8.0
G2_车型1_029_0016,G2,standard,310,0,160,35,25,50,8,4,WHL,车型1_029,G5_车型1_029_0002,0.0
G2_车型1_029_0017,G2,standard,70,0,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0001,8.0
G2_车型1_029_0018,G2,standard,70,0,50,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0017,8.0
G2_车型1_029_0019,G2,standard,70,0,75,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0018,8.0
G2_车型1_029_0020,G2,standard,70,0,100,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0019,8.0
G2_车型1_029_0021,G2,standard,70,0,125,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0020,8.0
G2_车型1_029_0022,G2,standard,70,0,150,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0021,8.0
G2_车型1_029_0023,G2,standard,70,0,175,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0022,0.0
G2_车型1_029_0024,G2,standard,120,0,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0003,8.0
G2_车型1_029_0025,G2,standard,120,0,50,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0024,8.0
G2_车型1_029_0026,G2,standard,120,0,75,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0025,8.0
G2_车型1_029_0027,G2,standard,120,0,100,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0026,8.0
G2_车型1_029_0028,G2,standard,120,0,125,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0027,8.0
G2_车型1_029_0029,G2,standard,120,0,150,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0028,8.0
G2_车型1_029_0030,G2,standard,120,0,175,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0029,0.0
G2_车型1_029_0031,G2,standard,170,0,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0005,8.0
G2_车型1_029_0032,G2,standard,170,0,50,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0031,8.0
G2_车型1_029_0033,G2,standard,170,0,75,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0032,8.0
G2_车型1_029_0034,G2,standard,170,0,100,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0033,8.0
G2_车型1_029_0035,G2,standard,170,0,125,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0034,8.0
G2_车型1_029_0036,G2,standard,170,0,150,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0035,8.0
G2_车型1_029_0037,G2,standard,170,0,175,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0036,0.0
G2_车型1_029_0038,G2,standard,220,0,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0007,8.0
G2_车型1_029_0039,G2,standard,220,0,50,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0038,8.0
G2_车型1_029_0040,G2,standard,220,0,75,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0039,8.0
G2_车型1_029_0041,G2,standard,220,0,100,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0040,8.0
G2_车型1_029_0042,G2,standard,220,0,125,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0041,8.0
G2_车型1_029_0043,G2,standard,220,0,150,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0042,8.0
G2_车型1_029_0044,G2,standard,220,0,175,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0043,0.0
G2_车型1_029_0045,G2,standard,70,175,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0002,8.0
G2_车型1_029_0046,G2,standard,70,175,50,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0045,8.0
G2_车型1_029_0047,G2,standard,70,175,75,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0046,8.0
G2_车型1_029_0048,G2,standard,70,175,100,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0047,8.0
G2_车型1_029_0049,G2,standard,70,175,125,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0048,8.0
G2_车型1_029_0050,G2,standard,70,175,150,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0049,8.0
G2_车型1_029_0051,G2,standard,70,175,175,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0050,0.0
G2_车型1_029_0052,G2,standard,120,175,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0004,8.0
G2_车型1_029_0053,G2,standard,120,175,50,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0052,8.0
G2_车型1_029_0054,G2,standard,120,175,75,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0053,8.0
G2_车型1_029_0055,G2,standard,120,175,100,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0054,8.0
G2_车型1_029_0056,G2,standard,120,175,125,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0055,8.0
G2_车型1_029_0057,G2,standard,120,175,150,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0056,8.0
G2_车型1_029_0058,G2,standard,120,175,175,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0057,0.0
G2_车型1_029_0059,G2,standard,170,175,25,50,35,25,8,1,LWH,车型1_029,G2_车型1_029_0006,8.0
