item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G5_车型1_004_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型1_004
G3_车型1_004_0001,G3,fragile,40,0,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0002,G3,fragile,110,0,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0003,G3,fragile,180,0,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0004,G3,fragile,250,0,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0005,G3,fragile,320,0,0,70,40,50,15,2,LHW,车型1_004
G2_车型1_004_0001,G2,standard,390,0,0,25,35,50,8,6,HWL,车型1_004
G5_车型1_004_0002,G5,oriented,0,40,0,40,40,60,18,1,LWH,车型1_004
G3_车型1_004_0006,G3,fragile,40,40,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0007,G3,fragile,110,40,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0008,G3,fragile,180,40,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0009,G3,fragile,250,40,0,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0010,G3,fragile,320,40,0,70,40,50,15,2,LHW,车型1_004
G2_车型1_004_0002,G2,standard,390,40,0,25,35,50,8,6,HWL,车型1_004
G4_车型1_004_0001,G4,oriented,0,80,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0002,G4,oriented,80,80,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0003,G4,oriented,160,80,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0004,G4,oriented,240,80,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0005,G4,oriented,320,80,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0006,G4,oriented,0,140,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0007,G4,oriented,80,140,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0008,G4,oriented,160,140,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0009,G4,oriented,240,140,0,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0010,G4,oriented,320,140,0,80,60,50,25,1,LWH,车型1_004
G5_车型1_004_0003,G5,oriented,0,0,60,40,40,60,18,1,LWH,车型1_004
G3_车型1_004_0011,G3,fragile,40,0,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0012,G3,fragile,110,0,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0013,G3,fragile,180,0,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0014,G3,fragile,250,0,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0015,G3,fragile,320,0,60,70,40,50,15,2,LHW,车型1_004
G2_车型1_004_0003,G2,standard,390,0,60,25,35,50,8,6,HWL,车型1_004
G5_车型1_004_0004,G5,oriented,0,40,60,40,40,60,18,1,LWH,车型1_004
G3_车型1_004_0016,G3,fragile,40,40,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0017,G3,fragile,110,40,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0018,G3,fragile,180,40,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0019,G3,fragile,250,40,60,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0020,G3,fragile,320,40,60,70,40,50,15,2,LHW,车型1_004
G2_车型1_004_0004,G2,standard,390,40,60,25,35,50,8,6,HWL,车型1_004
G4_车型1_004_0011,G4,oriented,0,80,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0012,G4,oriented,80,80,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0013,G4,oriented,160,80,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0014,G4,oriented,240,80,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0015,G4,oriented,320,80,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0016,G4,oriented,0,140,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0017,G4,oriented,80,140,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0018,G4,oriented,160,140,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0019,G4,oriented,240,140,60,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0020,G4,oriented,320,140,60,80,60,50,25,1,LWH,车型1_004
G5_车型1_004_0005,G5,oriented,0,0,120,40,40,60,18,1,LWH,车型1_004
G3_车型1_004_0021,G3,fragile,40,0,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0022,G3,fragile,110,0,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0023,G3,fragile,180,0,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0024,G3,fragile,250,0,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0025,G3,fragile,320,0,120,70,40,50,15,2,LHW,车型1_004
G2_车型1_004_0005,G2,standard,390,0,120,25,35,50,8,6,HWL,车型1_004
G5_车型1_004_0006,G5,oriented,0,40,120,40,40,60,18,1,LWH,车型1_004
G5_车型1_004_0007,G5,oriented,40,40,120,40,40,60,18,1,LWH,车型1_004
G3_车型1_004_0026,G3,fragile,80,40,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0027,G3,fragile,150,40,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0028,G3,fragile,220,40,120,70,40,50,15,2,LHW,车型1_004
G3_车型1_004_0029,G3,fragile,290,40,120,70,40,50,15,2,LHW,车型1_004
G1_车型1_004_0001,G1,standard,360,40,120,60,40,30,12,1,LWH,车型1_004
G4_车型1_004_0021,G4,oriented,0,80,120,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0022,G4,oriented,80,80,120,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0023,G4,oriented,160,80,120,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0024,G4,oriented,240,80,120,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0025,G4,oriented,320,80,120,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0026,G4,oriented,0,140,120,80,60,50,25,1,LWH,车型1_004
G4_车型1_004_0027,G4,oriented,80,140,120,80,60,50,25,1,LWH,车型1_004
