record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G4_车型1_006_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型1_006,,25.0,
item,G4_车型1_006_0002,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型1_006,,25.0,
item,G2_车型1_006_0001,G2,standard,235,145,0,25,50,35,8,5,HLW,车型1_006,,8.0,
item,G4_车型1_006_0003,G4,oriented,0,0,50,80,60,50,25,1,LWH,车型1_006,G4_车型1_006_0001,25.0,
item,G4_车型1_006_0004,G4,oriented,0,0,100,80,60,50,25,1,LWH,车型1_006,G4_车型1_006_0003,25.0,
item,G4_车型1_006_0005,G4,oriented,0,0,150,80,60,50,25,1,LWH,车型1_006,G4_车型1_006_0004,0.0,
item,G4_车型1_006_0006,G4,oriented,80,0,50,80,60,50,25,1,LWH,车型1_006,G4_车型1_006_0002,25.0,
item,G4_车型1_006_0007,G4,oriented,80,0,100,80,60,50,25,1,LWH,车型1_006,G4_车型1_006_0006,25.0,
item,G4_车型1_006_0008,G4,oriented,80,0,150,80,60,50,25,1,LWH,车型1_006,G4_车型1_006_0007,0.0,
item,G2_车型1_006_0002,G2,standard,235,145,35,25,50,35,8,5,HLW,车型1_006,G2_车型1_006_0001,8.0,
item,G2_车型1_006_0003,G2,standard,235,145,70,25,50,35,8,5,HLW,车型1_006,G2_车型1_006_0002,8.0,
item,G2_车型1_006_0004,G2,standard,235,145,105,25,50,35,8,5,HLW,车型1_006,G2_车型1_006_0003,8.0,
item,G2_车型1_006_0005,G2,standard,235,145,140,25,50,35,8,5,HLW,车型1_006,G2_车型1_006_0004,8.0,
item,G2_车型1_006_0006,G2,standard,235,145,175,25,50,35,8,5,HLW,车型1_006,G2_车型1_006_0005,0.0,
module,MODULE_车型1_006_0001,MODULE_G3,composite,0,60,0,75,100,215,270,,,车型1_006,,,MPH_ext_G2_3x2_L4_S5_G31_K2_UP5
module,MODULE_车型1_006_0002,MODULE_G3,composite,0,160,0,75,50,180,111,,,车型1_006,,,MPH_ext_G2_3x1_L4_S5_G31_K1
module,MODULE_车型1_006_0003,MODULE_G3,composite,80,60,0,70,100,215,254,,,车型1_006,,,MPH_base_G2_2x2_L4_S3_G31_K2_UP7
module,MODULE_车型1_006_0004,MODULE_G3,composite,80,160,0,70,50,190,111,,,车型1_006,,,MPH_base_G2_2x2_L3_S4_G31_K1
module,MODULE_车型1_006_0005,MODULE_G3,composite,160,0,0,100,75,215,270,,,车型1_006,,,MPH_ext_G2_2x3_L4_S2_G32_K2_UP5
module,MODULE_车型1_006_0006,MODULE_G3,composite,160,75,0,100,70,215,254,,,车型1_006,,,MPH_base_G2_2x2_L4_S1_G32_K2_UP7
module,MODULE_车型1_006_0007,MODULE_G3,composite,160,145,0,75,50,180,111,,,车型1_006,,,MPH_ext_G2_3x1_L4_S5_G31_K1
module,MODULE_车型1_006_0008,MODULE_G3,composite,260,0,0,150,50,215,270,,,车型1_006,,,MPH_ext_G2_3x2_L4_S2_G31_K2_UP5
module,MODULE_车型1_006_0009,MODULE_G3,composite,260,50,0,150,50,215,270,,,车型1_006,,,MPH_ext_G2_3x2_L4_S2_G31_K2_UP5
module,MODULE_车型1_006_0010,MODULE_G3,composite,260,100,0,150,50,215,270,,,车型1_006,,,MPH_ext_G2_3x2_L4_S2_G31_K2_UP5
module,MODULE_车型1_006_0011,MODULE_G3,composite,260,150,0,150,50,215,270,,,车型1_006,,,MPH_ext_G2_3x2_L4_S2_G31_K2_UP5
