record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G3_车型2_009_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G3_车型2_009_0002,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G5_车型2_009_0001,G5,oriented,0,200,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G1_车型2_009_0001,G1,standard,40,200,0,30,40,60,12,6,HWL,车型2_009,,12.0,
item,G3_车型2_009_0003,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G3_车型2_009_0004,G3,fragile,70,50,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G5_车型2_009_0002,G5,oriented,70,200,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G1_车型2_009_0002,G1,standard,110,200,0,30,40,60,12,6,HWL,车型2_009,,12.0,
item,G5_车型2_009_0003,G5,oriented,140,0,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G3_车型2_009_0005,G3,fragile,180,0,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G3_车型2_009_0006,G3,fragile,180,50,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G5_车型2_009_0004,G5,oriented,180,200,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G1_车型2_009_0003,G1,standard,220,200,0,30,40,60,12,6,HWL,车型2_009,,12.0,
item,G5_车型2_009_0005,G5,oriented,140,40,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0006,G5,oriented,140,80,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0007,G5,oriented,140,120,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0008,G5,oriented,140,160,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0009,G5,oriented,140,200,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0010,G5,oriented,250,0,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G3_车型2_009_0007,G3,fragile,290,0,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G3_车型2_009_0008,G3,fragile,290,50,0,70,50,40,15,1,LWH,车型2_009,,0.0,
item,G5_车型2_009_0011,G5,oriented,290,200,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G1_车型2_009_0004,G1,standard,330,200,0,30,40,60,12,6,HWL,车型2_009,,12.0,
item,G5_车型2_009_0012,G5,oriented,250,40,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0013,G5,oriented,250,80,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0014,G5,oriented,250,120,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0015,G5,oriented,250,160,0,40,40,60,18,1,LWH,车型2_009,,18.0,
item,G5_车型2_009_0016,G5,oriented,250,200,0,40,40,60,18,1,LWH,车型2_009,,18.0,
