record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G2_车型2_002_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_002,,12.0,
item,G3_车型2_002_0001,G3,fragile,0,35,0,50,70,40,15,2,WLH,车型2_002,,0.0,
item,G2_车型2_002_0002,G2,standard,0,105,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0003,G2,standard,0,140,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0004,G2,standard,25,105,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0005,G2,standard,25,140,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0006,G2,standard,0,105,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0002,8.0,
item,G2_车型2_002_0007,G2,standard,0,140,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0003,8.0,
item,G2_车型2_002_0008,G2,standard,25,105,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0004,8.0,
item,G2_车型2_002_0009,G2,standard,25,140,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0005,8.0,
item,G2_车型2_002_0010,G2,standard,0,105,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0006,8.0,
item,G2_车型2_002_0011,G2,standard,0,140,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0007,8.0,
item,G2_车型2_002_0012,G2,standard,25,105,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0008,8.0,
item,G2_车型2_002_0013,G2,standard,25,140,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0009,8.0,
item,G2_车型2_002_0014,G2,standard,0,105,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0010,3.75,
item,G2_车型2_002_0015,G2,standard,0,140,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0011,3.75,
item,G2_车型2_002_0016,G2,standard,25,105,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0012,3.75,
item,G2_车型2_002_0017,G2,standard,25,140,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0013,3.75,
item,G3_车型2_002_0002,G3,fragile,0,105,200,50,70,40,15,2,WLH,车型2_002,G2_车型2_002_0014;G2_车型2_002_0015;G2_车型2_002_0016;G2_车型2_002_0017,0.0,
item,G2_车型2_002_0018,G2,standard,0,175,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0019,G2,standard,0,210,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0020,G2,standard,25,175,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0021,G2,standard,25,210,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G2_车型2_002_0022,G2,standard,0,175,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0018,8.0,
item,G2_车型2_002_0023,G2,standard,0,210,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0019,8.0,
item,G2_车型2_002_0024,G2,standard,25,175,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0020,8.0,
item,G2_车型2_002_0025,G2,standard,25,210,50,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0021,8.0,
item,G2_车型2_002_0026,G2,standard,0,175,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0022,8.0,
item,G2_车型2_002_0027,G2,standard,0,210,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0023,8.0,
item,G2_车型2_002_0028,G2,standard,25,175,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0024,8.0,
item,G2_车型2_002_0029,G2,standard,25,210,100,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0025,8.0,
item,G2_车型2_002_0030,G2,standard,0,175,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0026,3.75,
item,G2_车型2_002_0031,G2,standard,0,210,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0027,3.75,
item,G2_车型2_002_0032,G2,standard,25,175,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0028,3.75,
item,G2_车型2_002_0033,G2,standard,25,210,150,25,35,50,8,6,HWL,车型2_002,G2_车型2_002_0029,3.75,
item,G3_车型2_002_0003,G3,fragile,0,175,200,50,70,40,15,2,WLH,车型2_002,G2_车型2_002_0030;G2_车型2_002_0031;G2_车型2_002_0032;G2_车型2_002_0033,0.0,
item,G4_车型2_002_0001,G4,oriented,50,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G1_车型2_002_0001,G1,standard,50,60,0,40,60,30,12,3,WLH,车型2_002,,12.0,
item,G1_车型2_002_0002,G1,standard,50,120,0,40,60,30,12,3,WLH,车型2_002,,12.0,
item,G1_车型2_002_0003,G1,standard,90,60,0,40,60,30,12,3,WLH,车型2_002,,12.0,
item,G1_车型2_002_0004,G1,standard,90,120,0,40,60,30,12,3,WLH,车型2_002,,12.0,
item,G1_车型2_002_0005,G1,standard,50,60,30,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0001,12.0,
item,G1_车型2_002_0006,G1,standard,50,120,30,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0002,12.0,
item,G1_车型2_002_0007,G1,standard,90,60,30,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0003,12.0,
item,G1_车型2_002_0008,G1,standard,90,120,30,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0004,12.0,
item,G1_车型2_002_0009,G1,standard,50,60,60,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0005,12.0,
item,G1_车型2_002_0010,G1,standard,50,120,60,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0006,12.0,
item,G1_车型2_002_0011,G1,standard,90,60,60,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0007,12.0,
item,G1_车型2_002_0012,G1,standard,90,120,60,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0008,12.0,
item,G1_车型2_002_0013,G1,standard,50,60,90,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0009,10.285714,
item,G1_车型2_002_0014,G1,standard,50,120,90,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0010,6.857143,
item,G1_车型2_002_0015,G1,standard,90,60,90,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0011,7.714286,
item,G1_车型2_002_0016,G1,standard,90,120,90,40,60,30,12,3,WLH,车型2_002,G1_车型2_002_0012,5.142857,
item,G3_车型2_002_0004,G3,fragile,50,60,120,70,50,40,15,1,LWH,车型2_002,G1_车型2_002_0013;G1_车型2_002_0014;G1_车型2_002_0015;G1_车型2_002_0016,0.0,
item,G3_车型2_002_0005,G3,fragile,50,110,120,70,50,40,15,1,LWH,车型2_002,G1_车型2_002_0013;G1_车型2_002_0014;G1_车型2_002_0015;G1_车型2_002_0016,0.0,
item,G1_车型2_002_0017,G1,standard,50,180,0,40,30,60,12,4,WHL,车型2_002,,12.0,
item,G1_车型2_002_0018,G1,standard,50,210,0,40,30,60,12,4,WHL,车型2_002,,12.0,
item,G1_车型2_002_0019,G1,standard,90,180,0,40,30,60,12,4,WHL,车型2_002,,12.0,
item,G1_车型2_002_0020,G1,standard,90,210,0,40,30,60,12,4,WHL,车型2_002,,12.0,
item,G1_车型2_002_0021,G1,standard,50,180,60,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0017,12.0,
item,G1_车型2_002_0022,G1,standard,50,210,60,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0018,12.0,
item,G1_车型2_002_0023,G1,standard,90,180,60,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0019,12.0,
item,G1_车型2_002_0024,G1,standard,90,210,60,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0020,12.0,
item,G1_车型2_002_0025,G1,standard,50,180,120,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0021,5.142857,
item,G1_车型2_002_0026,G1,standard,50,210,120,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0022,3.428571,
item,G1_车型2_002_0027,G1,standard,90,180,120,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0023,3.857143,
item,G1_车型2_002_0028,G1,standard,90,210,120,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0024,2.571429,
item,G3_车型2_002_0006,G3,fragile,50,180,180,70,50,40,15,1,LWH,车型2_002,G1_车型2_002_0025;G1_车型2_002_0026;G1_车型2_002_0027;G1_车型2_002_0028,0.0,
item,G2_车型2_002_0034,G2,standard,130,0,0,50,35,25,8,1,LWH,车型2_002,,12.0,
item,G5_车型2_002_0001,G5,oriented,130,35,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0002,G5,oriented,130,75,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0003,G5,oriented,130,115,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0004,G5,oriented,130,155,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0005,G5,oriented,130,195,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G2_车型2_002_0035,G2,standard,180,0,0,50,35,25,8,1,LWH,车型2_002,,12.0,
item,G3_车型2_002_0007,G3,fragile,180,35,0,50,70,40,15,2,WLH,车型2_002,,0.0,
item,G2_车型2_002_0036,G2,standard,180,105,0,25,35,50,8,6,HWL,车型2_002,,8.0,
