item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G5_车型2_0145_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0002,G5,oriented,40,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0003,G5,oriented,80,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0004,G5,oriented,120,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0005,G5,oriented,160,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0006,G5,oriented,200,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0007,G5,oriented,240,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0008,G5,oriented,280,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0009,G5,oriented,320,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0010,G5,oriented,360,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0011,G5,oriented,400,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0012,G5,oriented,440,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0013,G5,oriented,480,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0014,G5,oriented,520,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0015,G5,oriented,560,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0016,G5,oriented,600,0,0,40,40,60,18,1,LWH,车型2_0145
G5_车型2_0145_0017,G5,oriented,640,0,0,40,40,60,18,1,LWH,车型2_0145
G2_车型2_0145_0001,G2,standard,0,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0002,G2,standard,50,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0003,G2,standard,100,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0004,G2,standard,150,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0005,G2,standard,200,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0006,G2,standard,250,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0007,G2,standard,300,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0008,G2,standard,350,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0009,G2,standard,400,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0010,G2,standard,450,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0011,G2,standard,500,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0012,G2,standard,550,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0013,G2,standard,600,40,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0014,G2,standard,0,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0015,G2,standard,50,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0016,G2,standard,100,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0017,G2,standard,150,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0018,G2,standard,200,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0019,G2,standard,250,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0020,G2,standard,300,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0021,G2,standard,350,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0022,G2,standard,400,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0023,G2,standard,450,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0024,G2,standard,500,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0025,G2,standard,550,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0026,G2,standard,600,75,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0027,G2,standard,0,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0028,G2,standard,50,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0029,G2,standard,100,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0030,G2,standard,150,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0031,G2,standard,200,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0032,G2,standard,250,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0033,G2,standard,300,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0034,G2,standard,350,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0035,G2,standard,400,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0036,G2,standard,450,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0037,G2,standard,500,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0038,G2,standard,550,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0039,G2,standard,600,110,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0040,G2,standard,0,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0041,G2,standard,50,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0042,G2,standard,100,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0043,G2,standard,150,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0044,G2,standard,200,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0045,G2,standard,250,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0046,G2,standard,300,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0047,G2,standard,350,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0048,G2,standard,400,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0049,G2,standard,450,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0050,G2,standard,500,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0051,G2,standard,550,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0052,G2,standard,600,145,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0053,G2,standard,0,180,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0054,G2,standard,50,180,0,50,35,25,8,1,LWH,车型2_0145
G2_车型2_0145_0055,G2,standard,100,180,0,50,35,25,8,1,LWH,车型2_0145
