item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型2_008_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0002,G2,standard,0,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0001,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0002,G3,fragile,0,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0001,G1,standard,0,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0003,G2,standard,50,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0004,G2,standard,50,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0003,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0004,G3,fragile,50,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0002,G1,standard,50,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0005,G2,standard,100,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0006,G2,standard,100,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0005,G3,fragile,100,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0006,G3,fragile,100,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0003,G1,standard,100,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0007,G2,standard,150,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0008,G2,standard,150,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0007,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0008,G3,fragile,150,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0004,G1,standard,150,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0009,G2,standard,200,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0010,G2,standard,200,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0009,G3,fragile,200,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0010,G3,fragile,200,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0005,G1,standard,200,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0011,G2,standard,250,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0012,G2,standard,250,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0011,G3,fragile,250,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0012,G3,fragile,250,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0006,G1,standard,250,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0013,G2,standard,300,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0014,G2,standard,300,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0013,G3,fragile,300,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0014,G3,fragile,300,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0007,G1,standard,300,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0015,G2,standard,350,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0016,G2,standard,350,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0015,G3,fragile,350,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0016,G3,fragile,350,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0008,G1,standard,350,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0017,G2,standard,400,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0018,G2,standard,400,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0017,G3,fragile,400,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0018,G3,fragile,400,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0009,G1,standard,400,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0019,G2,standard,450,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0020,G2,standard,450,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G5_车型2_008_0001,G5,oriented,450,70,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0002,G5,oriented,450,110,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0003,G5,oriented,450,150,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0004,G5,oriented,450,190,0,40,40,60,18,1,LWH,车型2_008,,18.0
G2_车型2_008_0021,G2,standard,500,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G2_车型2_008_0022,G2,standard,500,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G3_车型2_008_0019,G3,fragile,500,70,0,50,70,40,15,2,WLH,车型2_008,,0.0
G3_车型2_008_0020,G3,fragile,500,140,0,50,70,40,15,2,WLH,车型2_008,,0.0
G1_车型2_008_0010,G1,standard,500,210,0,40,30,60,12,4,WHL,车型2_008,,12.0
G2_车型2_008_0023,G2,standard,550,0,0,50,35,25,8,1,LWH,车型2_008,,12.0
G4_车型2_008_0001,G4,oriented,600,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0002,G4,oriented,600,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0003,G4,oriented,600,120,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0004,G4,oriented,600,180,0,80,60,50,25,1,LWH,车型2_008,,25.0
G2_车型2_008_0024,G2,standard,550,35,0,50,35,25,8,1,LWH,车型2_008,,12.0
G5_车型2_008_0005,G5,oriented,550,70,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0006,G5,oriented,550,110,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0007,G5,oriented,550,150,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0008,G5,oriented,550,190,0,40,40,60,18,1,LWH,车型2_008,,18.0
G5_车型2_008_0009,G5,oriented,450,70,60,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0001,18.0
G5_车型2_008_0010,G5,oriented,450,70,120,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0009,18.0
G5_车型2_008_0011,G5,oriented,450,70,180,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0010,0.0
G5_车型2_008_0012,G5,oriented,550,70,60,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0005,18.0
G5_车型2_008_0013,G5,oriented,550,70,120,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0012,18.0
G5_车型2_008_0014,G5,oriented,550,70,180,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0013,0.0
G5_车型2_008_0015,G5,oriented,450,110,60,40,40,60,18,1,LWH,车型2_008,G5_车型2_008_0002,18.0
