item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型2_005_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0001,G3,fragile,0,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0002,G3,fragile,0,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0003,G3,fragile,0,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
G2_车型2_005_0002,G2,standard,50,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0004,G3,fragile,50,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0005,G3,fragile,50,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0006,G3,fragile,50,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
G2_车型2_005_0003,G2,standard,100,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0007,G3,fragile,100,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0008,G3,fragile,100,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0009,G3,fragile,100,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
G2_车型2_005_0004,G2,standard,150,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0010,G3,fragile,150,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0011,G3,fragile,150,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0012,G3,fragile,150,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
G2_车型2_005_0005,G2,standard,200,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0013,G3,fragile,200,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0014,G3,fragile,200,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0015,G3,fragile,200,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
G2_车型2_005_0006,G2,standard,250,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0016,G3,fragile,250,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0017,G3,fragile,250,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0018,G3,fragile,250,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
G2_车型2_005_0007,G2,standard,300,0,0,50,35,25,8,1,LWH,车型2_005,,12.0
G3_车型2_005_0019,G3,fragile,300,35,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0020,G3,fragile,300,105,0,50,70,40,15,2,WLH,车型2_005,,0.0
G3_车型2_005_0021,G3,fragile,300,175,0,50,70,40,15,2,WLH,车型2_005,,0.0
