item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_003_0001,G3,fragile,0,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0002,G3,fragile,50,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0003,G3,fragile,100,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0004,G3,fragile,150,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0005,G3,fragile,200,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0006,G3,fragile,250,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0007,G3,fragile,300,0,0,50,40,70,15,4,WHL,车型1_003
G3_003_0008,G3,fragile,350,0,0,50,40,70,15,4,WHL,车型1_003
G1_003_0001,G1,standard,0,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0002,G1,standard,60,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0003,G1,standard,120,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0004,G1,standard,180,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0005,G1,standard,240,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0006,G1,standard,300,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0007,G1,standard,360,40,0,60,40,30,12,1,LWH,车型1_003
G1_003_0008,G1,standard,0,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0009,G1,standard,60,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0010,G1,standard,120,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0011,G1,standard,180,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0012,G1,standard,240,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0013,G1,standard,300,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0014,G1,standard,360,80,0,60,40,30,12,1,LWH,车型1_003
G1_003_0015,G1,standard,0,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0016,G1,standard,60,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0017,G1,standard,120,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0018,G1,standard,180,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0019,G1,standard,240,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0020,G1,standard,300,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0021,G1,standard,360,120,0,60,40,30,12,1,LWH,车型1_003
G1_003_0022,G1,standard,0,160,0,60,40,30,12,1,LWH,车型1_003
G1_003_0023,G1,standard,60,160,0,60,40,30,12,1,LWH,车型1_003
G1_003_0024,G1,standard,120,160,0,60,40,30,12,1,LWH,车型1_003
G1_003_0025,G1,standard,180,160,0,60,40,30,12,1,LWH,车型1_003
G1_003_0026,G1,standard,240,160,0,60,40,30,12,1,LWH,车型1_003
G1_003_0027,G1,standard,300,160,0,60,40,30,12,1,LWH,车型1_003
G1_003_0028,G1,standard,360,160,0,60,40,30,12,1,LWH,车型1_003
G3_003_0009,G3,fragile,0,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0010,G3,fragile,60,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0011,G3,fragile,120,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0012,G3,fragile,180,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0013,G3,fragile,240,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0014,G3,fragile,300,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0015,G3,fragile,360,40,30,50,40,70,15,4,WHL,车型1_003
G3_003_0016,G3,fragile,0,80,30,50,40,70,15,4,WHL,车型1_003
G3_003_0017,G3,fragile,60,80,30,50,40,70,15,4,WHL,车型1_003
G3_003_0018,G3,fragile,120,80,30,50,40,70,15,4,WHL,车型1_003
G3_003_0019,G3,fragile,180,80,30,50,40,70,15,4,WHL,车型1_003
G3_003_0020,G3,fragile,240,80,30,50,40,70,15,4,WHL,车型1_003
G3_003_0021,G3,fragile,300,80,30,50,40,70,15,4,WHL,车型1_003
G4_003_0001,G4,oriented,0,40,100,80,60,50,25,1,LWH,车型1_003
G4_003_0002,G4,oriented,80,40,100,80,60,50,25,1,LWH,车型1_003
G4_003_0003,G4,oriented,160,40,100,80,60,50,25,1,LWH,车型1_003
G4_003_0004,G4,oriented,240,40,100,80,60,50,25,1,LWH,车型1_003
G4_003_0005,G4,oriented,320,40,100,80,60,50,25,1,LWH,车型1_003
G4_003_0006,G4,oriented,0,100,100,80,60,50,25,1,LWH,车型1_003
G4_003_0007,G4,oriented,80,100,100,80,60,50,25,1,LWH,车型1_003
G4_003_0008,G4,oriented,160,100,100,80,60,50,25,1,LWH,车型1_003
G4_003_0009,G4,oriented,240,100,100,80,60,50,25,1,LWH,车型1_003
G4_003_0010,G4,oriented,320,100,100,80,60,50,25,1,LWH,车型1_003
G1_003_0029,G1,standard,0,160,100,60,40,30,12,1,LWH,车型1_003
G1_003_0030,G1,standard,60,160,100,60,40,30,12,1,LWH,车型1_003
G1_003_0031,G1,standard,120,160,100,60,40,30,12,1,LWH,车型1_003
G1_003_0032,G1,standard,180,160,100,60,40,30,12,1,LWH,车型1_003
G1_003_0033,G1,standard,240,160,100,60,40,30,12,1,LWH,车型1_003
G1_003_0034,G1,standard,300,160,100,60,40,30,12,1,LWH,车型1_003
G1_003_0035,G1,standard,360,160,100,60,40,30,12,1,LWH,车型1_003
G4_003_0011,G4,oriented,0,40,150,80,60,50,25,1,LWH,车型1_003
G4_003_0012,G4,oriented,80,40,150,80,60,50,25,1,LWH,车型1_003
G4_003_0013,G4,oriented,160,40,150,80,60,50,25,1,LWH,车型1_003
G4_003_0014,G4,oriented,240,40,150,80,60,50,25,1,LWH,车型1_003
G4_003_0015,G4,oriented,320,40,150,80,60,50,25,1,LWH,车型1_003
G1_003_0036,G1,standard,0,100,150,60,40,30,12,1,LWH,车型1_003
G1_003_0037,G1,standard,60,100,150,60,40,30,12,1,LWH,车型1_003
G1_003_0038,G1,standard,120,100,150,60,40,30,12,1,LWH,车型1_003
G1_003_0039,G1,standard,180,100,150,60,40,30,12,1,LWH,车型1_003
G2_003_0001,G2,standard,240,100,150,50,35,25,8,1,LWH,车型1_003
G2_003_0002,G2,standard,290,100,150,50,35,25,8,1,LWH,车型1_003
G2_003_0003,G2,standard,340,100,150,50,35,25,8,1,LWH,车型1_003
