record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G1_车型1_001_0001,G1,standard,0,0,0,60,40,30,12,1,LWH,车型1_001,,18.0,
item,G1_车型1_001_0002,G1,standard,60,0,0,60,40,30,12,1,LWH,车型1_001,,18.0,
item,G1_车型1_001_0003,G1,standard,360,180,0,60,30,40,12,2,LHW,车型1_001,,12.0,
item,G1_车型1_001_0004,G1,standard,120,180,0,60,30,40,12,2,LHW,车型1_001,,12.0,
item,G1_车型1_001_0005,G1,standard,180,180,0,60,30,40,12,2,LHW,车型1_001,,12.0,
item,G1_车型1_001_0006,G1,standard,240,180,0,60,30,40,12,2,LHW,车型1_001,,12.0,
item,G1_车型1_001_0007,G1,standard,300,180,0,60,30,40,12,2,LHW,车型1_001,,12.0,
item,G5_车型1_001_0001,G5,oriented,0,0,30,40,40,60,18,1,LWH,车型1_001,G1_车型1_001_0001,18.0,
item,G5_车型1_001_0002,G5,oriented,0,0,90,40,40,60,18,1,LWH,车型1_001,G5_车型1_001_0001,18.0,
item,G5_车型1_001_0003,G5,oriented,0,0,150,40,40,60,18,1,LWH,车型1_001,G5_车型1_001_0002,0.0,
item,G5_车型1_001_0004,G5,oriented,60,0,30,40,40,60,18,1,LWH,车型1_001,G1_车型1_001_0002,18.0,
item,G5_车型1_001_0005,G5,oriented,60,0,90,40,40,60,18,1,LWH,车型1_001,G5_车型1_001_0004,18.0,
item,G5_车型1_001_0006,G5,oriented,60,0,150,40,40,60,18,1,LWH,车型1_001,G5_车型1_001_0005,0.0,
item,G1_车型1_001_0008,G1,standard,120,180,40,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0004,12.0,
item,G1_车型1_001_0009,G1,standard,120,180,80,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0008,12.0,
item,G1_车型1_001_0010,G1,standard,120,180,120,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0009,12.0,
item,G1_车型1_001_0011,G1,standard,120,180,160,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0010,0.0,
item,G1_车型1_001_0012,G1,standard,180,180,40,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0005,12.0,
item,G1_车型1_001_0013,G1,standard,180,180,80,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0012,12.0,
item,G1_车型1_001_0014,G1,standard,180,180,120,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0013,12.0,
item,G1_车型1_001_0015,G1,standard,180,180,160,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0014,0.0,
item,G1_车型1_001_0016,G1,standard,240,180,40,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0006,12.0,
item,G1_车型1_001_0017,G1,standard,240,180,80,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0016,12.0,
item,G1_车型1_001_0018,G1,standard,240,180,120,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0017,12.0,
item,G1_车型1_001_0019,G1,standard,240,180,160,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0018,0.0,
item,G1_车型1_001_0020,G1,standard,300,180,40,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0007,12.0,
item,G1_车型1_001_0021,G1,standard,300,180,80,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0020,12.0,
item,G1_车型1_001_0022,G1,standard,300,180,120,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0021,12.0,
item,G1_车型1_001_0023,G1,standard,300,180,160,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0022,0.0,
item,G1_车型1_001_0024,G1,standard,360,180,40,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0003,12.0,
item,G1_车型1_001_0025,G1,standard,360,180,80,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0024,12.0,
item,G1_车型1_001_0026,G1,standard,360,180,120,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0025,12.0,
item,G1_车型1_001_0027,G1,standard,360,180,160,60,30,40,12,2,LHW,车型1_001,G1_车型1_001_0026,0.0,
module,MODULE_车型1_001_0001,MODULE_G3,composite,0,40,0,50,150,180,222,,,车型1_001,,,MPX_G2_2x3_L4_S5_G32_K2
module,MODULE_车型1_001_0002,MODULE_G3,composite,60,40,0,50,150,180,222,,,车型1_001,,,MPX_G2_2x3_L4_S5_G32_K2
module,MODULE_车型1_001_0003,MODULE_G3,composite,120,0,0,120,90,200,318,,,车型1_001,,,MPX_G1_2x3_L4_S2_G32_K2
module,MODULE_车型1_001_0004,MODULE_G3,composite,120,90,0,120,90,200,318,,,车型1_001,,,MPX_G1_2x3_L4_S2_G32_K2
module,MODULE_车型1_001_0005,MODULE_G3,composite,240,0,0,120,90,200,318,,,车型1_001,,,MPX_G1_2x3_L4_S2_G32_K2
module,MODULE_车型1_001_0006,MODULE_G3,composite,360,0,0,60,180,200,318,,,车型1_001,,,MPX_G1_2x3_L4_S5_G32_K2
module,MODULE_车型1_001_0007,MODULE_G3,composite,240,90,0,120,90,200,318,,,车型1_001,,,MPX_G1_2x3_L4_S2_G32_K2
