item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_001_0001,G3,fragile,0,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0002,G3,fragile,40,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0003,G3,fragile,80,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0004,G3,fragile,120,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0005,G3,fragile,160,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0006,G3,fragile,200,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0007,G3,fragile,240,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0008,G3,fragile,280,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0009,G3,fragile,320,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0010,G3,fragile,360,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0011,G3,fragile,400,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0012,G3,fragile,440,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0013,G3,fragile,480,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0014,G3,fragile,520,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0015,G3,fragile,560,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0016,G3,fragile,600,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0017,G3,fragile,640,0,0,40,50,70,15,6,HWL,车型2_001
G3_001_0018,G3,fragile,0,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0019,G3,fragile,40,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0020,G3,fragile,80,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0021,G3,fragile,120,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0022,G3,fragile,160,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0023,G3,fragile,200,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0024,G3,fragile,240,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0025,G3,fragile,280,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0026,G3,fragile,320,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0027,G3,fragile,360,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0028,G3,fragile,400,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0029,G3,fragile,440,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0030,G3,fragile,480,50,0,40,50,70,15,6,HWL,车型2_001
G3_001_0031,G3,fragile,520,50,0,40,50,70,15,6,HWL,车型2_001
G1_001_0001,G1,standard,0,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0002,G1,standard,60,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0003,G1,standard,120,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0004,G1,standard,180,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0005,G1,standard,240,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0006,G1,standard,300,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0007,G1,standard,360,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0008,G1,standard,420,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0009,G1,standard,480,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0010,G1,standard,540,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0011,G1,standard,600,100,0,60,40,30,12,1,LWH,车型2_001
G1_001_0012,G1,standard,0,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0013,G1,standard,60,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0014,G1,standard,120,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0015,G1,standard,180,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0016,G1,standard,240,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0017,G1,standard,300,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0018,G1,standard,360,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0019,G1,standard,420,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0020,G1,standard,480,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0021,G1,standard,540,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0022,G1,standard,600,140,0,60,40,30,12,1,LWH,车型2_001
G1_001_0023,G1,standard,0,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0024,G1,standard,60,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0025,G1,standard,120,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0026,G1,standard,180,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0027,G1,standard,240,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0028,G1,standard,300,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0029,G1,standard,360,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0030,G1,standard,420,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0031,G1,standard,480,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0032,G1,standard,540,180,0,60,40,30,12,1,LWH,车型2_001
G1_001_0033,G1,standard,600,180,0,60,40,30,12,1,LWH,车型2_001
G3_001_0032,G3,fragile,0,100,30,50,40,70,15,4,WHL,车型2_001
