item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型1_027_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型1_027,,8.0
G3_车型1_027_0001,G3,fragile,0,35,0,50,70,40,15,2,WLH,车型1_027,,0.0
G3_车型1_027_0002,G3,fragile,0,105,0,50,70,40,15,2,WLH,车型1_027,,0.0
G2_车型1_027_0002,G2,standard,0,175,0,50,35,25,8,1,LWH,车型1_027,,8.0
G2_车型1_027_0003,G2,standard,50,0,0,50,35,25,8,1,LWH,车型1_027,,8.0
G3_车型1_027_0003,G3,fragile,50,35,0,50,70,40,15,2,WLH,车型1_027,,0.0
G3_车型1_027_0004,G3,fragile,50,105,0,50,70,40,15,2,WLH,车型1_027,,0.0
G2_车型1_027_0004,G2,standard,50,175,0,50,35,25,8,1,LWH,车型1_027,,8.0
G2_车型1_027_0005,G2,standard,100,0,0,50,35,25,8,1,LWH,车型1_027,,8.0
G3_车型1_027_0005,G3,fragile,100,35,0,50,70,40,15,2,WLH,车型1_027,,0.0
G3_车型1_027_0006,G3,fragile,100,105,0,50,70,40,15,2,WLH,车型1_027,,0.0
G2_车型1_027_0006,G2,standard,100,175,0,50,35,25,8,1,LWH,车型1_027,,8.0
G2_车型1_027_0007,G2,standard,150,0,0,50,35,25,8,1,LWH,车型1_027,,8.0
G5_车型1_027_0001,G5,oriented,150,35,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0002,G5,oriented,150,75,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0003,G5,oriented,150,115,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0004,G5,oriented,150,155,0,40,40,60,18,1,LWH,车型1_027,,18.0
G2_车型1_027_0008,G2,standard,200,0,0,50,35,25,8,1,LWH,车型1_027,,8.0
G3_车型1_027_0007,G3,fragile,200,35,0,50,70,40,15,2,WLH,车型1_027,,0.0
G3_车型1_027_0008,G3,fragile,200,105,0,50,70,40,15,2,WLH,车型1_027,,0.0
G2_车型1_027_0009,G2,standard,200,175,0,50,35,25,8,1,LWH,车型1_027,,8.0
G2_车型1_027_0010,G2,standard,250,0,0,50,35,25,8,1,LWH,车型1_027,,8.0
G3_车型1_027_0009,G3,fragile,250,35,0,50,70,40,15,2,WLH,车型1_027,,0.0
G3_车型1_027_0010,G3,fragile,250,105,0,50,70,40,15,2,WLH,车型1_027,,0.0
G2_车型1_027_0011,G2,standard,250,175,0,50,35,25,8,1,LWH,车型1_027,,8.0
G4_车型1_027_0001,G4,oriented,300,0,0,80,60,50,25,1,LWH,车型1_027,,25.0
G4_车型1_027_0002,G4,oriented,300,60,0,80,60,50,25,1,LWH,车型1_027,,25.0
G4_车型1_027_0003,G4,oriented,300,120,0,80,60,50,25,1,LWH,车型1_027,,25.0
G2_车型1_027_0012,G2,standard,300,180,0,50,25,35,8,2,LHW,车型1_027,,8.0
G5_车型1_027_0005,G5,oriented,380,0,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0006,G5,oriented,380,40,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0007,G5,oriented,380,80,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0008,G5,oriented,380,120,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0009,G5,oriented,380,160,0,40,40,60,18,1,LWH,车型1_027,,18.0
G5_车型1_027_0010,G5,oriented,380,0,60,40,40,60,18,1,LWH,车型1_027,G5_车型1_027_0005,18.0
G5_车型1_027_0011,G5,oriented,380,0,120,40,40,60,18,1,LWH,车型1_027,G5_车型1_027_0010,0.0
G5_车型1_027_0012,G5,oriented,150,35,60,40,40,60,18,1,LWH,车型1_027,G5_车型1_027_0001,18.0
G5_车型1_027_0013,G5,oriented,150,35,120,40,40,60,18,1,LWH,车型1_027,G5_车型1_027_0012,0.0
