item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G5_车型1_028_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0002,G5,oriented,0,40,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0003,G5,oriented,0,80,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0004,G5,oriented,0,120,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0005,G5,oriented,0,160,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0006,G5,oriented,40,0,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0007,G5,oriented,40,40,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0008,G5,oriented,40,80,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0009,G5,oriented,40,120,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0010,G5,oriented,40,160,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0011,G5,oriented,80,0,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0012,G5,oriented,80,40,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0013,G5,oriented,80,80,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0014,G5,oriented,80,120,0,40,40,60,18,1,LWH,车型1_028,,18.0
G5_车型1_028_0015,G5,oriented,80,160,0,40,40,60,18,1,LWH,车型1_028,,18.0
G2_车型1_028_0001,G2,standard,120,0,0,50,35,25,8,1,LWH,车型1_028,,8.0
G3_车型1_028_0001,G3,fragile,120,35,0,50,70,40,15,2,WLH,车型1_028,,0.0
G3_车型1_028_0002,G3,fragile,120,105,0,50,70,40,15,2,WLH,车型1_028,,0.0
G2_车型1_028_0002,G2,standard,120,175,0,50,35,25,8,1,LWH,车型1_028,,8.0
G4_车型1_028_0001,G4,oriented,170,0,0,80,60,50,25,1,LWH,车型1_028,,25.0
G4_车型1_028_0002,G4,oriented,170,60,0,80,60,50,25,1,LWH,车型1_028,,25.0
G4_车型1_028_0003,G4,oriented,170,120,0,80,60,50,25,1,LWH,车型1_028,,25.0
G2_车型1_028_0003,G2,standard,170,180,0,50,25,35,8,2,LHW,车型1_028,,8.0
G4_车型1_028_0004,G4,oriented,250,0,0,80,60,50,25,1,LWH,车型1_028,,25.0
G4_车型1_028_0005,G4,oriented,250,60,0,80,60,50,25,1,LWH,车型1_028,,25.0
G4_车型1_028_0006,G4,oriented,250,120,0,80,60,50,25,1,LWH,车型1_028,,25.0
