item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_009_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型1_009
G3_009_0002,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型1_009
G3_009_0003,G3,fragile,140,0,0,70,50,40,15,1,LWH,车型1_009
G3_009_0004,G3,fragile,210,0,0,70,50,40,15,1,LWH,车型1_009
G3_009_0005,G3,fragile,280,0,0,70,50,40,15,1,LWH,车型1_009
G3_009_0006,G3,fragile,350,0,0,70,50,40,15,1,LWH,车型1_009
G3_009_0007,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型1_009
G3_009_0008,G3,fragile,70,50,0,70,50,40,15,1,LWH,车型1_009
G3_009_0009,G3,fragile,140,50,0,70,50,40,15,1,LWH,车型1_009
G3_009_0010,G3,fragile,210,50,0,70,50,40,15,1,LWH,车型1_009
G3_009_0011,G3,fragile,280,50,0,70,50,40,15,1,LWH,车型1_009
G3_009_0012,G3,fragile,350,50,0,70,50,40,15,1,LWH,车型1_009
G3_009_0013,G3,fragile,0,100,0,70,50,40,15,1,LWH,车型1_009
G3_009_0014,G3,fragile,70,100,0,70,50,40,15,1,LWH,车型1_009
G3_009_0015,G3,fragile,140,100,0,70,50,40,15,1,LWH,车型1_009
G3_009_0016,G3,fragile,210,100,0,70,50,40,15,1,LWH,车型1_009
G3_009_0017,G3,fragile,280,100,0,70,50,40,15,1,LWH,车型1_009
G3_009_0018,G3,fragile,350,100,0,70,50,40,15,1,LWH,车型1_009
G4_009_0001,G4,oriented,0,150,0,80,60,50,25,1,LWH,车型1_009
G4_009_0002,G4,oriented,80,150,0,80,60,50,25,1,LWH,车型1_009
G4_009_0003,G4,oriented,160,150,0,80,60,50,25,1,LWH,车型1_009
G4_009_0004,G4,oriented,240,150,0,80,60,50,25,1,LWH,车型1_009
G4_009_0005,G4,oriented,320,150,0,80,60,50,25,1,LWH,车型1_009
G4_009_0006,G4,oriented,0,150,60,80,60,50,25,1,LWH,车型1_009
G4_009_0007,G4,oriented,80,150,60,80,60,50,25,1,LWH,车型1_009
G4_009_0008,G4,oriented,160,150,60,80,60,50,25,1,LWH,车型1_009
G4_009_0009,G4,oriented,240,150,60,80,60,50,25,1,LWH,车型1_009
G4_009_0010,G4,oriented,320,150,60,80,60,50,25,1,LWH,车型1_009
G4_009_0011,G4,oriented,0,150,120,80,60,50,25,1,LWH,车型1_009
G4_009_0012,G4,oriented,80,150,120,80,60,50,25,1,LWH,车型1_009
G4_009_0013,G4,oriented,160,150,120,80,60,50,25,1,LWH,车型1_009
G4_009_0014,G4,oriented,240,150,120,80,60,50,25,1,LWH,车型1_009
G4_009_0015,G4,oriented,320,150,120,80,60,50,25,1,LWH,车型1_009
G1_009_0001,G1,standard,0,150,180,60,40,30,12,1,LWH,车型1_009
G1_009_0002,G1,standard,60,150,180,60,40,30,12,1,LWH,车型1_009
G1_009_0003,G1,standard,120,150,180,60,40,30,12,1,LWH,车型1_009
G1_009_0004,G1,standard,180,150,180,60,40,30,12,1,LWH,车型1_009
G1_009_0005,G1,standard,240,150,180,60,40,30,12,1,LWH,车型1_009
G1_009_0006,G1,standard,300,150,180,60,40,30,12,1,LWH,车型1_009
G1_009_0007,G1,standard,360,150,180,60,40,30,12,1,LWH,车型1_009
