item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P3_4.2米箱货_004_0001,P3,0,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0002,P3,0,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0003,P3,0,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0004,P3,0,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0005,P3,0,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0006,P3,0,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0007,P3,0,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0008,P3,318,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0009,P3,318,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0010,P3,318,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0011,P3,318,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0012,P3,318,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0013,P3,318,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0014,P3,318,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0015,P3,636,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0016,P3,636,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0017,P3,636,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0018,P3,636,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0019,P3,636,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0020,P3,636,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0021,P3,636,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0022,P3,954,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0023,P3,954,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0024,P3,954,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0025,P3,954,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0026,P3,954,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0027,P3,954,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0028,P3,954,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0029,P3,1272,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0030,P3,1272,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0031,P3,1272,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0032,P3,1272,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0033,P3,1272,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0034,P3,1272,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0035,P3,1272,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0036,P3,1590,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0037,P3,1590,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0038,P3,1590,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0039,P3,1590,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0040,P3,1590,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0041,P3,1590,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0042,P3,1590,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0043,P3,1908,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0044,P3,1908,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0045,P3,1908,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0046,P3,1908,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0047,P3,1908,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0048,P3,1908,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0049,P3,1908,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0050,P3,2226,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0051,P3,2226,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0052,P3,2226,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0053,P3,2226,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0054,P3,2226,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0055,P3,2226,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0056,P3,2226,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0057,P3,2544,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0058,P3,2544,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0059,P3,2544,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0060,P3,2544,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0061,P3,2544,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0062,P3,2544,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0063,P3,2544,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0064,P3,2862,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0065,P3,2862,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0066,P3,2862,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0067,P3,2862,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0068,P3,2862,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0069,P3,2862,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0070,P3,2862,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0071,P3,3180,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0072,P3,3180,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0073,P3,3180,530,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0074,P3,3180,795,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0075,P3,3180,1060,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0076,P3,3180,1325,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0077,P3,3180,1590,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0078,P3,3498,0,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0079,P3,3498,265,0,318,265,380,1,LWH,4.2米箱货_004
P3_4.2米箱货_004_0080,P3,3498,530,0,318,265,380,1,LWH,4.2米箱货_004
