record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G2_车型2_007_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0002,G2,standard,50,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0003,G2,standard,100,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0004,G2,standard,150,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0005,G2,standard,200,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0006,G2,standard,250,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0007,G2,standard,300,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0008,G2,standard,350,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0009,G2,standard,400,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0010,G2,standard,450,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0011,G2,standard,500,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0012,G2,standard,550,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0013,G2,standard,600,0,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0014,G2,standard,0,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0015,G2,standard,50,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0016,G2,standard,100,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0017,G2,standard,150,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0018,G2,standard,200,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0019,G2,standard,250,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0020,G2,standard,300,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0021,G2,standard,350,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0022,G2,standard,400,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0023,G2,standard,450,35,0,50,35,25,8,1,LWH,车型2_007,,8.0,
item,G2_车型2_007_0024,G2,standard,500,35,0,50,35,25,8,1,LWH,车型2_007,,8.0,
item,G2_车型2_007_0025,G2,standard,550,35,0,50,35,25,8,1,LWH,车型2_007,,8.0,
item,G2_车型2_007_0026,G2,standard,600,35,0,50,35,25,8,1,LWH,车型2_007,,12.0,
item,G2_车型2_007_0027,G2,standard,0,70,0,50,35,25,8,1,LWH,车型2_007,,8.0,
