item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_002_0001,G3,fragile,0,0,0,70,40,50,15,2,LHW,车型1_002
G3_002_0002,G3,fragile,70,0,0,70,40,50,15,2,LHW,车型1_002
G3_002_0003,G3,fragile,140,0,0,70,40,50,15,2,LHW,车型1_002
G3_002_0004,G3,fragile,210,0,0,70,40,50,15,2,LHW,车型1_002
G3_002_0005,G3,fragile,280,0,0,70,40,50,15,2,LHW,车型1_002
G3_002_0006,G3,fragile,350,0,0,70,40,50,15,2,LHW,车型1_002
G4_002_0001,G4,oriented,0,40,0,80,60,50,25,1,LWH,车型1_002
G4_002_0002,G4,oriented,80,40,0,80,60,50,25,1,LWH,车型1_002
G4_002_0003,G4,oriented,160,40,0,80,60,50,25,1,LWH,车型1_002
G4_002_0004,G4,oriented,240,40,0,80,60,50,25,1,LWH,车型1_002
G4_002_0005,G4,oriented,320,40,0,80,60,50,25,1,LWH,车型1_002
G4_002_0006,G4,oriented,0,100,0,80,60,50,25,1,LWH,车型1_002
G4_002_0007,G4,oriented,80,100,0,80,60,50,25,1,LWH,车型1_002
G4_002_0008,G4,oriented,160,100,0,80,60,50,25,1,LWH,车型1_002
G4_002_0009,G4,oriented,240,100,0,80,60,50,25,1,LWH,车型1_002
G4_002_0010,G4,oriented,320,100,0,80,60,50,25,1,LWH,车型1_002
G5_002_0001,G5,oriented,0,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0002,G5,oriented,40,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0003,G5,oriented,80,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0004,G5,oriented,120,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0005,G5,oriented,160,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0006,G5,oriented,200,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0007,G5,oriented,240,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0008,G5,oriented,280,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0009,G5,oriented,320,160,0,40,40,60,18,1,LWH,车型1_002
G5_002_0010,G5,oriented,360,160,0,40,40,60,18,1,LWH,车型1_002
G4_002_0011,G4,oriented,0,40,60,80,60,50,25,1,LWH,车型1_002
G4_002_0012,G4,oriented,80,40,60,80,60,50,25,1,LWH,车型1_002
G4_002_0013,G4,oriented,160,40,60,80,60,50,25,1,LWH,车型1_002
G4_002_0014,G4,oriented,240,40,60,80,60,50,25,1,LWH,车型1_002
G4_002_0015,G4,oriented,320,40,60,80,60,50,25,1,LWH,车型1_002
G4_002_0016,G4,oriented,0,100,60,80,60,50,25,1,LWH,车型1_002
G4_002_0017,G4,oriented,80,100,60,80,60,50,25,1,LWH,车型1_002
G4_002_0018,G4,oriented,160,100,60,80,60,50,25,1,LWH,车型1_002
