item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G5_车型1_022_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型1_022,,18.0
G1_车型1_022_0001,G1,standard,0,40,0,30,60,40,12,5,HLW,车型1_022,,12.0
G4_车型1_022_0001,G4,oriented,40,0,0,80,60,50,25,1,LWH,车型1_022,,25.0
G1_车型1_022_0002,G1,standard,0,100,0,30,60,40,12,5,HLW,车型1_022,,12.0
G2_车型1_022_0001,G2,standard,0,160,0,25,35,50,8,6,HWL,车型1_022,,8.0
G3_车型1_022_0001,G3,fragile,40,60,0,50,70,40,15,2,WLH,车型1_022,,0.0
G5_车型1_022_0002,G5,oriented,40,130,0,40,40,60,18,1,LWH,车型1_022,,18.0
G1_车型1_022_0003,G1,standard,40,170,0,40,30,60,12,4,WHL,车型1_022,,12.0
G4_车型1_022_0002,G4,oriented,120,0,0,80,60,50,25,1,LWH,车型1_022,,25.0
G3_车型1_022_0002,G3,fragile,120,60,0,70,50,40,15,1,LWH,车型1_022,,0.0
G3_车型1_022_0003,G3,fragile,120,110,0,70,50,40,15,1,LWH,车型1_022,,0.0
G3_车型1_022_0004,G3,fragile,120,160,0,70,50,40,15,1,LWH,车型1_022,,0.0
G5_车型1_022_0003,G5,oriented,200,0,0,40,40,60,18,1,LWH,车型1_022,,18.0
G1_车型1_022_0004,G1,standard,90,60,0,30,40,60,12,6,HWL,车型1_022,,12.0
G4_车型1_022_0003,G4,oriented,240,0,0,80,60,50,25,1,LWH,车型1_022,,25.0
G3_车型1_022_0005,G3,fragile,320,0,0,70,50,40,15,1,LWH,车型1_022,,0.0
G3_车型1_022_0006,G3,fragile,320,50,0,70,50,40,15,1,LWH,车型1_022,,0.0
G4_车型1_022_0004,G4,oriented,240,60,0,80,60,50,25,1,LWH,车型1_022,,25.0
G3_车型1_022_0007,G3,fragile,240,120,0,50,70,40,15,2,WLH,车型1_022,,0.0
G5_车型1_022_0004,G5,oriented,200,40,0,40,40,60,18,1,LWH,车型1_022,,18.0
G1_车型1_022_0005,G1,standard,290,120,0,30,40,60,12,6,HWL,车型1_022,,12.0
