item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型1_025_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型1_025,,8.0
G5_车型1_025_0001,G5,oriented,0,35,0,40,40,60,18,1,LWH,车型1_025,,18.0
G3_车型1_025_0001,G3,fragile,0,75,0,40,70,50,15,5,HLW,车型1_025,,0.0
G3_车型1_025_0002,G3,fragile,0,145,0,40,50,70,15,6,HWL,车型1_025,,0.0
G2_车型1_025_0002,G2,standard,50,0,0,50,35,25,8,1,LWH,车型1_025,,8.0
G5_车型1_025_0002,G5,oriented,50,35,0,40,40,60,18,1,LWH,车型1_025,,18.0
G3_车型1_025_0003,G3,fragile,50,75,0,40,70,50,15,5,HLW,车型1_025,,0.0
G3_车型1_025_0004,G3,fragile,50,145,0,40,50,70,15,6,HWL,车型1_025,,0.0
G2_车型1_025_0003,G2,standard,100,0,0,50,35,25,8,1,LWH,车型1_025,,8.0
G5_车型1_025_0003,G5,oriented,100,35,0,40,40,60,18,1,LWH,车型1_025,,18.0
G3_车型1_025_0005,G3,fragile,100,75,0,40,70,50,15,5,HLW,车型1_025,,0.0
G3_车型1_025_0006,G3,fragile,100,145,0,40,50,70,15,6,HWL,车型1_025,,0.0
G2_车型1_025_0004,G2,standard,150,0,0,50,35,25,8,1,LWH,车型1_025,,8.0
G5_车型1_025_0004,G5,oriented,150,35,0,40,40,60,18,1,LWH,车型1_025,,18.0
G3_车型1_025_0007,G3,fragile,150,75,0,40,70,50,15,5,HLW,车型1_025,,0.0
G3_车型1_025_0008,G3,fragile,150,145,0,40,50,70,15,6,HWL,车型1_025,,0.0
G2_车型1_025_0005,G2,standard,200,0,0,50,35,25,8,1,LWH,车型1_025,,8.0
G5_车型1_025_0005,G5,oriented,200,35,0,40,40,60,18,1,LWH,车型1_025,,18.0
G3_车型1_025_0009,G3,fragile,200,75,0,40,70,50,15,5,HLW,车型1_025,,0.0
G3_车型1_025_0010,G3,fragile,200,145,0,40,50,70,15,6,HWL,车型1_025,,0.0
G4_车型1_025_0001,G4,oriented,250,0,0,80,60,50,25,1,LWH,车型1_025,,25.0
G4_车型1_025_0002,G4,oriented,250,60,0,80,60,50,25,1,LWH,车型1_025,,25.0
G4_车型1_025_0003,G4,oriented,250,120,0,80,60,50,25,1,LWH,车型1_025,,25.0
G2_车型1_025_0006,G2,standard,250,180,0,50,25,35,8,2,LHW,车型1_025,,8.0
G4_车型1_025_0004,G4,oriented,330,0,0,80,60,50,25,1,LWH,车型1_025,,25.0
G4_车型1_025_0005,G4,oriented,330,60,0,80,60,50,25,1,LWH,车型1_025,,25.0
G4_车型1_025_0006,G4,oriented,330,120,0,80,60,50,25,1,LWH,车型1_025,,25.0
G2_车型1_025_0007,G2,standard,330,180,0,50,25,35,8,2,LHW,车型1_025,,8.0
G5_车型1_025_0006,G5,oriented,0,35,60,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0001,18.0
G5_车型1_025_0007,G5,oriented,0,35,120,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0006,0.0
G5_车型1_025_0008,G5,oriented,50,35,60,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0002,18.0
G5_车型1_025_0009,G5,oriented,50,35,120,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0008,0.0
G5_车型1_025_0010,G5,oriented,100,35,60,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0003,18.0
G5_车型1_025_0011,G5,oriented,100,35,120,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0010,0.0
G5_车型1_025_0012,G5,oriented,150,35,60,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0004,18.0
G5_车型1_025_0013,G5,oriented,150,35,120,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0012,0.0
G5_车型1_025_0014,G5,oriented,200,35,60,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0005,18.0
G5_车型1_025_0015,G5,oriented,200,35,120,40,40,60,18,1,LWH,车型1_025,G5_车型1_025_0014,0.0
G4_车型1_025_0007,G4,oriented,250,0,50,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0001,25.0
G4_车型1_025_0008,G4,oriented,250,0,100,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0007,25.0
G4_车型1_025_0009,G4,oriented,250,0,150,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0008,0.0
G4_车型1_025_0010,G4,oriented,330,0,50,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0004,25.0
G4_车型1_025_0011,G4,oriented,330,0,100,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0010,25.0
G4_车型1_025_0012,G4,oriented,330,0,150,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0011,0.0
G4_车型1_025_0013,G4,oriented,250,60,50,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0002,25.0
G4_车型1_025_0014,G4,oriented,250,60,100,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0013,25.0
G4_车型1_025_0015,G4,oriented,250,60,150,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0014,0.0
G4_车型1_025_0016,G4,oriented,330,60,50,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0005,25.0
G4_车型1_025_0017,G4,oriented,330,60,100,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0016,25.0
G4_车型1_025_0018,G4,oriented,330,60,150,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0017,0.0
G4_车型1_025_0019,G4,oriented,250,120,50,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0003,25.0
G4_车型1_025_0020,G4,oriented,250,120,100,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0019,25.0
G4_车型1_025_0021,G4,oriented,250,120,150,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0020,0.0
G4_车型1_025_0022,G4,oriented,330,120,50,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0006,25.0
G4_车型1_025_0023,G4,oriented,330,120,100,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0022,25.0
G4_车型1_025_0024,G4,oriented,330,120,150,80,60,50,25,1,LWH,车型1_025,G4_车型1_025_0023,0.0
G2_车型1_025_0008,G2,standard,250,180,35,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0006,8.0
G2_车型1_025_0009,G2,standard,250,180,70,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0008,8.0
G2_车型1_025_0010,G2,standard,250,180,105,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0009,8.0
G2_车型1_025_0011,G2,standard,250,180,140,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0010,8.0
G2_车型1_025_0012,G2,standard,250,180,175,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0011,0.0
G2_车型1_025_0013,G2,standard,330,180,35,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0007,8.0
G2_车型1_025_0014,G2,standard,330,180,70,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0013,8.0
G2_车型1_025_0015,G2,standard,330,180,105,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0014,8.0
G2_车型1_025_0016,G2,standard,330,180,140,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0015,8.0
G2_车型1_025_0017,G2,standard,330,180,175,50,25,35,8,2,LHW,车型1_025,G2_车型1_025_0016,0.0
G2_车型1_025_0018,G2,standard,0,0,25,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0001,8.0
G2_车型1_025_0019,G2,standard,0,0,50,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0018,8.0
G2_车型1_025_0020,G2,standard,0,0,75,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0019,8.0
G2_车型1_025_0021,G2,standard,0,0,100,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0020,8.0
G2_车型1_025_0022,G2,standard,0,0,125,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0021,8.0
G2_车型1_025_0023,G2,standard,0,0,150,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0022,8.0
G2_车型1_025_0024,G2,standard,0,0,175,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0023,0.0
G2_车型1_025_0025,G2,standard,50,0,25,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0002,8.0
G2_车型1_025_0026,G2,standard,50,0,50,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0025,8.0
G2_车型1_025_0027,G2,standard,50,0,75,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0026,8.0
G2_车型1_025_0028,G2,standard,50,0,100,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0027,8.0
G2_车型1_025_0029,G2,standard,50,0,125,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0028,8.0
G2_车型1_025_0030,G2,standard,50,0,150,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0029,8.0
G2_车型1_025_0031,G2,standard,50,0,175,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0030,0.0
G2_车型1_025_0032,G2,standard,100,0,25,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0003,8.0
G2_车型1_025_0033,G2,standard,100,0,50,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0032,8.0
G2_车型1_025_0034,G2,standard,100,0,75,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0033,8.0
G2_车型1_025_0035,G2,standard,100,0,100,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0034,8.0
G2_车型1_025_0036,G2,standard,100,0,125,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0035,8.0
G2_车型1_025_0037,G2,standard,100,0,150,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0036,8.0
G2_车型1_025_0038,G2,standard,100,0,175,50,35,25,8,1,LWH,车型1_025,G2_车型1_025_0037,0.0
