type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P3,4L*4,0,0,0,265,380,318,4,WHL
P3,4L*4,0,380,0,265,380,318,4,WHL
P3,4L*4,0,760,0,265,380,318,4,WHL
P3,4L*4,0,1140,0,265,380,318,4,WHL
P3,4L*4,0,1520,0,265,380,318,4,WHL
P3,4L*4,265,0,0,265,380,318,4,WHL
P3,4L*4,265,380,0,265,380,318,4,WHL
P3,4L*4,265,760,0,265,380,318,4,WHL
P3,4L*4,265,1140,0,265,380,318,4,WHL
P3,4L*4,265,1520,0,265,380,318,4,WHL
P3,4L*4,530,0,0,265,380,318,4,WHL
P3,4L*4,530,380,0,265,380,318,4,WHL
P3,4L*4,530,760,0,265,380,318,4,WHL
P3,4L*4,530,1140,0,265,380,318,4,WHL
P3,4L*4,530,1520,0,265,380,318,4,WHL
P3,4L*4,795,0,0,265,380,318,4,WHL
P3,4L*4,795,380,0,265,380,318,4,WHL
P3,4L*4,795,760,0,265,380,318,4,WHL
P3,4L*4,795,1140,0,265,380,318,4,WHL
P3,4L*4,795,1520,0,265,380,318,4,WHL
P3,4L*4,1060,0,0,265,380,318,4,WHL
P3,4L*4,1060,380,0,265,380,318,4,WHL
P3,4L*4,1060,760,0,265,380,318,4,WHL
P3,4L*4,1060,1140,0,265,380,318,4,WHL
P3,4L*4,1060,1520,0,265,380,318,4,WHL
P3,4L*4,1325,0,0,265,380,318,4,WHL
P3,4L*4,1325,380,0,265,380,318,4,WHL
P3,4L*4,1325,760,0,265,380,318,4,WHL
P3,4L*4,1325,1140,0,265,380,318,4,WHL
P3,4L*4,1325,1520,0,265,380,318,4,WHL
P3,4L*4,1590,0,0,265,380,318,4,WHL
P3,4L*4,1590,380,0,265,380,318,4,WHL
P3,4L*4,1590,760,0,265,380,318,4,WHL
P3,4L*4,1590,1140,0,265,380,318,4,WHL
P3,4L*4,1590,1520,0,265,380,318,4,WHL
P3,4L*4,1855,0,0,265,380,318,4,WHL
P3,4L*4,1855,380,0,265,380,318,4,WHL
P3,4L*4,1855,760,0,265,380,318,4,WHL
P3,4L*4,1855,1140,0,265,380,318,4,WHL
P3,4L*4,1855,1520,0,265,380,318,4,WHL
P3,4L*4,2120,0,0,265,380,318,4,WHL
P3,4L*4,2120,380,0,265,380,318,4,WHL
P3,4L*4,2120,760,0,265,380,318,4,WHL
P3,4L*4,2120,1140,0,265,380,318,4,WHL
P3,4L*4,2120,1520,0,265,380,318,4,WHL
P3,4L*4,2385,0,0,265,380,318,4,WHL
P3,4L*4,2385,380,0,265,380,318,4,WHL
P3,4L*4,2385,760,0,265,380,318,4,WHL
P3,4L*4,2385,1140,0,265,380,318,4,WHL
P3,4L*4,2385,1520,0,265,380,318,4,WHL
P3,4L*4,2650,0,0,318,380,265,2,LHW
P3,4L*4,2650,380,0,318,380,265,2,LHW
P3,4L*4,2650,760,0,318,380,265,2,LHW
P3,4L*4,2650,1140,0,318,380,265,2,LHW
P3,4L*4,2650,1520,0,318,380,265,2,LHW
P3,4L*4,2968,0,0,318,380,265,2,LHW
P3,4L*4,2968,380,0,318,380,265,2,LHW
P3,4L*4,2968,760,0,318,380,265,2,LHW
P3,4L*4,2968,1140,0,318,380,265,2,LHW
P3,4L*4,2968,1520,0,318,380,265,2,LHW
P3,4L*4,3286,0,0,318,380,265,2,LHW
P3,4L*4,3286,380,0,318,380,265,2,LHW
P3,4L*4,3286,760,0,318,380,265,2,LHW
P3,4L*4,3286,1140,0,318,380,265,2,LHW
P3,4L*4,3286,1520,0,318,380,265,2,LHW
P3,4L*4,3604,0,0,318,380,265,2,LHW
P8,20L(软),3922,0,0,178,495,306,4,WHL
P8,20L(软),3922,495,0,178,495,306,4,WHL
P8,20L(软),3922,990,0,178,495,306,4,WHL
P8,20L(软),3922,1485,0,178,306,495,3,WLH
P8,20L(软),3922,1485,495,178,306,495,3,WLH
P8,20L(软),3922,1485,990,178,306,495,3,WLH
P8,20L(软),3922,1485,1485,178,306,495,3,WLH
P3,4L*4,3604,380,0,318,380,265,2,LHW
P3,4L*4,3604,760,0,318,380,265,2,LHW
P3,4L*4,3604,1140,0,318,380,265,2,LHW
P3,4L*4,3604,1520,0,318,380,265,2,LHW
P3,4L*4,0,0,318,265,380,318,4,WHL
P3,4L*4,0,0,636,265,380,318,4,WHL
P3,4L*4,0,0,954,265,380,318,4,WHL
P6,8L*2,0,0,1272,226,370,435,4,WHL
