item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型2_001_0001,G2,standard,0,0,0,35,25,50,8,4,WHL,车型2_001,,8.0
G2_车型2_001_0002,G2,standard,0,25,0,35,50,25,8,3,WLH,车型2_001,,12.0
G2_车型2_001_0003,G2,standard,0,75,0,35,50,25,8,3,WLH,车型2_001,,12.0
G1_车型2_001_0001,G1,standard,0,125,0,30,60,40,12,5,HLW,车型2_001,,12.0
G2_车型2_001_0004,G2,standard,0,185,0,25,35,50,8,6,HWL,车型2_001,,8.0
G4_车型2_001_0001,G4,oriented,35,0,0,80,60,50,25,1,LWH,车型2_001,,25.0
G4_车型2_001_0002,G4,oriented,35,60,0,80,60,50,25,1,LWH,车型2_001,,25.0
G3_车型2_001_0001,G3,fragile,35,120,0,50,70,40,15,2,WLH,车型2_001,,0.0
G1_车型2_001_0002,G1,standard,35,190,0,30,40,60,12,6,HWL,车型2_001,,0.0
G2_车型2_001_0005,G2,standard,85,120,0,25,35,50,8,6,HWL,车型2_001,,8.0
G2_车型2_001_0006,G2,standard,115,0,0,35,50,25,8,3,WLH,车型2_001,,12.0
G2_车型2_001_0007,G2,standard,85,155,0,25,35,50,8,6,HWL,车型2_001,,8.0
G2_车型2_001_0008,G2,standard,85,190,0,25,35,50,8,6,HWL,车型2_001,,8.0
G1_车型2_001_0003,G1,standard,150,0,0,60,40,30,12,1,LWH,车型2_001,,18.0
G5_车型2_001_0001,G5,oriented,210,0,0,40,40,60,18,1,LWH,车型2_001,,18.0
G2_车型2_001_0009,G2,standard,115,50,0,35,25,50,8,4,WHL,车型2_001,,8.0
G2_车型2_001_0010,G2,standard,115,75,0,25,50,35,8,5,HLW,车型2_001,,8.0
G1_车型2_001_0004,G1,standard,210,40,0,30,40,60,12,6,HWL,车型2_001,,0.0
G1_车型2_001_0005,G1,standard,210,80,0,30,60,40,12,5,HLW,车型2_001,,12.0
G2_车型2_001_0011,G2,standard,210,140,0,25,50,35,8,5,HLW,车型2_001,,8.0
G2_车型2_001_0012,G2,standard,210,190,0,25,50,35,8,5,HLW,车型2_001,,8.0
G1_车型2_001_0006,G1,standard,250,0,0,30,40,60,12,6,HWL,车型2_001,,0.0
G4_车型2_001_0003,G4,oriented,280,0,0,80,60,50,25,1,LWH,车型2_001,,25.0
G4_车型2_001_0004,G4,oriented,280,60,0,80,60,50,25,1,LWH,车型2_001,,25.0
G2_车型2_001_0013,G2,standard,115,125,0,25,35,50,8,6,HWL,车型2_001,,8.0
G2_车型2_001_0014,G2,standard,115,160,0,25,35,50,8,6,HWL,车型2_001,,8.0
G2_车型2_001_0015,G2,standard,115,195,0,25,35,50,8,6,HWL,车型2_001,,8.0
G1_车型2_001_0007,G1,standard,250,40,0,30,40,60,12,6,HWL,车型2_001,,0.0
G3_车型2_001_0002,G3,fragile,280,120,0,70,50,40,15,1,LWH,车型2_001,,0.0
G1_车型2_001_0008,G1,standard,250,80,0,30,60,40,12,5,HLW,车型2_001,,12.0
G3_车型2_001_0003,G3,fragile,280,170,0,70,50,40,15,1,LWH,车型2_001,,0.0
G2_车型2_001_0016,G2,standard,280,220,0,35,25,50,8,4,WHL,车型2_001,,8.0
G1_车型2_001_0009,G1,standard,250,140,0,30,40,60,12,6,HWL,车型2_001,,0.0
G1_车型2_001_0010,G1,standard,250,180,0,30,40,60,12,6,HWL,车型2_001,,0.0
G1_车型2_001_0011,G1,standard,150,40,0,60,40,30,12,1,LWH,车型2_001,,18.0
G2_车型2_001_0017,G2,standard,315,220,0,35,25,50,8,4,WHL,车型2_001,,8.0
G1_车型2_001_0012,G1,standard,150,80,0,40,30,60,12,4,WHL,车型2_001,,0.0
G1_车型2_001_0013,G1,standard,150,110,0,40,60,30,12,3,WLH,车型2_001,,18.0
G5_车型2_001_0002,G5,oriented,150,170,0,40,40,60,18,1,LWH,车型2_001,,18.0
G2_车型2_001_0018,G2,standard,150,210,0,35,25,50,8,4,WHL,车型2_001,,8.0
