item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G4_车型2_007_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型2_007,,25.0
G4_车型2_007_0002,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型2_007,,25.0
G5_车型2_007_0001,G5,oriented,0,120,0,40,40,60,18,1,LWH,车型2_007,,18.0
G3_车型2_007_0001,G3,fragile,80,0,0,50,70,40,15,2,WLH,车型2_007,,0.0
G5_车型2_007_0002,G5,oriented,40,120,0,40,40,60,18,1,LWH,车型2_007,,18.0
G3_车型2_007_0002,G3,fragile,80,70,0,50,70,40,15,2,WLH,车型2_007,,0.0
G1_车型2_007_0001,G1,standard,0,160,0,40,30,60,12,4,WHL,车型2_007,,12.0
G1_车型2_007_0002,G1,standard,0,190,0,30,40,60,12,6,HWL,车型2_007,,12.0
G3_车型2_007_0003,G3,fragile,130,0,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0004,G3,fragile,130,70,0,50,70,40,15,2,WLH,车型2_007,,0.0
G5_车型2_007_0003,G5,oriented,40,160,0,40,40,60,18,1,LWH,车型2_007,,18.0
G3_车型2_007_0005,G3,fragile,80,140,0,50,70,40,15,2,WLH,车型2_007,,0.0
G1_车型2_007_0003,G1,standard,40,200,0,30,40,60,12,6,HWL,车型2_007,,12.0
G2_车型2_007_0001,G2,standard,80,210,0,25,35,50,8,6,HWL,车型2_007,,8.0
G3_车型2_007_0006,G3,fragile,130,140,0,50,70,40,15,2,WLH,车型2_007,,0.0
G2_车型2_007_0002,G2,standard,130,210,0,50,25,35,8,2,LHW,车型2_007,,8.0
G3_车型2_007_0007,G3,fragile,180,0,0,70,50,40,15,1,LWH,车型2_007,,0.0
G2_车型2_007_0003,G2,standard,105,210,0,25,35,50,8,6,HWL,车型2_007,,8.0
G3_车型2_007_0008,G3,fragile,250,0,0,70,50,40,15,1,LWH,车型2_007,,0.0
G3_车型2_007_0009,G3,fragile,320,0,0,70,50,40,15,1,LWH,车型2_007,,0.0
G3_车型2_007_0010,G3,fragile,320,50,0,70,50,40,15,1,LWH,车型2_007,,0.0
G3_车型2_007_0011,G3,fragile,390,0,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0012,G3,fragile,320,100,0,70,50,40,15,1,LWH,车型2_007,,0.0
G3_车型2_007_0013,G3,fragile,390,70,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0014,G3,fragile,320,150,0,70,50,40,15,1,LWH,车型2_007,,0.0
G5_车型2_007_0004,G5,oriented,320,200,0,40,40,60,18,1,LWH,车型2_007,,18.0
G5_车型2_007_0005,G5,oriented,390,140,0,40,40,60,18,1,LWH,车型2_007,,18.0
G1_车型2_007_0004,G1,standard,360,200,0,30,40,60,12,6,HWL,车型2_007,,12.0
G5_车型2_007_0006,G5,oriented,390,180,0,40,40,60,18,1,LWH,车型2_007,,18.0
G3_车型2_007_0015,G3,fragile,250,50,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0016,G3,fragile,180,50,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0017,G3,fragile,180,120,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0018,G3,fragile,250,120,0,50,70,40,15,2,WLH,车型2_007,,0.0
G5_车型2_007_0007,G5,oriented,250,190,0,40,40,60,18,1,LWH,车型2_007,,18.0
G2_车型2_007_0004,G2,standard,180,190,0,50,25,35,8,2,LHW,车型2_007,,8.0
G1_车型2_007_0005,G1,standard,180,215,0,40,30,60,12,4,WHL,车型2_007,,12.0
G4_车型2_007_0003,G4,oriented,440,0,0,80,60,50,25,1,LWH,车型2_007,,25.0
G4_车型2_007_0004,G4,oriented,520,0,0,80,60,50,25,1,LWH,车型2_007,,25.0
G3_车型2_007_0019,G3,fragile,600,0,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0020,G3,fragile,600,70,0,50,70,40,15,2,WLH,车型2_007,,0.0
G3_车型2_007_0021,G3,fragile,600,140,0,50,70,40,15,2,WLH,车型2_007,,0.0
G1_车型2_007_0006,G1,standard,600,210,0,40,30,60,12,4,WHL,车型2_007,,12.0
G4_车型2_007_0005,G4,oriented,440,60,0,80,60,50,25,1,LWH,车型2_007,,25.0
G4_车型2_007_0006,G4,oriented,440,120,0,80,60,50,25,1,LWH,车型2_007,,25.0
G4_车型2_007_0007,G4,oriented,440,180,0,80,60,50,25,1,LWH,车型2_007,,25.0
G4_车型2_007_0008,G4,oriented,520,60,0,80,60,50,25,1,LWH,车型2_007,,25.0
G3_车型2_007_0022,G3,fragile,520,120,0,50,70,40,15,2,WLH,车型2_007,,0.0
G5_车型2_007_0008,G5,oriented,520,190,0,40,40,60,18,1,LWH,车型2_007,,18.0
G1_车型2_007_0007,G1,standard,570,120,0,30,60,40,12,5,HLW,车型2_007,,12.0
