item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G5_车型2_004_0001,G5,oriented,0,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0002,G5,oriented,40,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0003,G5,oriented,80,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0004,G5,oriented,120,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0005,G5,oriented,160,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0006,G5,oriented,200,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0007,G5,oriented,240,0,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0008,G5,oriented,280,0,0,40,40,60,18,1,LWH,车型2_004
G3_车型2_004_0001,G3,fragile,320,0,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0002,G3,fragile,390,0,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0003,G3,fragile,460,0,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0004,G3,fragile,530,0,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0005,G3,fragile,600,0,0,70,40,50,15,2,LHW,车型2_004
G5_车型2_004_0009,G5,oriented,0,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0010,G5,oriented,40,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0011,G5,oriented,80,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0012,G5,oriented,120,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0013,G5,oriented,160,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0014,G5,oriented,200,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0015,G5,oriented,240,40,0,40,40,60,18,1,LWH,车型2_004
G5_车型2_004_0016,G5,oriented,280,40,0,40,40,60,18,1,LWH,车型2_004
G3_车型2_004_0006,G3,fragile,320,40,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0007,G3,fragile,390,40,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0008,G3,fragile,460,40,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0009,G3,fragile,530,40,0,70,40,50,15,2,LHW,车型2_004
G3_车型2_004_0010,G3,fragile,600,40,0,70,40,50,15,2,LHW,车型2_004
G4_车型2_004_0001,G4,oriented,0,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0002,G4,oriented,80,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0003,G4,oriented,160,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0004,G4,oriented,240,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0005,G4,oriented,320,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0006,G4,oriented,400,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0007,G4,oriented,480,80,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0008,G4,oriented,560,80,0,80,60,50,25,1,LWH,车型2_004
G1_车型2_004_0001,G1,standard,640,80,0,40,60,30,12,3,WLH,车型2_004
G4_车型2_004_0009,G4,oriented,0,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0010,G4,oriented,80,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0011,G4,oriented,160,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0012,G4,oriented,240,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0013,G4,oriented,320,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0014,G4,oriented,400,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0015,G4,oriented,480,140,0,80,60,50,25,1,LWH,车型2_004
G4_车型2_004_0016,G4,oriented,560,140,0,80,60,50,25,1,LWH,车型2_004
G1_车型2_004_0002,G1,standard,640,140,0,40,60,30,12,3,WLH,车型2_004
G1_车型2_004_0003,G1,standard,0,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0004,G1,standard,60,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0005,G1,standard,120,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0006,G1,standard,180,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0007,G1,standard,240,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0008,G1,standard,300,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0009,G1,standard,360,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0010,G1,standard,420,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0011,G1,standard,480,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0012,G1,standard,540,200,0,60,40,30,12,1,LWH,车型2_004
G1_车型2_004_0013,G1,standard,600,200,0,60,40,30,12,1,LWH,车型2_004
G2_车型2_004_0001,G2,standard,0,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0002,G2,standard,50,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0003,G2,standard,100,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0004,G2,standard,150,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0005,G2,standard,200,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0006,G2,standard,250,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0007,G2,standard,300,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0008,G2,standard,350,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0009,G2,standard,400,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0010,G2,standard,450,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0011,G2,standard,500,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0012,G2,standard,550,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0013,G2,standard,600,0,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0014,G2,standard,0,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0015,G2,standard,50,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0016,G2,standard,100,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0017,G2,standard,150,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0018,G2,standard,200,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0019,G2,standard,250,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0020,G2,standard,300,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0021,G2,standard,350,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0022,G2,standard,400,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0023,G2,standard,450,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0024,G2,standard,500,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0025,G2,standard,550,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0026,G2,standard,600,35,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0027,G2,standard,0,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0028,G2,standard,50,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0029,G2,standard,100,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0030,G2,standard,150,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0031,G2,standard,200,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0032,G2,standard,250,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0033,G2,standard,300,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0034,G2,standard,350,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0035,G2,standard,400,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0036,G2,standard,450,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0037,G2,standard,500,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0038,G2,standard,550,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0039,G2,standard,600,70,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0040,G2,standard,0,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0041,G2,standard,50,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0042,G2,standard,100,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0043,G2,standard,150,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0044,G2,standard,200,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0045,G2,standard,250,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0046,G2,standard,300,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0047,G2,standard,350,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0048,G2,standard,400,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0049,G2,standard,450,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0050,G2,standard,500,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0051,G2,standard,550,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0052,G2,standard,600,105,60,50,35,25,8,1,LWH,车型2_004
G2_车型2_004_0053,G2,standard,0,140,60,50,35,25,8,1,LWH,车型2_004
