record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G2_车型2_002_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_002,,12.0,
item,G4_车型2_002_0001,G4,oriented,50,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G2_车型2_002_0002,G2,standard,50,220,0,50,25,35,8,2,LHW,车型2_002,,8.0,
item,G4_车型2_002_0002,G4,oriented,130,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0003,G4,oriented,130,60,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G2_车型2_002_0003,G2,standard,130,220,0,50,25,35,8,2,LHW,车型2_002,,8.0,
item,G4_车型2_002_0004,G4,oriented,210,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0005,G4,oriented,210,60,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G2_车型2_002_0004,G2,standard,210,220,0,50,25,35,8,2,LHW,车型2_002,,8.0,
item,G4_车型2_002_0006,G4,oriented,290,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0007,G4,oriented,290,60,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G2_车型2_002_0005,G2,standard,290,220,0,50,25,35,8,2,LHW,车型2_002,,8.0,
item,G4_车型2_002_0008,G4,oriented,370,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0009,G4,oriented,370,60,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G2_车型2_002_0006,G2,standard,370,220,0,50,25,35,8,2,LHW,车型2_002,,8.0,
item,G4_车型2_002_0010,G4,oriented,450,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0011,G4,oriented,450,60,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0012,G4,oriented,530,0,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G4_车型2_002_0013,G4,oriented,530,60,0,80,60,50,25,1,LWH,车型2_002,,25.0,
item,G5_车型2_002_0001,G5,oriented,530,190,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0002,G5,oriented,610,0,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0003,G5,oriented,610,40,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0004,G5,oriented,610,80,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0005,G5,oriented,610,120,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0006,G5,oriented,610,160,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G5_车型2_002_0007,G5,oriented,610,200,0,40,40,60,18,1,LWH,车型2_002,,18.0,
item,G1_车型2_002_0001,G1,standard,580,120,0,30,60,40,12,5,HLW,车型2_002,,12.0,
item,G1_车型2_002_0002,G1,standard,580,180,0,30,60,40,12,5,HLW,车型2_002,,12.0,
item,G2_车型2_002_0007,G2,standard,450,220,0,50,25,35,8,2,LHW,车型2_002,,8.0,
item,G2_车型2_002_0008,G2,standard,650,0,0,25,50,35,8,5,HLW,车型2_002,,8.0,
item,G2_车型2_002_0009,G2,standard,650,50,0,25,50,35,8,5,HLW,车型2_002,,8.0,
item,G2_车型2_002_0010,G2,standard,650,100,0,25,50,35,8,5,HLW,车型2_002,,8.0,
item,G2_车型2_002_0011,G2,standard,650,150,0,25,50,35,8,5,HLW,车型2_002,,8.0,
item,G2_车型2_002_0012,G2,standard,650,200,0,25,35,50,8,6,HWL,车型2_002,,8.0,
item,G5_车型2_002_0008,G5,oriented,610,0,60,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0002,18.0,
item,G5_车型2_002_0009,G5,oriented,610,0,120,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0008,18.0,
item,G5_车型2_002_0010,G5,oriented,610,0,180,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0009,0.0,
item,G5_车型2_002_0011,G5,oriented,610,40,60,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0003,18.0,
item,G5_车型2_002_0012,G5,oriented,610,40,120,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0011,18.0,
item,G5_车型2_002_0013,G5,oriented,610,40,180,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0012,0.0,
item,G5_车型2_002_0014,G5,oriented,610,80,60,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0004,18.0,
item,G5_车型2_002_0015,G5,oriented,610,80,120,40,40,60,18,1,LWH,车型2_002,G5_车型2_002_0014,18.0,
