item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P7_单节柜_002_0001,P7,0,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0002,P7,0,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0003,P7,0,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0004,P7,0,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0005,P7,0,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0006,P7,0,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0007,P7,0,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0008,P7,0,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0009,P7,0,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0010,P7,0,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0011,P7,438,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0012,P7,438,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0013,P7,438,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0014,P7,438,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0015,P7,438,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0016,P7,438,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0017,P7,438,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0018,P7,438,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0019,P7,438,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0020,P7,438,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0021,P7,876,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0022,P7,876,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0023,P7,876,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0024,P7,876,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0025,P7,876,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0026,P7,876,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0027,P7,876,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0028,P7,876,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0029,P7,876,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0030,P7,876,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0031,P7,1314,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0032,P7,1314,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0033,P7,1314,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0034,P7,1314,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0035,P7,1314,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0036,P7,1314,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0037,P7,1314,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0038,P7,1314,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0039,P7,1314,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0040,P7,1314,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0041,P7,1752,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0042,P7,1752,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0043,P7,1752,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0044,P7,1752,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0045,P7,1752,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0046,P7,1752,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0047,P7,1752,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0048,P7,1752,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0049,P7,1752,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0050,P7,1752,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0051,P7,2190,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0052,P7,2190,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0053,P7,2190,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0054,P7,2190,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0055,P7,2190,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0056,P7,2190,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0057,P7,2190,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0058,P7,2190,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0059,P7,2190,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0060,P7,2190,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0061,P7,2628,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0062,P7,2628,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0063,P7,2628,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0064,P7,2628,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0065,P7,2628,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0066,P7,2628,1125,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0067,P7,2628,1350,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0068,P7,2628,1575,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0069,P7,2628,1800,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0070,P7,2628,2025,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0071,P7,3066,0,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0072,P7,3066,225,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0073,P7,3066,450,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0074,P7,3066,675,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0075,P7,3066,900,0,438,225,430,1,LWH,单节柜_002
P7_单节柜_002_0076,P7,3066,1125,0,438,225,430,1,LWH,单节柜_002
