item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P1_单节柜_004_0001,P1,0,0,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0002,P1,0,301,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0003,P1,0,602,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0004,P1,0,903,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0005,P1,0,1204,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0006,P1,0,1505,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0007,P1,0,1806,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0008,P1,301,0,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0009,P1,301,301,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0010,P1,301,602,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0011,P1,301,903,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0012,P1,301,1204,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0013,P1,301,1505,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0014,P1,301,1806,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0015,P1,602,0,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0016,P1,602,301,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0017,P1,602,602,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0018,P1,602,903,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0019,P1,602,1204,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0020,P1,602,1505,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0021,P1,602,1806,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0022,P1,903,0,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0023,P1,903,301,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0024,P1,903,602,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0025,P1,903,903,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0026,P1,903,1204,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0027,P1,903,1505,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0028,P1,903,1806,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0029,P1,1204,0,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0030,P1,1204,301,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0031,P1,1204,602,0,301,301,347,1,LWH,单节柜_004
P1_单节柜_004_0032,P1,1204,903,0,301,301,347,1,LWH,单节柜_004
P2_单节柜_004_0001,P2,1204,1204,0,238,347,320,3,WLH,单节柜_004
