record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G3_车型1_015_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0002,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0003,G3,fragile,0,100,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0004,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0005,G3,fragile,70,50,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0006,G3,fragile,70,100,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0007,G3,fragile,140,0,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0008,G3,fragile,140,50,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G3_车型1_015_0009,G3,fragile,140,100,0,70,50,40,15,1,LWH,车型1_015,,0.0,
item,G4_车型1_015_0001,G4,oriented,210,0,0,80,60,50,25,1,LWH,车型1_015,,25.0,
item,G4_车型1_015_0002,G4,oriented,210,60,0,80,60,50,25,1,LWH,车型1_015,,25.0,
item,G4_车型1_015_0003,G4,oriented,210,120,0,80,60,50,25,1,LWH,车型1_015,,25.0,
item,G5_车型1_015_0001,G5,oriented,290,0,0,40,40,60,18,1,LWH,车型1_015,,18.0,
item,G5_车型1_015_0002,G5,oriented,290,40,0,40,40,60,18,1,LWH,车型1_015,,18.0,
item,G5_车型1_015_0003,G5,oriented,290,80,0,40,40,60,18,1,LWH,车型1_015,,18.0,
item,G5_车型1_015_0004,G5,oriented,290,120,0,40,40,60,18,1,LWH,车型1_015,,18.0,
item,G5_车型1_015_0005,G5,oriented,290,160,0,40,40,60,18,1,LWH,车型1_015,,18.0,
item,G4_车型1_015_0004,G4,oriented,330,0,0,80,60,50,25,1,LWH,车型1_015,,25.0,
item,G4_车型1_015_0005,G4,oriented,330,60,0,80,60,50,25,1,LWH,车型1_015,,25.0,
item,G4_车型1_015_0006,G4,oriented,330,120,0,80,60,50,25,1,LWH,车型1_015,,25.0,
item,G2_车型1_015_0001,G2,standard,210,180,0,50,25,35,8,2,LHW,车型1_015,,8.0,
item,G2_车型1_015_0002,G2,standard,330,180,0,50,25,35,8,2,LHW,车型1_015,,8.0,
item,G5_车型1_015_0006,G5,oriented,290,0,60,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0001,18.0,
item,G5_车型1_015_0007,G5,oriented,290,0,120,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0006,0.0,
item,G5_车型1_015_0008,G5,oriented,290,40,60,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0002,18.0,
item,G5_车型1_015_0009,G5,oriented,290,40,120,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0008,0.0,
item,G5_车型1_015_0010,G5,oriented,290,80,60,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0003,18.0,
item,G5_车型1_015_0011,G5,oriented,290,80,120,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0010,0.0,
item,G5_车型1_015_0012,G5,oriented,290,120,60,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0004,18.0,
item,G5_车型1_015_0013,G5,oriented,290,120,120,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0012,0.0,
item,G5_车型1_015_0014,G5,oriented,290,160,60,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0005,18.0,
item,G5_车型1_015_0015,G5,oriented,290,160,120,40,40,60,18,1,LWH,车型1_015,G5_车型1_015_0014,0.0,
item,G4_车型1_015_0007,G4,oriented,210,0,50,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0001,25.0,
item,G4_车型1_015_0008,G4,oriented,210,0,100,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0007,25.0,
item,G4_车型1_015_0009,G4,oriented,210,0,150,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0008,0.0,
item,G4_车型1_015_0010,G4,oriented,330,0,50,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0004,25.0,
item,G4_车型1_015_0011,G4,oriented,330,0,100,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0010,25.0,
item,G4_车型1_015_0012,G4,oriented,330,0,150,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0011,0.0,
item,G4_车型1_015_0013,G4,oriented,210,60,50,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0002,25.0,
item,G4_车型1_015_0014,G4,oriented,210,60,100,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0013,25.0,
item,G4_车型1_015_0015,G4,oriented,210,60,150,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0014,0.0,
item,G4_车型1_015_0016,G4,oriented,330,60,50,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0005,25.0,
item,G4_车型1_015_0017,G4,oriented,330,60,100,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0016,25.0,
item,G4_车型1_015_0018,G4,oriented,330,60,150,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0017,0.0,
item,G4_车型1_015_0019,G4,oriented,210,120,50,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0003,25.0,
item,G4_车型1_015_0020,G4,oriented,210,120,100,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0019,25.0,
item,G4_车型1_015_0021,G4,oriented,210,120,150,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0020,0.0,
item,G4_车型1_015_0022,G4,oriented,330,120,50,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0006,25.0,
item,G4_车型1_015_0023,G4,oriented,330,120,100,80,60,50,25,1,LWH,车型1_015,G4_车型1_015_0022,25.0,
