item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P3_6.8米箱货_003_0001,P3,0,0,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0002,P3,0,265,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0003,P3,0,530,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0004,P3,0,795,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0005,P3,0,1060,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0006,P3,0,1325,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0007,P3,0,1590,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0008,P3,0,1855,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0009,P3,0,2120,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0010,P3,318,0,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0011,P3,318,265,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0012,P3,318,530,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0013,P3,318,795,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0014,P3,318,1060,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0015,P3,318,1325,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0016,P3,318,1590,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0017,P3,318,1855,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0018,P3,318,2120,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0019,P3,636,0,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0020,P3,636,265,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0021,P3,636,530,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0022,P3,636,795,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0023,P3,636,1060,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0024,P3,636,1325,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0025,P3,636,1590,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0026,P3,636,1855,0,318,265,380,1,LWH,6.8米箱货_003
P3_6.8米箱货_003_0027,P3,636,2120,0,318,265,380,1,LWH,6.8米箱货_003
