item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G4_车型2_010_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0002,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0003,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0004,G4,oriented,0,180,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0005,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0006,G4,oriented,80,60,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0007,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0008,G4,oriented,80,180,0,80,60,50,25,1,LWH,车型2_010,,25.0
G3_车型2_010_0001,G3,fragile,160,0,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0002,G3,fragile,160,50,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0003,G3,fragile,160,100,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0004,G3,fragile,160,150,0,70,50,40,15,1,LWH,车型2_010,,0.0
G5_车型2_010_0001,G5,oriented,160,200,0,40,40,60,18,1,LWH,车型2_010,,18.0
G1_车型2_010_0001,G1,standard,200,200,0,30,40,60,12,6,HWL,车型2_010,,12.0
G4_车型2_010_0009,G4,oriented,230,0,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0010,G4,oriented,230,60,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0011,G4,oriented,230,120,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0012,G4,oriented,230,180,0,80,60,50,25,1,LWH,车型2_010,,25.0
G3_车型2_010_0005,G3,fragile,310,0,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0006,G3,fragile,310,50,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0007,G3,fragile,310,100,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0008,G3,fragile,310,150,0,70,50,40,15,1,LWH,车型2_010,,0.0
G5_车型2_010_0002,G5,oriented,310,200,0,40,40,60,18,1,LWH,车型2_010,,18.0
G1_车型2_010_0002,G1,standard,350,200,0,30,40,60,12,6,HWL,车型2_010,,12.0
G4_车型2_010_0013,G4,oriented,380,0,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0014,G4,oriented,380,60,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0015,G4,oriented,380,120,0,80,60,50,25,1,LWH,车型2_010,,25.0
G4_车型2_010_0016,G4,oriented,380,180,0,80,60,50,25,1,LWH,车型2_010,,25.0
G3_车型2_010_0009,G3,fragile,460,0,0,70,50,40,15,1,LWH,车型2_010,,0.0
G1_车型2_010_0003,G1,standard,530,0,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0004,G1,standard,530,40,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0005,G1,standard,590,0,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0006,G1,standard,590,40,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0007,G1,standard,530,0,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0003,12.0
G1_车型2_010_0008,G1,standard,530,40,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0004,12.0
G1_车型2_010_0009,G1,standard,590,0,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0005,12.0
G1_车型2_010_0010,G1,standard,590,40,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0006,12.0
G1_车型2_010_0011,G1,standard,530,0,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0007,12.0
G1_车型2_010_0012,G1,standard,530,40,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0008,12.0
G1_车型2_010_0013,G1,standard,590,0,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0009,12.0
G1_车型2_010_0014,G1,standard,590,40,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0010,12.0
G1_车型2_010_0015,G1,standard,530,0,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0011,10.285714
G1_车型2_010_0016,G1,standard,530,40,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0012,7.714286
G1_车型2_010_0017,G1,standard,590,0,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0013,6.857143
G1_车型2_010_0018,G1,standard,590,40,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0014,5.142857
G3_车型2_010_0010,G3,fragile,530,0,120,50,70,40,15,2,WLH,车型2_010,G1_车型2_010_0015;G1_车型2_010_0016;G1_车型2_010_0017;G1_车型2_010_0018,0.0
G3_车型2_010_0011,G3,fragile,580,0,120,50,70,40,15,2,WLH,车型2_010,G1_车型2_010_0015;G1_车型2_010_0016;G1_车型2_010_0017;G1_车型2_010_0018,0.0
G1_车型2_010_0019,G1,standard,530,80,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0020,G1,standard,530,120,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0021,G1,standard,590,80,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0022,G1,standard,590,120,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0023,G1,standard,530,80,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0019,12.0
G1_车型2_010_0024,G1,standard,530,120,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0020,12.0
G1_车型2_010_0025,G1,standard,590,80,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0021,12.0
G1_车型2_010_0026,G1,standard,590,120,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0022,12.0
G1_车型2_010_0027,G1,standard,530,80,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0023,12.0
G1_车型2_010_0028,G1,standard,530,120,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0024,12.0
G1_车型2_010_0029,G1,standard,590,80,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0025,12.0
G1_车型2_010_0030,G1,standard,590,120,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0026,12.0
G1_车型2_010_0031,G1,standard,530,80,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0027,10.285714
G1_车型2_010_0032,G1,standard,530,120,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0028,7.714286
G1_车型2_010_0033,G1,standard,590,80,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0029,6.857143
G1_车型2_010_0034,G1,standard,590,120,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0030,5.142857
G3_车型2_010_0012,G3,fragile,530,80,120,50,70,40,15,2,WLH,车型2_010,G1_车型2_010_0031;G1_车型2_010_0032;G1_车型2_010_0033;G1_车型2_010_0034,0.0
G3_车型2_010_0013,G3,fragile,580,80,120,50,70,40,15,2,WLH,车型2_010,G1_车型2_010_0031;G1_车型2_010_0032;G1_车型2_010_0033;G1_车型2_010_0034,0.0
G1_车型2_010_0035,G1,standard,530,160,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0036,G1,standard,530,200,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0037,G1,standard,590,160,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0038,G1,standard,590,200,0,60,40,30,12,1,LWH,车型2_010,,12.0
G1_车型2_010_0039,G1,standard,530,160,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0035,12.0
G1_车型2_010_0040,G1,standard,530,200,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0036,12.0
G1_车型2_010_0041,G1,standard,590,160,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0037,12.0
G1_车型2_010_0042,G1,standard,590,200,30,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0038,12.0
G1_车型2_010_0043,G1,standard,530,160,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0039,12.0
G1_车型2_010_0044,G1,standard,530,200,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0040,12.0
G1_车型2_010_0045,G1,standard,590,160,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0041,12.0
G1_车型2_010_0046,G1,standard,590,200,60,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0042,12.0
G1_车型2_010_0047,G1,standard,530,160,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0043,10.285714
G1_车型2_010_0048,G1,standard,530,200,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0044,7.714286
G1_车型2_010_0049,G1,standard,590,160,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0045,6.857143
G1_车型2_010_0050,G1,standard,590,200,90,60,40,30,12,1,LWH,车型2_010,G1_车型2_010_0046,5.142857
G3_车型2_010_0014,G3,fragile,530,160,120,50,70,40,15,2,WLH,车型2_010,G1_车型2_010_0047;G1_车型2_010_0048;G1_车型2_010_0049;G1_车型2_010_0050,0.0
G3_车型2_010_0015,G3,fragile,580,160,120,50,70,40,15,2,WLH,车型2_010,G1_车型2_010_0047;G1_车型2_010_0048;G1_车型2_010_0049;G1_车型2_010_0050,0.0
G3_车型2_010_0016,G3,fragile,460,50,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0017,G3,fragile,460,100,0,70,50,40,15,1,LWH,车型2_010,,0.0
G3_车型2_010_0018,G3,fragile,460,150,0,70,50,40,15,1,LWH,车型2_010,,0.0
G5_车型2_010_0003,G5,oriented,460,200,0,40,40,60,18,1,LWH,车型2_010,,18.0
G1_车型2_010_0051,G1,standard,500,200,0,30,40,60,12,6,HWL,车型2_010,,12.0
