item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G3_车型2_013_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0002,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0003,G3,fragile,0,100,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0004,G3,fragile,0,150,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0005,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0006,G3,fragile,70,50,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0007,G3,fragile,70,100,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0008,G3,fragile,70,150,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0009,G3,fragile,140,0,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0010,G3,fragile,140,50,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0011,G3,fragile,140,100,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0012,G3,fragile,140,150,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0013,G3,fragile,210,0,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0014,G3,fragile,210,50,0,70,50,40,15,1,LWH,车型2_013,,0.0
G3_车型2_013_0015,G3,fragile,210,100,0,70,50,40,15,1,LWH,车型2_013,,0.0
