record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G3_车型1_018_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0002,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0003,G3,fragile,0,100,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0004,G3,fragile,0,150,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0005,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0006,G3,fragile,70,50,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0007,G3,fragile,70,100,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0008,G3,fragile,70,150,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0009,G3,fragile,140,0,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0010,G3,fragile,140,50,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0011,G3,fragile,140,100,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0012,G3,fragile,140,150,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0013,G3,fragile,210,0,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0014,G3,fragile,210,50,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0015,G3,fragile,210,100,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0016,G3,fragile,210,150,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0017,G3,fragile,280,0,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0018,G3,fragile,350,0,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0019,G3,fragile,280,50,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0020,G3,fragile,280,100,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0021,G3,fragile,280,150,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0022,G3,fragile,350,50,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0023,G3,fragile,350,100,0,70,50,40,15,1,LWH,车型1_018,,0.0,
item,G3_车型1_018_0024,G3,fragile,350,150,0,70,50,40,15,1,LWH,车型1_018,,0.0,
