item_id,type_id,x,y,z,length,width,height,orientation_id,rotation,truck_id
P6_9.6米箱货_002_0001,P6,0,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0002,P6,0,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0003,P6,0,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0004,P6,0,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0005,P6,0,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0006,P6,0,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0007,P6,0,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0008,P6,0,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0009,P6,0,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0010,P6,0,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0011,P6,0,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0012,P6,435,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0013,P6,435,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0014,P6,435,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0015,P6,435,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0016,P6,435,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0017,P6,435,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0018,P6,435,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0019,P6,435,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0020,P6,435,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0021,P6,435,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0022,P6,435,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0023,P6,870,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0024,P6,870,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0025,P6,870,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0026,P6,870,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0027,P6,870,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0028,P6,870,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0029,P6,870,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0030,P6,870,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0031,P6,870,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0032,P6,870,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0033,P6,870,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0034,P6,1305,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0035,P6,1305,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0036,P6,1305,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0037,P6,1305,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0038,P6,1305,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0039,P6,1305,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0040,P6,1305,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0041,P6,1305,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0042,P6,1305,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0043,P6,1305,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0044,P6,1305,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0045,P6,1740,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0046,P6,1740,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0047,P6,1740,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0048,P6,1740,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0049,P6,1740,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0050,P6,1740,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0051,P6,1740,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0052,P6,1740,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0053,P6,1740,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0054,P6,1740,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0055,P6,1740,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0056,P6,2175,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0057,P6,2175,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0058,P6,2175,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0059,P6,2175,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0060,P6,2175,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0061,P6,2175,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0062,P6,2175,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0063,P6,2175,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0064,P6,2175,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0065,P6,2175,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0066,P6,2175,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0067,P6,2610,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0068,P6,2610,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0069,P6,2610,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0070,P6,2610,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0071,P6,2610,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0072,P6,2610,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0073,P6,2610,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0074,P6,2610,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0075,P6,2610,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0076,P6,2610,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0077,P6,2610,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0078,P6,3045,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0079,P6,3045,226,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0080,P6,3045,452,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0081,P6,3045,678,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0082,P6,3045,904,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0083,P6,3045,1130,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0084,P6,3045,1356,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0085,P6,3045,1582,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0086,P6,3045,1808,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0087,P6,3045,2034,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0088,P6,3045,2260,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0089,P6,3480,0,0,435,226,370,1,LWH,9.6米箱货_002
P6_9.6米箱货_002_0090,P6,3480,226,0,435,226,370,1,LWH,9.6米箱货_002
