item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G3_001_0001,G3,fragile,0,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0002,G3,fragile,50,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0003,G3,fragile,100,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0004,G3,fragile,150,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0005,G3,fragile,200,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0006,G3,fragile,250,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0007,G3,fragile,300,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0008,G3,fragile,350,0,0,50,70,40,15,2,WLH,车型1_001
G3_001_0009,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型1_001
G3_001_0010,G3,fragile,50,70,0,50,70,40,15,2,WLH,车型1_001
G3_001_0011,G3,fragile,100,70,0,50,70,40,15,2,WLH,车型1_001
G3_001_0012,G3,fragile,150,70,0,50,70,40,15,2,WLH,车型1_001
G3_001_0013,G3,fragile,200,70,0,50,70,40,15,2,WLH,车型1_001
G3_001_0014,G3,fragile,250,70,0,50,70,40,15,2,WLH,车型1_001
G4_001_0001,G4,oriented,0,140,0,80,60,50,25,1,LWH,车型1_001
G4_001_0002,G4,oriented,80,140,0,80,60,50,25,1,LWH,车型1_001
G4_001_0003,G4,oriented,160,140,0,80,60,50,25,1,LWH,车型1_001
G4_001_0004,G4,oriented,240,140,0,80,60,50,25,1,LWH,车型1_001
G4_001_0005,G4,oriented,320,140,0,80,60,50,25,1,LWH,车型1_001
G4_001_0006,G4,oriented,0,140,50,80,60,50,25,1,LWH,车型1_001
G4_001_0007,G4,oriented,80,140,50,80,60,50,25,1,LWH,车型1_001
G4_001_0008,G4,oriented,160,140,50,80,60,50,25,1,LWH,车型1_001
G4_001_0009,G4,oriented,240,140,50,80,60,50,25,1,LWH,车型1_001
G4_001_0010,G4,oriented,320,140,50,80,60,50,25,1,LWH,车型1_001
G4_001_0011,G4,oriented,0,140,100,80,60,50,25,1,LWH,车型1_001
G4_001_0012,G4,oriented,80,140,100,80,60,50,25,1,LWH,车型1_001
G4_001_0013,G4,oriented,160,140,100,80,60,50,25,1,LWH,车型1_001
G4_001_0014,G4,oriented,240,140,100,80,60,50,25,1,LWH,车型1_001
G4_001_0015,G4,oriented,320,140,100,80,60,50,25,1,LWH,车型1_001
G1_001_0001,G1,standard,0,140,160,60,40,30,12,1,LWH,车型1_001
G1_001_0002,G1,standard,60,140,160,60,40,30,12,1,LWH,车型1_001
G1_001_0003,G1,standard,120,140,160,60,40,30,12,1,LWH,车型1_001
G1_001_0004,G1,standard,180,140,160,60,40,30,12,1,LWH,车型1_001
G1_001_0005,G1,standard,240,140,160,60,40,30,12,1,LWH,车型1_001
G1_001_0006,G1,standard,300,140,160,60,40,30,12,1,LWH,车型1_001
G1_001_0007,G1,standard,360,140,160,60,40,30,12,1,LWH,车型1_001
G2_001_0001,G2,standard,0,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0002,G2,standard,50,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0003,G2,standard,100,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0004,G2,standard,150,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0005,G2,standard,200,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0006,G2,standard,250,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0007,G2,standard,300,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0008,G2,standard,350,140,190,50,35,25,8,1,LWH,车型1_001
G2_001_0009,G2,standard,0,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0010,G2,standard,50,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0011,G2,standard,100,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0012,G2,standard,150,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0013,G2,standard,200,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0014,G2,standard,250,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0015,G2,standard,300,175,190,50,35,25,8,1,LWH,车型1_001
G2_001_0016,G2,standard,350,175,190,50,35,25,8,1,LWH,车型1_001
