record_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight,template_name
item,G3_车型1_003_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型1_003,,0.0,
item,G4_车型1_003_0001,G4,oriented,70,0,0,80,60,50,25,1,LWH,车型1_003,,25.0,
item,G5_车型1_003_0001,G5,oriented,370,150,0,40,40,60,18,1,LWH,车型1_003,,18.0,
item,G1_车型1_003_0001,G1,standard,340,90,0,30,60,40,12,5,HLW,车型1_003,,12.0,
item,G1_车型1_003_0002,G1,standard,340,150,0,30,60,40,12,5,HLW,车型1_003,,12.0,
item,G5_车型1_003_0002,G5,oriented,370,150,60,40,40,60,18,1,LWH,车型1_003,G5_车型1_003_0001,18.0,
item,G5_车型1_003_0003,G5,oriented,370,150,120,40,40,60,18,1,LWH,车型1_003,G5_车型1_003_0002,0.0,
item,G4_车型1_003_0002,G4,oriented,70,0,50,80,60,50,25,1,LWH,车型1_003,G4_车型1_003_0001,25.0,
item,G4_车型1_003_0003,G4,oriented,70,0,100,80,60,50,25,1,LWH,车型1_003,G4_车型1_003_0002,25.0,
item,G4_车型1_003_0004,G4,oriented,70,0,150,80,60,50,25,1,LWH,车型1_003,G4_车型1_003_0003,0.0,
item,G1_车型1_003_0003,G1,standard,340,90,40,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0001,12.0,
item,G1_车型1_003_0004,G1,standard,340,90,80,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0003,12.0,
item,G1_车型1_003_0005,G1,standard,340,90,120,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0004,12.0,
item,G1_车型1_003_0006,G1,standard,340,90,160,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0005,0.0,
item,G1_车型1_003_0007,G1,standard,340,150,40,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0002,12.0,
item,G1_车型1_003_0008,G1,standard,340,150,80,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0007,12.0,
item,G1_车型1_003_0009,G1,standard,340,150,120,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0008,12.0,
item,G1_车型1_003_0010,G1,standard,340,150,160,30,60,40,12,5,HLW,车型1_003,G1_车型1_003_0009,0.0,
module,MODULE_车型1_003_0001,MODULE_G3,composite,0,50,0,70,100,215,254,,,车型1_003,,,MPV2_base_G2_2x2_L4_S3_G31_K2_UP7
module,MODULE_车型1_003_0002,MODULE_G3,composite,0,150,0,70,50,215,127,,,车型1_003,,,MPV2_base_G2_2x1_L4_S3_G31_K1_UP7
module,MODULE_车型1_003_0003,MODULE_G3,composite,70,60,0,75,100,215,270,,,车型1_003,,,MPV2_ext_G2_3x2_L4_S5_G31_K2_UP5
module,MODULE_车型1_003_0004,MODULE_G3,composite,70,160,0,75,50,215,135,,,车型1_003,,,MPV2_ext_G2_3x1_L4_S5_G31_K1_UP5
module,MODULE_车型1_003_0005,MODULE_G3,composite,150,0,0,100,75,215,270,,,车型1_003,,,MPV2_ext_G2_2x3_L4_S2_G32_K2_UP5
module,MODULE_车型1_003_0006,MODULE_G3,composite,150,75,0,90,120,200,318,,,车型1_003,,,MPV2_ext_G1_3x2_L4_S5_G31_K2
module,MODULE_车型1_003_0007,MODULE_G3,composite,250,0,0,120,90,200,318,,,车型1_003,,,MPV2_ext_G1_2x3_L4_S2_G32_K2
module,MODULE_车型1_003_0008,MODULE_G3,composite,250,90,0,90,120,200,318,,,车型1_003,,,MPV2_ext_G1_3x2_L4_S5_G31_K2
module,MODULE_车型1_003_0009,MODULE_G3,composite,370,0,0,50,150,180,222,,,车型1_003,,,MPV2_ext_G2_2x3_L3_S5_G32_K2_UP4
