item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G4_014_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型1_014
G4_014_0002,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型1_014
G4_014_0003,G4,oriented,160,0,0,80,60,50,25,1,LWH,车型1_014
G4_014_0004,G4,oriented,240,0,0,80,60,50,25,1,LWH,车型1_014
G4_014_0005,G4,oriented,320,0,0,80,60,50,25,1,LWH,车型1_014
G4_014_0006,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型1_014
G4_014_0007,G4,oriented,80,60,0,80,60,50,25,1,LWH,车型1_014
G4_014_0008,G4,oriented,160,60,0,80,60,50,25,1,LWH,车型1_014
G4_014_0009,G4,oriented,240,60,0,80,60,50,25,1,LWH,车型1_014
G4_014_0010,G4,oriented,320,60,0,80,60,50,25,1,LWH,车型1_014
G4_014_0011,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型1_014
G4_014_0012,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型1_014
G4_014_0013,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型1_014
G4_014_0014,G4,oriented,240,120,0,80,60,50,25,1,LWH,车型1_014
G4_014_0015,G4,oriented,320,120,0,80,60,50,25,1,LWH,车型1_014
G2_014_0001,G2,standard,0,180,0,50,25,35,8,2,LHW,车型1_014
G1_014_0001,G1,standard,50,180,0,60,30,40,12,2,LHW,车型1_014
G1_014_0002,G1,standard,110,180,0,60,30,40,12,2,LHW,车型1_014
G1_014_0003,G1,standard,170,180,0,60,30,40,12,2,LHW,车型1_014
G1_014_0004,G1,standard,230,180,0,60,30,40,12,2,LHW,车型1_014
G1_014_0005,G1,standard,290,180,0,60,30,40,12,2,LHW,车型1_014
G1_014_0006,G1,standard,350,180,0,60,30,40,12,2,LHW,车型1_014
G4_014_0016,G4,oriented,0,0,50,80,60,50,25,1,LWH,车型1_014
G4_014_0017,G4,oriented,80,0,50,80,60,50,25,1,LWH,车型1_014
G4_014_0018,G4,oriented,160,0,50,80,60,50,25,1,LWH,车型1_014
G4_014_0019,G4,oriented,240,0,50,80,60,50,25,1,LWH,车型1_014
G4_014_0020,G4,oriented,320,0,50,80,60,50,25,1,LWH,车型1_014
G2_014_0002,G2,standard,0,60,50,50,35,25,8,1,LWH,车型1_014
G4_014_0021,G4,oriented,50,60,50,80,60,50,25,1,LWH,车型1_014
