item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型2_002_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_002,,12.0
G3_车型2_002_0001,G3,fragile,0,35,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0002,G3,fragile,0,105,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0003,G3,fragile,0,175,0,50,70,40,15,3,WLH,车型2_002,,0.0
G2_车型2_002_0002,G2,standard,50,0,0,50,35,25,8,1,LWH,车型2_002,,12.0
G3_车型2_002_0004,G3,fragile,50,35,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0005,G3,fragile,50,105,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0006,G3,fragile,50,175,0,50,70,40,15,3,WLH,车型2_002,,0.0
G5_车型2_002_0001,G5,oriented,100,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0007,G3,fragile,100,40,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0008,G3,fragile,100,110,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0009,G3,fragile,100,180,0,40,50,70,15,6,HWL,车型2_002,,0.0
G2_车型2_002_0003,G2,standard,140,0,0,50,35,25,8,1,LWH,车型2_002,,12.0
G3_车型2_002_0010,G3,fragile,140,35,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0011,G3,fragile,140,105,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0012,G3,fragile,140,175,0,50,70,40,15,3,WLH,车型2_002,,0.0
G5_车型2_002_0002,G5,oriented,190,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0013,G3,fragile,190,40,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0014,G3,fragile,190,110,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0015,G3,fragile,190,180,0,40,50,70,15,6,HWL,车型2_002,,0.0
G2_车型2_002_0004,G2,standard,230,0,0,50,35,25,8,1,LWH,车型2_002,,12.0
G3_车型2_002_0016,G3,fragile,230,35,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0017,G3,fragile,230,105,0,50,70,40,15,3,WLH,车型2_002,,0.0
G3_车型2_002_0018,G3,fragile,230,175,0,50,70,40,15,3,WLH,车型2_002,,0.0
G5_车型2_002_0003,G5,oriented,280,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0019,G3,fragile,280,40,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0020,G3,fragile,280,110,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0021,G3,fragile,280,180,0,40,50,70,15,6,HWL,车型2_002,,0.0
G2_车型2_002_0005,G2,standard,320,0,0,50,35,25,8,1,LWH,车型2_002,,12.0
G5_车型2_002_0004,G5,oriented,320,35,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0022,G3,fragile,320,75,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0023,G3,fragile,320,145,0,40,70,50,15,5,HLW,车型2_002,,0.0
G1_车型2_002_0001,G1,standard,320,215,0,40,30,60,12,4,WHL,车型2_002,,12.0
G5_车型2_002_0005,G5,oriented,370,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0024,G3,fragile,370,40,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0025,G3,fragile,370,110,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0026,G3,fragile,370,180,0,40,50,70,15,6,HWL,车型2_002,,0.0
G5_车型2_002_0006,G5,oriented,410,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G5_车型2_002_0007,G5,oriented,410,40,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0027,G3,fragile,410,80,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0028,G3,fragile,410,150,0,40,70,50,15,5,HLW,车型2_002,,0.0
G2_车型2_002_0006,G2,standard,410,220,0,35,25,50,8,4,WHL,车型2_002,,8.0
G2_车型2_002_0007,G2,standard,450,0,0,50,35,25,8,1,LWH,车型2_002,,12.0
G5_车型2_002_0008,G5,oriented,450,35,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0029,G3,fragile,450,75,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0030,G3,fragile,450,145,0,40,70,50,15,5,HLW,车型2_002,,0.0
G1_车型2_002_0002,G1,standard,450,215,0,40,30,60,12,4,WHL,车型2_002,,12.0
G5_车型2_002_0009,G5,oriented,500,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G5_车型2_002_0010,G5,oriented,500,40,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0031,G3,fragile,500,80,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0032,G3,fragile,500,150,0,40,70,50,15,5,HLW,车型2_002,,0.0
G2_车型2_002_0008,G2,standard,500,220,0,35,25,50,8,4,WHL,车型2_002,,8.0
G5_车型2_002_0011,G5,oriented,540,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G5_车型2_002_0012,G5,oriented,540,40,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0033,G3,fragile,540,80,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0034,G3,fragile,540,150,0,40,70,50,15,5,HLW,车型2_002,,0.0
G2_车型2_002_0009,G2,standard,540,220,0,35,25,50,8,4,WHL,车型2_002,,8.0
G5_车型2_002_0013,G5,oriented,580,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G5_车型2_002_0014,G5,oriented,580,40,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0035,G3,fragile,580,80,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0036,G3,fragile,580,150,0,40,70,50,15,5,HLW,车型2_002,,0.0
G2_车型2_002_0010,G2,standard,580,220,0,35,25,50,8,4,WHL,车型2_002,,8.0
G5_车型2_002_0015,G5,oriented,620,0,0,40,40,60,18,1,LWH,车型2_002,,18.0
G5_车型2_002_0016,G5,oriented,620,40,0,40,40,60,18,1,LWH,车型2_002,,18.0
G3_车型2_002_0037,G3,fragile,620,80,0,40,70,50,15,5,HLW,车型2_002,,0.0
G3_车型2_002_0038,G3,fragile,620,150,0,40,70,50,15,5,HLW,车型2_002,,0.0
G2_车型2_002_0011,G2,standard,620,220,0,35,25,50,8,4,WHL,车型2_002,,8.0
G1_车型2_002_0003,G1,standard,320,215,60,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0001,12.0
G1_车型2_002_0004,G1,standard,320,215,120,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0003,12.0
G1_车型2_002_0005,G1,standard,320,215,180,40,30,60,12,4,WHL,车型2_002,G1_车型2_002_0004,0.0
