item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G3_车型1_018_0001,G3,fragile,0,0,0,50,70,40,15,2,WLH,车型1_018,,0.0
G3_车型1_018_0002,G3,fragile,0,70,0,50,70,40,15,2,WLH,车型1_018,,0.0
G1_车型1_018_0001,G1,standard,0,140,0,40,60,30,12,3,WLH,车型1_018,,18.0
G3_车型1_018_0003,G3,fragile,50,0,0,50,70,40,15,2,WLH,车型1_018,,0.0
G5_车型1_018_0001,G5,oriented,50,70,0,40,40,60,18,1,LWH,车型1_018,,18.0
G1_车型1_018_0002,G1,standard,50,110,0,40,60,30,12,3,WLH,车型1_018,,18.0
G1_车型1_018_0003,G1,standard,50,170,0,30,40,60,12,6,HWL,车型1_018,,12.0
G3_车型1_018_0004,G3,fragile,100,0,0,70,50,40,15,1,LWH,车型1_018,,0.0
G4_车型1_018_0001,G4,oriented,170,0,0,80,60,50,25,1,LWH,车型1_018,,25.0
G3_车型1_018_0005,G3,fragile,100,50,0,70,50,40,15,1,LWH,车型1_018,,0.0
G4_车型1_018_0002,G4,oriented,170,60,0,80,60,50,25,1,LWH,车型1_018,,25.0
G3_车型1_018_0006,G3,fragile,170,120,0,50,70,40,15,2,WLH,车型1_018,,0.0
G1_车型1_018_0004,G1,standard,220,120,0,30,60,40,12,5,HLW,车型1_018,,12.0
G4_车型1_018_0003,G4,oriented,250,0,0,80,60,50,25,1,LWH,车型1_018,,25.0
G4_车型1_018_0004,G4,oriented,330,0,0,80,60,50,25,1,LWH,车型1_018,,25.0
G4_车型1_018_0005,G4,oriented,250,60,0,80,60,50,25,1,LWH,车型1_018,,25.0
G4_车型1_018_0006,G4,oriented,330,60,0,80,60,50,25,1,LWH,车型1_018,,25.0
G4_车型1_018_0007,G4,oriented,330,120,0,80,60,50,25,1,LWH,车型1_018,,25.0
G1_车型1_018_0005,G1,standard,330,180,0,60,30,40,12,2,LHW,车型1_018,,12.0
G4_车型1_018_0008,G4,oriented,250,120,0,80,60,50,25,1,LWH,车型1_018,,25.0
G1_车型1_018_0006,G1,standard,250,180,0,60,30,40,12,2,LHW,车型1_018,,12.0
G3_车型1_018_0007,G3,fragile,100,100,0,50,70,40,15,2,WLH,车型1_018,,0.0
G5_车型1_018_0002,G5,oriented,100,170,0,40,40,60,18,1,LWH,车型1_018,,18.0
G5_车型1_018_0003,G5,oriented,50,70,60,40,40,60,18,1,LWH,车型1_018,G5_车型1_018_0001,12.0
G1_车型1_018_0007,G1,standard,50,70,120,30,40,60,12,6,HWL,车型1_018,G5_车型1_018_0003,0.0
