item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G2_车型1_016_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型1_016,,12.0
G3_车型1_016_0001,G3,fragile,0,35,0,50,70,40,15,2,WLH,车型1_016,,0.0
G5_车型1_016_0001,G5,oriented,0,105,0,40,40,60,18,1,LWH,车型1_016,,18.0
G1_车型1_016_0001,G1,standard,0,145,0,40,30,60,12,4,WHL,车型1_016,,12.0
G2_车型1_016_0002,G2,standard,0,175,0,35,25,50,8,4,WHL,车型1_016,,8.0
G2_车型1_016_0003,G2,standard,50,0,0,50,35,25,8,1,LWH,车型1_016,,12.0
G2_车型1_016_0004,G2,standard,50,35,0,50,35,25,8,1,LWH,车型1_016,,12.0
G1_车型1_016_0002,G1,standard,50,70,0,40,30,60,12,4,WHL,车型1_016,,12.0
G5_车型1_016_0002,G5,oriented,50,100,0,40,40,60,18,1,LWH,车型1_016,,18.0
G1_车型1_016_0003,G1,standard,50,140,0,40,60,30,12,3,WLH,车型1_016,,12.0
G2_车型1_016_0005,G2,standard,100,0,0,50,35,25,8,1,LWH,车型1_016,,12.0
G3_车型1_016_0002,G3,fragile,100,35,0,50,70,40,15,2,WLH,车型1_016,,0.0
G3_车型1_016_0003,G3,fragile,100,105,0,50,70,40,15,2,WLH,车型1_016,,0.0
G2_车型1_016_0006,G2,standard,100,175,0,50,25,35,8,2,LHW,车型1_016,,8.0
G2_车型1_016_0007,G2,standard,150,0,0,50,35,25,8,1,LWH,车型1_016,,12.0
G2_车型1_016_0008,G2,standard,150,35,0,50,35,25,8,1,LWH,车型1_016,,12.0
G1_车型1_016_0004,G1,standard,150,70,0,40,60,30,12,3,WLH,车型1_016,,18.0
G1_车型1_016_0005,G1,standard,150,130,0,40,60,30,12,3,WLH,车型1_016,,18.0
G2_车型1_016_0009,G2,standard,200,0,0,50,25,35,8,2,LHW,车型1_016,,8.0
G3_车型1_016_0004,G3,fragile,200,25,0,50,70,40,15,2,WLH,车型1_016,,0.0
G1_车型1_016_0006,G1,standard,200,95,0,40,30,60,12,4,WHL,车型1_016,,12.0
G1_车型1_016_0007,G1,standard,200,125,0,40,30,60,12,4,WHL,车型1_016,,12.0
G1_车型1_016_0008,G1,standard,200,155,0,40,30,60,12,4,WHL,车型1_016,,12.0
G2_车型1_016_0010,G2,standard,200,185,0,35,25,50,8,4,WHL,车型1_016,,8.0
G3_车型1_016_0005,G3,fragile,250,0,0,70,50,40,15,1,LWH,车型1_016,,0.0
G3_车型1_016_0006,G3,fragile,250,50,0,50,70,40,15,2,WLH,车型1_016,,0.0
G1_车型1_016_0009,G1,standard,250,120,0,40,60,30,12,3,WLH,车型1_016,,18.0
G2_车型1_016_0011,G2,standard,250,180,0,35,25,50,8,4,WHL,车型1_016,,8.0
G3_车型1_016_0007,G3,fragile,320,0,0,70,50,40,15,1,LWH,车型1_016,,0.0
G3_车型1_016_0008,G3,fragile,320,50,0,70,50,40,15,1,LWH,车型1_016,,0.0
G3_车型1_016_0009,G3,fragile,320,100,0,70,50,40,15,1,LWH,车型1_016,,0.0
G1_车型1_016_0010,G1,standard,320,150,0,60,40,30,12,1,LWH,车型1_016,,12.0
G1_车型1_016_0011,G1,standard,390,0,0,30,40,60,12,6,HWL,车型1_016,,12.0
G1_车型1_016_0012,G1,standard,390,40,0,30,60,40,12,5,HLW,车型1_016,,12.0
G1_车型1_016_0013,G1,standard,390,100,0,30,40,60,12,6,HWL,车型1_016,,12.0
G2_车型1_016_0012,G2,standard,390,140,0,25,50,35,8,5,HLW,车型1_016,,8.0
G1_车型1_016_0014,G1,standard,200,95,60,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0006,12.0
G1_车型1_016_0015,G1,standard,200,95,120,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0014,0.0
G1_车型1_016_0016,G1,standard,50,70,60,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0002,12.0
G1_车型1_016_0017,G1,standard,390,0,60,30,40,60,12,6,HWL,车型1_016,G1_车型1_016_0011,12.0
G1_车型1_016_0018,G1,standard,50,70,120,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0016,0.0
G1_车型1_016_0019,G1,standard,390,100,60,30,40,60,12,6,HWL,车型1_016,G1_车型1_016_0013,12.0
G1_车型1_016_0020,G1,standard,390,0,120,30,40,60,12,6,HWL,车型1_016,G1_车型1_016_0017,0.0
G1_车型1_016_0021,G1,standard,390,100,120,30,40,60,12,6,HWL,车型1_016,G1_车型1_016_0019,0.0
G1_车型1_016_0022,G1,standard,0,145,60,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0001,12.0
G1_车型1_016_0023,G1,standard,0,145,120,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0022,0.0
G1_车型1_016_0024,G1,standard,200,155,60,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0008,12.0
G1_车型1_016_0025,G1,standard,200,125,60,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0007,8.0
G2_车型1_016_0013,G2,standard,200,125,120,35,25,50,8,4,WHL,车型1_016,G1_车型1_016_0025,0.0
G5_车型1_016_0003,G5,oriented,50,100,60,40,40,60,18,1,LWH,车型1_016,G5_车型1_016_0002,12.0
G1_车型1_016_0026,G1,standard,200,155,120,40,30,60,12,4,WHL,车型1_016,G1_车型1_016_0024,0.0
G1_车型1_016_0027,G1,standard,50,100,120,40,30,60,12,4,WHL,车型1_016,G5_车型1_016_0003,0.0
G2_车型1_016_0014,G2,standard,250,180,50,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0011,8.0
G5_车型1_016_0004,G5,oriented,0,105,60,40,40,60,18,1,LWH,车型1_016,G5_车型1_016_0001,18.0
G5_车型1_016_0005,G5,oriented,0,105,120,40,40,60,18,1,LWH,车型1_016,G5_车型1_016_0004,0.0
G2_车型1_016_0015,G2,standard,250,180,100,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0014,8.0
G2_车型1_016_0016,G2,standard,0,175,50,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0002,8.0
G2_车型1_016_0017,G2,standard,0,175,100,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0016,8.0
G2_车型1_016_0018,G2,standard,250,180,150,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0015,0.0
G2_车型1_016_0019,G2,standard,0,175,150,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0017,0.0
G1_车型1_016_0028,G1,standard,390,40,40,30,40,60,12,6,HWL,车型1_016,G1_车型1_016_0012,8.0
G2_车型1_016_0020,G2,standard,200,185,50,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0010,8.0
G2_车型1_016_0021,G2,standard,200,185,100,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0020,8.0
G2_车型1_016_0022,G2,standard,390,40,100,25,35,50,8,6,HWL,车型1_016,G1_车型1_016_0028,8.0
G2_车型1_016_0023,G2,standard,390,40,150,25,35,50,8,6,HWL,车型1_016,G2_车型1_016_0022,0.0
G2_车型1_016_0024,G2,standard,200,185,150,35,25,50,8,4,WHL,车型1_016,G2_车型1_016_0021,0.0
G1_车型1_016_0029,G1,standard,0,0,25,40,30,60,12,4,WHL,车型1_016,G2_车型1_016_0001,12.0
