item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G4_车型2_008_0001,G4,oriented,0,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0002,G4,oriented,0,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0003,G4,oriented,0,120,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0004,G4,oriented,0,180,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0005,G4,oriented,80,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0006,G4,oriented,80,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0007,G4,oriented,80,120,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0008,G4,oriented,80,180,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0009,G4,oriented,160,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0010,G4,oriented,160,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0011,G4,oriented,160,120,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0012,G4,oriented,160,180,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0013,G4,oriented,240,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0014,G4,oriented,240,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G2_车型2_008_0001,G2,standard,240,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0002,G2,standard,240,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0003,G2,standard,275,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0004,G2,standard,275,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0005,G2,standard,240,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0001,8.0
G2_车型2_008_0006,G2,standard,240,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0002,8.0
G2_车型2_008_0007,G2,standard,275,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0003,8.0
G2_车型2_008_0008,G2,standard,275,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0004,8.0
G2_车型2_008_0009,G2,standard,240,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0005,7.5
G2_车型2_008_0010,G2,standard,240,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0006,7.5
G2_车型2_008_0011,G2,standard,275,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0007,7.5
G2_车型2_008_0012,G2,standard,275,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0008,7.5
G3_车型2_008_0001,G3,fragile,240,120,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0009;G2_车型2_008_0010;G2_车型2_008_0011;G2_车型2_008_0012,0.0
G3_车型2_008_0002,G3,fragile,240,170,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0009;G2_车型2_008_0010;G2_车型2_008_0011;G2_车型2_008_0012,0.0
G2_车型2_008_0013,G2,standard,240,220,0,50,25,35,8,2,LHW,车型2_008,,8.0
G4_车型2_008_0015,G4,oriented,320,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0016,G4,oriented,320,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G2_车型2_008_0014,G2,standard,320,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0015,G2,standard,320,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0016,G2,standard,355,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0017,G2,standard,355,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0018,G2,standard,320,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0014,8.0
G2_车型2_008_0019,G2,standard,320,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0015,8.0
G2_车型2_008_0020,G2,standard,355,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0016,8.0
G2_车型2_008_0021,G2,standard,355,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0017,8.0
G2_车型2_008_0022,G2,standard,320,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0018,7.5
G2_车型2_008_0023,G2,standard,320,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0019,7.5
G2_车型2_008_0024,G2,standard,355,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0020,7.5
G2_车型2_008_0025,G2,standard,355,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0021,7.5
G3_车型2_008_0003,G3,fragile,320,120,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0022;G2_车型2_008_0023;G2_车型2_008_0024;G2_车型2_008_0025,0.0
G3_车型2_008_0004,G3,fragile,320,170,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0022;G2_车型2_008_0023;G2_车型2_008_0024;G2_车型2_008_0025,0.0
G2_车型2_008_0026,G2,standard,320,220,0,50,25,35,8,2,LHW,车型2_008,,8.0
G4_车型2_008_0017,G4,oriented,400,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0018,G4,oriented,400,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G2_车型2_008_0027,G2,standard,400,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0028,G2,standard,400,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0029,G2,standard,435,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0030,G2,standard,435,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0031,G2,standard,400,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0027,8.0
G2_车型2_008_0032,G2,standard,400,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0028,8.0
G2_车型2_008_0033,G2,standard,435,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0029,8.0
G2_车型2_008_0034,G2,standard,435,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0030,8.0
G2_车型2_008_0035,G2,standard,400,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0031,7.5
G2_车型2_008_0036,G2,standard,400,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0032,7.5
G2_车型2_008_0037,G2,standard,435,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0033,7.5
G2_车型2_008_0038,G2,standard,435,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0034,7.5
G3_车型2_008_0005,G3,fragile,400,120,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0035;G2_车型2_008_0036;G2_车型2_008_0037;G2_车型2_008_0038,0.0
G3_车型2_008_0006,G3,fragile,400,170,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0035;G2_车型2_008_0036;G2_车型2_008_0037;G2_车型2_008_0038,0.0
G2_车型2_008_0039,G2,standard,400,220,0,50,25,35,8,2,LHW,车型2_008,,8.0
G4_车型2_008_0019,G4,oriented,480,0,0,80,60,50,25,1,LWH,车型2_008,,25.0
G4_车型2_008_0020,G4,oriented,480,60,0,80,60,50,25,1,LWH,车型2_008,,25.0
G2_车型2_008_0040,G2,standard,480,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0041,G2,standard,480,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0042,G2,standard,515,120,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0043,G2,standard,515,170,0,35,50,25,8,3,WLH,车型2_008,,8.0
G2_车型2_008_0044,G2,standard,480,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0040,8.0
G2_车型2_008_0045,G2,standard,480,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0041,8.0
G2_车型2_008_0046,G2,standard,515,120,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0042,8.0
G2_车型2_008_0047,G2,standard,515,170,25,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0043,8.0
G2_车型2_008_0048,G2,standard,480,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0044,7.5
G2_车型2_008_0049,G2,standard,480,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0045,7.5
G2_车型2_008_0050,G2,standard,515,120,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0046,7.5
G2_车型2_008_0051,G2,standard,515,170,50,35,50,25,8,3,WLH,车型2_008,G2_车型2_008_0047,7.5
G3_车型2_008_0007,G3,fragile,480,120,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0048;G2_车型2_008_0049;G2_车型2_008_0050;G2_车型2_008_0051,0.0
G3_车型2_008_0008,G3,fragile,480,170,75,70,50,40,15,1,LWH,车型2_008,G2_车型2_008_0048;G2_车型2_008_0049;G2_车型2_008_0050;G2_车型2_008_0051,0.0
G1_车型2_008_0001,G1,standard,560,0,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0002,G1,standard,560,40,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0003,G1,standard,620,0,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0004,G1,standard,620,40,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0005,G1,standard,560,0,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0001,12.0
G1_车型2_008_0006,G1,standard,560,40,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0002,12.0
G1_车型2_008_0007,G1,standard,620,0,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0003,12.0
G1_车型2_008_0008,G1,standard,620,40,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0004,12.0
G1_车型2_008_0009,G1,standard,560,0,60,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0005,12.0
G1_车型2_008_0010,G1,standard,560,40,60,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0006,12.0
G1_车型2_008_0011,G1,standard,620,0,60,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0007,12.0
G1_车型2_008_0012,G1,standard,620,40,60,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0008,12.0
G1_车型2_008_0013,G1,standard,560,0,90,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0009,10.285714
G1_车型2_008_0014,G1,standard,560,40,90,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0010,7.714286
G1_车型2_008_0015,G1,standard,620,0,90,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0011,6.857143
G1_车型2_008_0016,G1,standard,620,40,90,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0012,5.142857
G3_车型2_008_0009,G3,fragile,560,0,120,50,70,40,15,2,WLH,车型2_008,G1_车型2_008_0013;G1_车型2_008_0014;G1_车型2_008_0015;G1_车型2_008_0016,0.0
G3_车型2_008_0010,G3,fragile,610,0,120,50,70,40,15,2,WLH,车型2_008,G1_车型2_008_0013;G1_车型2_008_0014;G1_车型2_008_0015;G1_车型2_008_0016,0.0
G1_车型2_008_0017,G1,standard,560,80,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0018,G1,standard,560,120,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0019,G1,standard,620,80,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0020,G1,standard,620,120,0,60,40,30,12,1,LWH,车型2_008,,12.0
G1_车型2_008_0021,G1,standard,560,80,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0017,12.0
G1_车型2_008_0022,G1,standard,560,120,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0018,12.0
G1_车型2_008_0023,G1,standard,620,80,30,60,40,30,12,1,LWH,车型2_008,G1_车型2_008_0019,12.0
