item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,support_by,direct_supported_weight
G3_车型2_009_0001,G3,fragile,0,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0002,G3,fragile,0,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0001,G2,standard,0,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0002,G2,standard,0,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0003,G2,standard,35,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0004,G2,standard,35,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0005,G2,standard,0,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0001,8.0
G2_车型2_009_0006,G2,standard,0,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0002,8.0
G2_车型2_009_0007,G2,standard,35,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0003,8.0
G2_车型2_009_0008,G2,standard,35,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0004,8.0
G2_车型2_009_0009,G2,standard,0,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0005,7.5
G2_车型2_009_0010,G2,standard,0,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0006,7.5
G2_车型2_009_0011,G2,standard,35,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0007,7.5
G2_车型2_009_0012,G2,standard,35,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0008,7.5
G3_车型2_009_0003,G3,fragile,0,100,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0009;G2_车型2_009_0010;G2_车型2_009_0011;G2_车型2_009_0012,0.0
G3_车型2_009_0004,G3,fragile,0,150,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0009;G2_车型2_009_0010;G2_车型2_009_0011;G2_车型2_009_0012,0.0
G5_车型2_009_0001,G5,oriented,0,200,0,40,40,60,18,1,LWH,车型2_009,,18.0
G1_车型2_009_0001,G1,standard,40,200,0,30,40,60,12,6,HWL,车型2_009,,12.0
G3_车型2_009_0005,G3,fragile,70,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0006,G3,fragile,70,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0013,G2,standard,70,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0014,G2,standard,70,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0015,G2,standard,105,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0016,G2,standard,105,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0017,G2,standard,70,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0013,8.0
G2_车型2_009_0018,G2,standard,70,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0014,8.0
G2_车型2_009_0019,G2,standard,105,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0015,8.0
G2_车型2_009_0020,G2,standard,105,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0016,8.0
G2_车型2_009_0021,G2,standard,70,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0017,7.5
G2_车型2_009_0022,G2,standard,70,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0018,7.5
G2_车型2_009_0023,G2,standard,105,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0019,7.5
G2_车型2_009_0024,G2,standard,105,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0020,7.5
G3_车型2_009_0007,G3,fragile,70,100,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0021;G2_车型2_009_0022;G2_车型2_009_0023;G2_车型2_009_0024,0.0
G3_车型2_009_0008,G3,fragile,70,150,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0021;G2_车型2_009_0022;G2_车型2_009_0023;G2_车型2_009_0024,0.0
G5_车型2_009_0002,G5,oriented,70,200,0,40,40,60,18,1,LWH,车型2_009,,18.0
G1_车型2_009_0002,G1,standard,110,200,0,30,40,60,12,6,HWL,车型2_009,,12.0
G3_车型2_009_0009,G3,fragile,140,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0010,G3,fragile,140,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0025,G2,standard,140,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0026,G2,standard,140,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0027,G2,standard,175,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0028,G2,standard,175,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0029,G2,standard,140,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0025,8.0
G2_车型2_009_0030,G2,standard,140,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0026,8.0
G2_车型2_009_0031,G2,standard,175,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0027,8.0
G2_车型2_009_0032,G2,standard,175,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0028,8.0
G2_车型2_009_0033,G2,standard,140,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0029,7.5
G2_车型2_009_0034,G2,standard,140,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0030,7.5
G2_车型2_009_0035,G2,standard,175,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0031,7.5
G2_车型2_009_0036,G2,standard,175,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0032,7.5
G3_车型2_009_0011,G3,fragile,140,100,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0033;G2_车型2_009_0034;G2_车型2_009_0035;G2_车型2_009_0036,0.0
G3_车型2_009_0012,G3,fragile,140,150,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0033;G2_车型2_009_0034;G2_车型2_009_0035;G2_车型2_009_0036,0.0
G5_车型2_009_0003,G5,oriented,140,200,0,40,40,60,18,1,LWH,车型2_009,,18.0
G1_车型2_009_0003,G1,standard,180,200,0,30,40,60,12,6,HWL,车型2_009,,12.0
G3_车型2_009_0013,G3,fragile,210,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0014,G3,fragile,210,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0037,G2,standard,210,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0038,G2,standard,210,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0039,G2,standard,245,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0040,G2,standard,245,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0041,G2,standard,210,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0037,8.0
G2_车型2_009_0042,G2,standard,210,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0038,8.0
G2_车型2_009_0043,G2,standard,245,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0039,8.0
G2_车型2_009_0044,G2,standard,245,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0040,8.0
G2_车型2_009_0045,G2,standard,210,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0041,7.5
G2_车型2_009_0046,G2,standard,210,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0042,7.5
G2_车型2_009_0047,G2,standard,245,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0043,7.5
G2_车型2_009_0048,G2,standard,245,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0044,7.5
G3_车型2_009_0015,G3,fragile,210,100,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0045;G2_车型2_009_0046;G2_车型2_009_0047;G2_车型2_009_0048,0.0
G3_车型2_009_0016,G3,fragile,210,150,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0045;G2_车型2_009_0046;G2_车型2_009_0047;G2_车型2_009_0048,0.0
G5_车型2_009_0004,G5,oriented,210,200,0,40,40,60,18,1,LWH,车型2_009,,18.0
G1_车型2_009_0004,G1,standard,250,200,0,30,40,60,12,6,HWL,车型2_009,,12.0
G3_车型2_009_0017,G3,fragile,280,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0018,G3,fragile,280,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0049,G2,standard,280,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0050,G2,standard,280,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0051,G2,standard,315,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0052,G2,standard,315,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0053,G2,standard,280,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0049,8.0
G2_车型2_009_0054,G2,standard,280,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0050,8.0
G2_车型2_009_0055,G2,standard,315,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0051,8.0
G2_车型2_009_0056,G2,standard,315,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0052,8.0
G2_车型2_009_0057,G2,standard,280,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0053,7.5
G2_车型2_009_0058,G2,standard,280,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0054,7.5
G2_车型2_009_0059,G2,standard,315,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0055,7.5
G2_车型2_009_0060,G2,standard,315,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0056,7.5
G3_车型2_009_0019,G3,fragile,280,100,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0057;G2_车型2_009_0058;G2_车型2_009_0059;G2_车型2_009_0060,0.0
G3_车型2_009_0020,G3,fragile,280,150,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0057;G2_车型2_009_0058;G2_车型2_009_0059;G2_车型2_009_0060,0.0
G5_车型2_009_0005,G5,oriented,280,200,0,40,40,60,18,1,LWH,车型2_009,,18.0
G1_车型2_009_0005,G1,standard,320,200,0,30,40,60,12,6,HWL,车型2_009,,12.0
G3_车型2_009_0021,G3,fragile,350,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0022,G3,fragile,350,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0061,G2,standard,350,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0062,G2,standard,350,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0063,G2,standard,385,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0064,G2,standard,385,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0065,G2,standard,350,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0061,8.0
G2_车型2_009_0066,G2,standard,350,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0062,8.0
G2_车型2_009_0067,G2,standard,385,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0063,8.0
G2_车型2_009_0068,G2,standard,385,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0064,8.0
G2_车型2_009_0069,G2,standard,350,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0065,7.5
G2_车型2_009_0070,G2,standard,350,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0066,7.5
G2_车型2_009_0071,G2,standard,385,100,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0067,7.5
G2_车型2_009_0072,G2,standard,385,150,50,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0068,7.5
G3_车型2_009_0023,G3,fragile,350,100,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0069;G2_车型2_009_0070;G2_车型2_009_0071;G2_车型2_009_0072,0.0
G3_车型2_009_0024,G3,fragile,350,150,75,70,50,40,15,1,LWH,车型2_009,G2_车型2_009_0069;G2_车型2_009_0070;G2_车型2_009_0071;G2_车型2_009_0072,0.0
G5_车型2_009_0006,G5,oriented,350,200,0,40,40,60,18,1,LWH,车型2_009,,18.0
G1_车型2_009_0006,G1,standard,390,200,0,30,40,60,12,6,HWL,车型2_009,,12.0
G3_车型2_009_0025,G3,fragile,420,0,0,70,50,40,15,1,LWH,车型2_009,,0.0
G3_车型2_009_0026,G3,fragile,420,50,0,70,50,40,15,1,LWH,车型2_009,,0.0
G2_车型2_009_0073,G2,standard,420,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0074,G2,standard,420,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0075,G2,standard,455,100,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0076,G2,standard,455,150,0,35,50,25,8,3,WLH,车型2_009,,8.0
G2_车型2_009_0077,G2,standard,420,100,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0073,8.0
G2_车型2_009_0078,G2,standard,420,150,25,35,50,25,8,3,WLH,车型2_009,G2_车型2_009_0074,8.0
