item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id
G2_017_0001,G2,standard,0,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0002,G2,standard,50,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0003,G2,standard,100,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0004,G2,standard,150,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0005,G2,standard,200,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0006,G2,standard,250,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0007,G2,standard,300,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0008,G2,standard,350,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0009,G2,standard,400,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0010,G2,standard,450,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0011,G2,standard,500,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0012,G2,standard,550,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0013,G2,standard,600,0,0,50,35,25,8,1,LWH,车型2_017
G2_017_0014,G2,standard,650,0,0,25,50,35,8,5,HLW,车型2_017
G2_017_0015,G2,standard,0,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0016,G2,standard,50,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0017,G2,standard,100,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0018,G2,standard,150,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0019,G2,standard,200,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0020,G2,standard,250,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0021,G2,standard,300,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0022,G2,standard,350,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0023,G2,standard,400,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0024,G2,standard,450,50,0,50,35,25,8,1,LWH,车型2_017
G2_017_0025,G2,standard,500,50,0,50,35,25,8,1,LWH,车型2_017
G5_017_0001,G5,oriented,0,0,50,40,40,60,18,1,LWH,车型2_017
G5_017_0002,G5,oriented,40,0,50,40,40,60,18,1,LWH,车型2_017
G5_017_0003,G5,oriented,80,0,50,40,40,60,18,1,LWH,车型2_017
G5_017_0004,G5,oriented,120,0,50,40,40,60,18,1,LWH,车型2_017
