type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P3,4L*4,0,0,0,265,380,318,4,WHL
P3,4L*4,265,0,0,265,380,318,4,WHL
P3,4L*4,530,0,0,265,380,318,4,WHL
P3,4L*4,795,0,0,265,380,318,4,WHL
P3,4L*4,1060,0,0,265,380,318,4,WHL
P3,4L*4,1325,0,0,265,380,318,4,WHL
P3,4L*4,1590,0,0,318,380,265,2,LHW
P3,4L*4,1908,0,0,318,380,265,2,LHW
P3,4L*4,2226,0,0,318,380,265,2,LHW
P3,4L*4,2544,0,0,318,380,265,2,LHW
P3,4L*4,2862,0,0,318,380,265,2,LHW
P3,4L*4,3180,0,0,318,380,265,2,LHW
P6,8L*2,3498,0,0,435,370,226,2,LHW
P3,4L*4,0,380,0,265,380,318,4,WHL
P3,4L*4,265,380,0,265,380,318,4,WHL
P3,4L*4,530,380,0,265,380,318,4,WHL
P3,4L*4,795,380,0,265,380,318,4,WHL
P3,4L*4,1060,380,0,265,380,318,4,WHL
P3,4L*4,1325,380,0,265,380,318,4,WHL
P3,4L*4,1590,380,0,318,380,265,2,LHW
P3,4L*4,1908,380,0,318,380,265,2,LHW
P3,4L*4,2226,380,0,318,380,265,2,LHW
P3,4L*4,2544,380,0,318,380,265,2,LHW
P3,4L*4,2862,380,0,318,380,265,2,LHW
P3,4L*4,3180,380,0,318,380,265,2,LHW
P6,8L*2,3498,380,0,435,370,226,2,LHW
P3,4L*4,0,760,0,265,380,318,4,WHL
P3,4L*4,265,760,0,265,380,318,4,WHL
P3,4L*4,530,760,0,265,380,318,4,WHL
P3,4L*4,795,760,0,265,380,318,4,WHL
P3,4L*4,1060,760,0,265,380,318,4,WHL
P3,4L*4,1325,760,0,265,380,318,4,WHL
P3,4L*4,1590,760,0,318,380,265,2,LHW
P3,4L*4,1908,760,0,318,380,265,2,LHW
P3,4L*4,2226,760,0,318,380,265,2,LHW
P3,4L*4,2544,760,0,318,380,265,2,LHW
P3,4L*4,2862,760,0,318,380,265,2,LHW
P3,4L*4,3180,760,0,318,380,265,2,LHW
P6,8L*2,3498,760,0,435,370,226,2,LHW
P3,4L*4,0,1140,0,265,380,318,4,WHL
P3,4L*4,265,1140,0,265,380,318,4,WHL
P3,4L*4,530,1140,0,265,380,318,4,WHL
P3,4L*4,795,1140,0,265,380,318,4,WHL
P3,4L*4,1060,1140,0,265,380,318,4,WHL
P3,4L*4,1325,1140,0,265,380,318,4,WHL
P3,4L*4,1590,1140,0,318,380,265,2,LHW
P3,4L*4,1908,1140,0,318,380,265,2,LHW
P3,4L*4,2226,1140,0,318,380,265,2,LHW
P3,4L*4,2544,1140,0,318,380,265,2,LHW
P3,4L*4,2862,1140,0,318,380,265,2,LHW
P3,4L*4,3180,1140,0,318,380,265,2,LHW
P6,8L*2,3498,1140,0,435,370,226,2,LHW
P3,4L*4,0,1520,0,265,380,318,4,WHL
P3,4L*4,265,1520,0,265,380,318,4,WHL
P3,4L*4,530,1520,0,265,380,318,4,WHL
P3,4L*4,795,1520,0,265,380,318,4,WHL
P3,4L*4,1060,1520,0,265,380,318,4,WHL
P3,4L*4,1325,1520,0,265,380,318,4,WHL
P3,4L*4,1590,1520,0,318,380,265,2,LHW
P3,4L*4,1908,1520,0,318,380,265,2,LHW
P3,4L*4,2226,1520,0,318,380,265,2,LHW
P3,4L*4,2544,1520,0,318,380,265,2,LHW
P3,4L*4,2862,1520,0,318,380,265,2,LHW
P6,8L*2,3180,1520,0,435,370,226,2,LHW
P6,8L*2,3615,1520,0,435,370,226,2,LHW
P3,4L*4,0,0,318,265,380,318,4,WHL
P3,4L*4,265,0,318,265,380,318,4,WHL
P3,4L*4,530,0,318,265,380,318,4,WHL
P3,4L*4,795,0,318,265,380,318,4,WHL
P3,4L*4,1060,0,318,265,380,318,4,WHL
P3,4L*4,1325,0,318,265,380,318,4,WHL
P3,4L*4,1590,0,318,318,380,265,2,LHW
P3,4L*4,1908,0,318,318,380,265,2,LHW
P3,4L*4,2226,0,318,318,380,265,2,LHW
P3,4L*4,2544,0,318,318,380,265,2,LHW
P3,4L*4,2862,0,318,318,380,265,2,LHW
P6,8L*2,3180,0,318,435,370,226,2,LHW
P6,8L*2,3615,0,318,435,370,226,2,LHW
P3,4L*4,0,380,318,265,380,318,4,WHL
P3,4L*4,265,380,318,265,380,318,4,WHL
P3,4L*4,530,380,318,265,380,318,4,WHL
P3,4L*4,795,380,318,265,380,318,4,WHL
P3,4L*4,1060,380,318,265,380,318,4,WHL
P3,4L*4,1325,380,318,265,380,318,4,WHL
P3,4L*4,1590,380,318,318,380,265,2,LHW
P3,4L*4,1908,380,318,318,380,265,2,LHW
P3,4L*4,2226,380,318,318,380,265,2,LHW
P3,4L*4,2544,380,318,318,380,265,2,LHW
P6,8L*2,2862,380,318,435,370,226,2,LHW
P8,20L(软),3297,380,318,495,306,178,5,HLW
P3,4L*4,3792,380,318,265,380,318,4,WHL
P3,4L*4,0,760,318,265,380,318,4,WHL
P3,4L*4,265,760,318,265,380,318,4,WHL
P3,4L*4,530,760,318,265,380,318,4,WHL
P3,4L*4,795,760,318,265,380,318,4,WHL
P3,4L*4,1060,760,318,265,380,318,4,WHL
P3,4L*4,1325,760,318,265,380,318,4,WHL
P3,4L*4,1590,760,318,318,380,265,2,LHW
P3,4L*4,1908,760,318,318,380,265,2,LHW
P3,4L*4,2226,760,318,318,380,265,2,LHW
P6,8L*2,2544,760,318,435,370,226,2,LHW
P6,8L*2,2979,760,318,435,370,226,2,LHW
P8,20L(软),3414,760,318,495,306,178,5,HLW
P3,4L*4,0,1140,318,265,380,318,4,WHL
P3,4L*4,265,1140,318,265,380,318,4,WHL
P3,4L*4,530,1140,318,265,380,318,4,WHL
P3,4L*4,795,1140,318,265,380,318,4,WHL
P3,4L*4,1060,1140,318,265,380,318,4,WHL
P3,4L*4,1325,1140,318,265,380,318,4,WHL
P3,4L*4,1590,1140,318,318,380,265,2,LHW
P3,4L*4,1908,1140,318,318,380,265,2,LHW
P3,4L*4,2226,1140,318,318,380,265,2,LHW
P6,8L*2,2544,1140,318,435,370,226,2,LHW
P6,8L*2,2979,1140,318,435,370,226,2,LHW
P8,20L(软),3414,1140,318,495,306,178,5,HLW
P3,4L*4,0,1520,318,265,380,318,4,WHL
P1,3.68L*4,265,1520,318,301,347,301,2,LHW
P6,8L*2,566,1520,318,435,370,226,2,LHW
P6,8L*2,1001,1520,318,435,370,226,2,LHW
P6,8L*2,1436,1520,318,435,370,226,2,LHW
P6,8L*2,1871,1520,318,435,370,226,2,LHW
P8,20L(软),2306,1520,318,495,306,178,5,HLW
P8,20L(软),2801,1520,318,495,306,178,5,HLW
P8,20L(软),3296,1520,318,495,306,178,5,HLW
P1,3.68L*4,3791,1520,318,301,347,301,2,LHW
P7,10L*2,0,0,636,430,438,225,5,HLW
P7,10L*2,430,0,636,430,438,225,5,HLW
P7,10L*2,860,0,636,430,438,225,5,HLW
P7,10L*2,1290,0,636,438,430,225,2,LHW
P7,10L*2,1728,0,636,438,430,225,2,LHW
P7,10L*2,2166,0,636,438,430,225,2,LHW
P7,10L*2,2604,0,636,438,430,225,2,LHW
P7,10L*2,3042,0,636,438,430,225,2,LHW
P7,10L*2,3480,0,636,438,430,225,2,LHW
P8,20L(软),3918,0,636,178,495,306,4,WHL
P4,5L*4(异形瓶),0,495,636,345,345,395,1,LWH
P4,5L*4(异形瓶),345,495,636,345,345,395,1,LWH
P4,5L*4(异形瓶),690,495,636,345,345,395,1,LWH
P7,10L*2,1035,495,636,438,430,225,2,LHW
P7,10L*2,1473,495,636,438,430,225,2,LHW
P7,10L*2,1911,495,636,438,430,225,2,LHW
P7,10L*2,2349,495,636,438,430,225,2,LHW
P7,10L*2,2787,495,636,438,430,225,2,LHW
P7,10L*2,3225,495,636,438,430,225,2,LHW
P7,10L*2,3663,495,636,430,438,225,5,HLW
P8,20L(软),0,990,636,178,306,495,3,WLH
P4,5L*4(异形瓶),178,990,636,345,345,395,1,LWH
P4,5L*4(异形瓶),523,990,636,345,345,395,1,LWH
P4,5L*4(异形瓶),868,990,636,345,345,395,1,LWH
P4,5L*4(异形瓶),1213,990,636,345,345,395,1,LWH
P7,10L*2,1558,990,636,438,430,225,2,LHW
P7,10L*2,1996,990,636,438,430,225,2,LHW
P7,10L*2,2434,990,636,438,430,225,2,LHW
