type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P3,4L*4,0,0,0,380,318,265,5,HLW
P3,4L*4,380,0,0,380,318,265,5,HLW
P3,4L*4,760,0,0,380,318,265,5,HLW
P3,4L*4,1140,0,0,380,318,265,5,HLW
P3,4L*4,1520,0,0,380,318,265,5,HLW
P3,4L*4,1900,0,0,380,318,265,5,HLW
P3,4L*4,2280,0,0,380,318,265,5,HLW
P3,4L*4,2660,0,0,380,318,265,5,HLW
P3,4L*4,3040,0,0,380,318,265,5,HLW
P3,4L*4,3420,0,0,380,318,265,5,HLW
P3,4L*4,3800,0,0,380,318,265,5,HLW
P3,4L*4,4180,0,0,380,318,265,5,HLW
P3,4L*4,4560,0,0,380,318,265,5,HLW
P3,4L*4,4940,0,0,380,318,265,5,HLW
P3,4L*4,5320,0,0,380,318,265,5,HLW
P3,4L*4,5700,0,0,380,318,265,5,HLW
P3,4L*4,6080,0,0,380,318,265,5,HLW
P3,4L*4,6460,0,0,380,318,265,5,HLW
P3,4L*4,6840,0,0,380,318,265,5,HLW
P3,4L*4,7220,0,0,380,318,265,5,HLW
P3,4L*4,7600,0,0,380,318,265,5,HLW
P3,4L*4,7980,0,0,380,318,265,5,HLW
P3,4L*4,8360,0,0,380,318,265,5,HLW
P3,4L*4,8740,0,0,380,318,265,5,HLW
P3,4L*4,9120,0,0,380,318,265,5,HLW
P3,4L*4,0,318,0,380,318,265,5,HLW
P3,4L*4,380,318,0,380,318,265,5,HLW
P3,4L*4,760,318,0,380,318,265,5,HLW
P3,4L*4,1140,318,0,380,318,265,5,HLW
P3,4L*4,1520,318,0,380,318,265,5,HLW
P3,4L*4,1900,318,0,380,318,265,5,HLW
P3,4L*4,2280,318,0,380,318,265,5,HLW
P3,4L*4,2660,318,0,380,318,265,5,HLW
P3,4L*4,3040,318,0,380,318,265,5,HLW
P3,4L*4,3420,318,0,380,318,265,5,HLW
P3,4L*4,3800,318,0,380,318,265,5,HLW
P3,4L*4,4180,318,0,380,318,265,5,HLW
P3,4L*4,4560,318,0,380,318,265,5,HLW
P3,4L*4,4940,318,0,380,318,265,5,HLW
P3,4L*4,5320,318,0,380,318,265,5,HLW
P3,4L*4,5700,318,0,380,318,265,5,HLW
P3,4L*4,6080,318,0,380,318,265,5,HLW
P3,4L*4,6460,318,0,380,318,265,5,HLW
P3,4L*4,6840,318,0,380,318,265,5,HLW
P3,4L*4,7220,318,0,380,318,265,5,HLW
P3,4L*4,7600,318,0,380,318,265,5,HLW
P3,4L*4,7980,318,0,380,318,265,5,HLW
P3,4L*4,8360,318,0,380,318,265,5,HLW
P3,4L*4,8740,318,0,380,318,265,5,HLW
P3,4L*4,9120,318,0,380,318,265,5,HLW
P3,4L*4,0,636,0,380,318,265,5,HLW
P3,4L*4,380,636,0,380,318,265,5,HLW
P3,4L*4,760,636,0,380,318,265,5,HLW
P3,4L*4,1140,636,0,380,318,265,5,HLW
P3,4L*4,1520,636,0,380,318,265,5,HLW
P3,4L*4,1900,636,0,380,318,265,5,HLW
P3,4L*4,2280,636,0,380,318,265,5,HLW
P3,4L*4,2660,636,0,380,318,265,5,HLW
P3,4L*4,3040,636,0,380,318,265,5,HLW
P3,4L*4,3420,636,0,380,318,265,5,HLW
P3,4L*4,3800,636,0,380,318,265,5,HLW
P3,4L*4,4180,636,0,380,318,265,5,HLW
P3,4L*4,4560,636,0,380,318,265,5,HLW
P3,4L*4,4940,636,0,380,318,265,5,HLW
P3,4L*4,5320,636,0,380,318,265,5,HLW
P3,4L*4,5700,636,0,380,318,265,5,HLW
P3,4L*4,6080,636,0,380,318,265,5,HLW
P3,4L*4,6460,636,0,380,318,265,5,HLW
P3,4L*4,6840,636,0,380,318,265,5,HLW
P3,4L*4,7220,636,0,380,318,265,5,HLW
P3,4L*4,7600,636,0,380,318,265,5,HLW
P3,4L*4,7980,636,0,380,318,265,5,HLW
P3,4L*4,8360,636,0,380,318,265,5,HLW
P8,20L(软),8740,636,0,495,306,178,5,HLW
P3,4L*4,0,954,0,380,318,265,5,HLW
P3,4L*4,380,954,0,380,318,265,5,HLW
P3,4L*4,760,954,0,380,318,265,5,HLW
P3,4L*4,1140,954,0,380,318,265,5,HLW
P3,4L*4,1520,954,0,380,318,265,5,HLW
P3,4L*4,1900,954,0,380,318,265,5,HLW
P3,4L*4,2280,954,0,380,318,265,5,HLW
P3,4L*4,2660,954,0,380,318,265,5,HLW
P3,4L*4,3040,954,0,380,318,265,5,HLW
P3,4L*4,3420,954,0,380,318,265,5,HLW
P3,4L*4,3800,954,0,380,318,265,5,HLW
P3,4L*4,4180,954,0,380,318,265,5,HLW
P3,4L*4,4560,954,0,380,318,265,5,HLW
P3,4L*4,4940,954,0,380,318,265,5,HLW
P3,4L*4,5320,954,0,380,318,265,5,HLW
P3,4L*4,5700,954,0,380,318,265,5,HLW
P3,4L*4,6080,954,0,380,318,265,5,HLW
P3,4L*4,6460,954,0,380,318,265,5,HLW
P3,4L*4,6840,954,0,380,318,265,5,HLW
P3,4L*4,7220,954,0,380,318,265,5,HLW
P3,4L*4,7600,954,0,380,318,265,5,HLW
P3,4L*4,7980,954,0,380,318,265,5,HLW
P8,20L(软),8360,954,0,495,306,178,5,HLW
P8,20L(软),8855,954,0,495,306,178,5,HLW
P3,4L*4,0,1272,0,380,318,265,5,HLW
P3,4L*4,380,1272,0,380,318,265,5,HLW
P3,4L*4,760,1272,0,380,318,265,5,HLW
P3,4L*4,1140,1272,0,380,318,265,5,HLW
P3,4L*4,1520,1272,0,380,318,265,5,HLW
P8,20L(软),1900,1272,0,495,306,178,5,HLW
P8,20L(软),2395,1272,0,495,306,178,5,HLW
P8,20L(软),2890,1272,0,495,306,178,5,HLW
P8,20L(软),3385,1272,0,495,306,178,5,HLW
P8,20L(软),3880,1272,0,495,306,178,5,HLW
P8,20L(软),4375,1272,0,495,306,178,5,HLW
P8,20L(软),4870,1272,0,495,306,178,5,HLW
P8,20L(软),5365,1272,0,495,306,178,5,HLW
P8,20L(软),5860,1272,0,495,306,178,5,HLW
P8,20L(软),6355,1272,0,495,306,178,5,HLW
P8,20L(软),6850,1272,0,495,306,178,5,HLW
P8,20L(软),7345,1272,0,495,306,178,5,HLW
P8,20L(软),7840,1272,0,495,306,178,5,HLW
P8,20L(软),8335,1272,0,495,306,178,5,HLW
P8,20L(软),8830,1272,0,495,306,178,5,HLW
P7,10L*2,0,1590,0,430,438,225,5,HLW
