type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P8,20L(软),0,0,0,306,495,178,2,LHW
P8,20L(软),306,0,0,306,495,178,2,LHW
P8,20L(软),612,0,0,306,495,178,2,LHW
P8,20L(软),918,0,0,306,495,178,2,LHW
P8,20L(软),1224,0,0,306,495,178,2,LHW
P8,20L(软),1530,0,0,306,495,178,2,LHW
P8,20L(软),1836,0,0,306,495,178,2,LHW
P8,20L(软),2142,0,0,306,495,178,2,LHW
P8,20L(软),2448,0,0,306,495,178,2,LHW
P8,20L(软),2754,0,0,306,495,178,2,LHW
P8,20L(软),3060,0,0,306,495,178,2,LHW
P8,20L(软),3366,0,0,306,495,178,2,LHW
P8,20L(软),3672,0,0,306,495,178,2,LHW
P8,20L(软),3978,0,0,306,495,178,2,LHW
P8,20L(软),4284,0,0,306,495,178,2,LHW
P8,20L(软),4590,0,0,306,495,178,2,LHW
P8,20L(软),4896,0,0,306,495,178,2,LHW
P8,20L(软),5202,0,0,306,495,178,2,LHW
P8,20L(软),5508,0,0,306,495,178,2,LHW
P8,20L(软),5814,0,0,306,495,178,2,LHW
P8,20L(软),6120,0,0,306,495,178,2,LHW
P8,20L(软),6426,0,0,306,495,178,2,LHW
P8,20L(软),6732,0,0,306,495,178,2,LHW
P8,20L(软),7038,0,0,306,495,178,2,LHW
P8,20L(软),7344,0,0,306,495,178,2,LHW
P8,20L(软),7650,0,0,306,495,178,2,LHW
P8,20L(软),7956,0,0,306,495,178,2,LHW
P8,20L(软),8262,0,0,306,495,178,2,LHW
P8,20L(软),8568,0,0,306,495,178,2,LHW
P8,20L(软),8874,0,0,306,495,178,2,LHW
P8,20L(软),9180,0,0,306,495,178,2,LHW
P8,20L(软),9486,0,0,495,306,178,5,HLW
P8,20L(软),9981,0,0,495,306,178,5,HLW
P8,20L(软),10476,0,0,495,306,178,5,HLW
P8,20L(软),10971,0,0,495,306,178,5,HLW
P8,20L(软),11466,0,0,495,306,178,5,HLW
P8,20L(软),0,495,0,306,495,178,2,LHW
P8,20L(软),306,495,0,306,495,178,2,LHW
P8,20L(软),612,495,0,306,495,178,2,LHW
P8,20L(软),918,495,0,306,495,178,2,LHW
P8,20L(软),1224,495,0,306,495,178,2,LHW
P8,20L(软),1530,495,0,306,495,178,2,LHW
P8,20L(软),1836,495,0,306,495,178,2,LHW
P8,20L(软),2142,495,0,306,495,178,2,LHW
P8,20L(软),2448,495,0,306,495,178,2,LHW
P8,20L(软),2754,495,0,306,495,178,2,LHW
P8,20L(软),3060,495,0,306,495,178,2,LHW
P8,20L(软),3366,495,0,306,495,178,2,LHW
P8,20L(软),3672,495,0,306,495,178,2,LHW
P8,20L(软),3978,495,0,306,495,178,2,LHW
P8,20L(软),4284,495,0,306,495,178,2,LHW
P8,20L(软),4590,495,0,306,495,178,2,LHW
P8,20L(软),4896,495,0,306,495,178,2,LHW
P8,20L(软),5202,495,0,306,495,178,2,LHW
P8,20L(软),5508,495,0,306,495,178,2,LHW
P8,20L(软),5814,495,0,306,495,178,2,LHW
P8,20L(软),6120,495,0,306,495,178,2,LHW
P8,20L(软),6426,495,0,306,495,178,2,LHW
P8,20L(软),6732,495,0,306,495,178,2,LHW
