type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P3,4L*4,0,0,0,265,318,380,3,WLH
P3,4L*4,265,0,0,265,318,380,3,WLH
P3,4L*4,530,0,0,265,318,380,3,WLH
P3,4L*4,795,0,0,265,318,380,3,WLH
P3,4L*4,1060,0,0,265,318,380,3,WLH
P3,4L*4,1325,0,0,265,318,380,3,WLH
P3,4L*4,1590,0,0,265,318,380,3,WLH
P3,4L*4,1855,0,0,265,318,380,3,WLH
P3,4L*4,2120,0,0,265,318,380,3,WLH
P3,4L*4,2385,0,0,265,318,380,3,WLH
P3,4L*4,2650,0,0,265,318,380,3,WLH
P3,4L*4,2915,0,0,265,318,380,3,WLH
P3,4L*4,3180,0,0,265,318,380,3,WLH
P3,4L*4,3445,0,0,265,318,380,3,WLH
P3,4L*4,3710,0,0,265,318,380,3,WLH
P3,4L*4,3975,0,0,265,318,380,3,WLH
P3,4L*4,4240,0,0,265,318,380,3,WLH
P3,4L*4,4505,0,0,318,265,380,1,LWH
P3,4L*4,4823,0,0,318,265,380,1,LWH
P8,20L(软),5141,0,0,495,306,178,5,HLW
P3,4L*4,5636,0,0,318,265,380,1,LWH
P3,4L*4,0,318,0,265,318,380,3,WLH
P3,4L*4,265,318,0,265,318,380,3,WLH
P3,4L*4,530,318,0,265,318,380,3,WLH
P3,4L*4,795,318,0,265,318,380,3,WLH
P3,4L*4,1060,318,0,265,318,380,3,WLH
P3,4L*4,1325,318,0,265,318,380,3,WLH
P3,4L*4,1590,318,0,265,318,380,3,WLH
P3,4L*4,1855,318,0,265,318,380,3,WLH
P3,4L*4,2120,318,0,265,318,380,3,WLH
P3,4L*4,2385,318,0,265,318,380,3,WLH
P3,4L*4,2650,318,0,265,318,380,3,WLH
P3,4L*4,2915,318,0,265,318,380,3,WLH
P3,4L*4,3180,318,0,265,318,380,3,WLH
P3,4L*4,3445,318,0,265,318,380,3,WLH
P3,4L*4,3710,318,0,265,318,380,3,WLH
P3,4L*4,3975,318,0,265,318,380,3,WLH
P3,4L*4,4240,318,0,265,318,380,3,WLH
P3,4L*4,4505,318,0,318,265,380,1,LWH
P3,4L*4,4823,318,0,318,265,380,1,LWH
P8,20L(软),5141,318,0,495,306,178,5,HLW
P1,3.68L*4,5636,318,0,347,301,301,3,HLW
P3,4L*4,0,636,0,265,318,380,3,WLH
P3,4L*4,265,636,0,265,318,380,3,WLH
P3,4L*4,530,636,0,265,318,380,3,WLH
P3,4L*4,795,636,0,265,318,380,3,WLH
P3,4L*4,1060,636,0,265,318,380,3,WLH
P3,4L*4,1325,636,0,265,318,380,3,WLH
P3,4L*4,1590,636,0,265,318,380,3,WLH
P3,4L*4,1855,636,0,265,318,380,3,WLH
P3,4L*4,2120,636,0,265,318,380,3,WLH
P3,4L*4,2385,636,0,265,318,380,3,WLH
P3,4L*4,2650,636,0,265,318,380,3,WLH
P3,4L*4,2915,636,0,265,318,380,3,WLH
P3,4L*4,3180,636,0,265,318,380,3,WLH
P3,4L*4,3445,636,0,265,318,380,3,WLH
P3,4L*4,3710,636,0,265,318,380,3,WLH
P3,4L*4,3975,636,0,265,318,380,3,WLH
P3,4L*4,4240,636,0,265,318,380,3,WLH
P3,4L*4,4505,636,0,318,265,380,1,LWH
P8,20L(软),4823,636,0,495,306,178,5,HLW
P8,20L(软),5318,636,0,495,306,178,5,HLW
P3,4L*4,0,954,0,265,318,380,3,WLH
P3,4L*4,265,954,0,265,318,380,3,WLH
P3,4L*4,530,954,0,265,318,380,3,WLH
P3,4L*4,795,954,0,265,318,380,3,WLH
P3,4L*4,1060,954,0,265,318,380,3,WLH
P3,4L*4,1325,954,0,265,318,380,3,WLH
P3,4L*4,1590,954,0,265,318,380,3,WLH
P3,4L*4,1855,954,0,265,318,380,3,WLH
P3,4L*4,2120,954,0,265,318,380,3,WLH
P3,4L*4,2385,954,0,265,318,380,3,WLH
P3,4L*4,2650,954,0,265,318,380,3,WLH
P3,4L*4,2915,954,0,265,318,380,3,WLH
